Sector: Media & Entertainment,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Sri Adhikari Brothers Television Network Ltd.,SABTNL,"Film Production, Distribution & Entertainment",1970.73,NSE,779.55,0.62,2,2025-03,44,1986.42,2025-06,5.05,-24.3,2025-06,0,0,-152.77,2,2025-03,-3.98,0,-45.28,"SABTNL,"
Den Networks Ltd.,DEN,TV Broadcasting & Software Production,1559.09,NSE,32.65,-0.79,2,2025-09,,-106.18,2025-09,991.5,191.35,2025-09,8.13,0.35,0.42,2,2025-03,0,5.59,7.12,"DEN,"
Jagran Prakashan Ltd.,JAGRAN,Printing And Publishing,1533.59,NSE,70.47,0.16,2,2025-09,114.81,1565.55,2025-09,1924.92,134.59,2025-09,8.88,-0.65,0.79,2,2025-03,0.05,4.85,7.6,"JAGRAN,"
Balaji Telefilms Ltd.,BALAJITELE,"Film Production, Distribution & Entertainment",1522.11,NSE,126.62,-0.76,2,2025-03,7.13,1517.26,2025-06,376.75,80.85,2025-06,18.56,0.65,2.38,2,2025-03,0.01,15.85,-1.16,"BALAJITELE,"
Media Matrix Worldwide Ltd,MMWL,"Film Production, Distribution & Entertainment",1432.92,BSE,12.64,-2.47,2,2025-03,166.83,1560.93,2025-06,1889.39,4.43,2025-06,404.89,-65.31,13.26,2,2025-03,1.57,2.39,6.61,"MMWL,"
Panorama Studios International Ltd.,PANORAMA,"Film Production, Distribution & Entertainment",1327.99,BSE,177.40,-1.91,2,2025-03,76.39,1399.28,2025-06,464.91,40.84,2025-06,30.64,0.55,6.93,2,2025-03,0.41,25.54,28.17,"PANORAMA,"
Signpost India Ltd.,SIGNPOST,Advertising & Media,1286.01,NSE,242.39,6.87,2,2025-03,167.29,1406.46,2025-06,490.4,37.94,2025-06,33.95,,5.46,2,2025-03,0.76,16.56,15.95,"SIGNPOST,"
GTPL Hathway Ltd.,GTPL,TV Broadcasting & Software Production,1179.74,NSE,105.54,-0.48,2,2025-09,262.56,1332.97,2025-09,3641.01,35.2,2025-09,29.07,-1.8,1.03,2,2025-03,0.2,4.23,6.75,"GTPL,"
New Delhi Television Ltd.,NDTV,TV Broadcasting & Software Production,991.17,NSE,87.80,-2.01,2,2025-09,390.29,1368.04,2025-09,489.71,-261.39,2025-09,0,,-14.89,2,2025-03,4.45,-137.72,-64.62,"NDTV,"
Basilic Fly Studio Ltd.,BASILIC,"Film Production, Distribution & Entertainment",967.65,NSE,383.00,-0.89,1,2025-03,51.22,976.02,2025-03,73.55,18.26,2025-03,52.99,,4.31,2,2025-03,0.25,28.03,29.82,"BASILIC,"
The Sandesh Ltd.,SANDESH,Printing And Publishing,881,NSE,1172.40,1.45,2,2025-03,0,846.49,2025-06,298.86,84.67,2025-06,10.4,2.11,0.62,2,2025-03,0,5.9,7.56,"SANDESH,"
TV Today Network Ltd.,TVTODAY,TV Broadcasting & Software Production,873.55,NSE,146.82,1.65,2,2025-03,0,590.76,2025-06,889.89,30.56,2025-06,28.64,-2.43,0.97,2,2025-03,0,9.37,12.88,"TVTODAY,"
Bright Outdoor Media Ltd.,BRIGHT,Advertising & Media,857.65,BSE,395.10,-0.67,1,2025-03,,837.15,2025-03,126.75,19.07,2025-03,44.96,,5.01,1,2024-03,0.09,13.39,15.41,"BRIGHT,"
Repro India Ltd.,REPRO,Printing And Publishing,815.58,NSE,563.30,-0.90,2,2025-03,71.45,877.98,2025-06,470.13,-4.86,2025-06,0,,2.15,2,2025-03,0.19,-0.54,1.6,"REPRO,"
Dish TV India Ltd.,DISHTV,TV Broadcasting & Software Production,804.63,NSE,4.36,-1.36,2,2025-03,0,644.23,2025-06,1441.67,-580.64,2025-06,0,,-0.24,2,2025-03,0,0,0,"DISHTV,"
Entertainment Network (India) Ltd.,ENIL,TV Broadcasting & Software Production,643.79,NSE,134.34,2.04,2,2025-09,,613.96,2025-09,575.18,12.08,2025-09,54.95,36.88,0.85,2,2025-03,0,1.54,4.29,"ENIL,"
HT Media Ltd.,HTMEDIA,Printing And Publishing,631.05,NSE,26.76,-1.18,2,2025-03,579.19,1152.49,2025-06,1839.27,30.42,2025-06,44.72,-1.16,0.38,2,2025-03,0.35,0.84,3.52,"HTMEDIA,"
Zee Media Corporation Ltd.,ZEEMEDIA,TV Broadcasting & Software Production,613.55,NSE,9.83,1.13,2,2025-03,78.4,677.72,2025-06,628.31,-117.85,2025-06,0,,5.08,2,2025-03,0.61,-63.24,-35.79,"ZEEMEDIA,"
S Chand And Company Ltd.,SCHAND,Printing And Publishing,610.91,NSE,173.18,-1.11,2,2025-03,66.42,560.46,2025-06,711.62,49.16,2025-06,11.68,0.55,0.63,2,2025-03,0.07,6.26,10.04,"SCHAND,"
Vashu Bhagnani Industries Ltd.,POOJAENT,"Film Production, Distribution & Entertainment",588.37,BSE,92.00,1.10,2,2025-03,13.37,600.95,2025-06,8.08,1.51,2025-06,398.09,-16.31,4.66,2,2025-03,0.11,7.44,6.23,"POOJAENT,"
Vertoz Ltd.,VERTOZ,Advertising & Media,588.17,NSE,69.01,-1.43,2,2025-03,18.41,593.79,2025-06,265.52,26.4,2025-06,21.65,0.48,2.99,2,2024-03,0.09,13.66,12.42,"VERTOZ,"
Hindustan Media Ventures Ltd.,HMVL,Printing And Publishing,576.85,NSE,78.65,4.44,2,2025-03,12.63,567.24,2025-06,753.7,87.5,2025-06,6.59,-0.85,0.37,2,2025-03,0.01,5.16,5.66,"HMVL,"
Maagh Advertising And Marketing Services Ltd.,MAAGHADV,Advertising & Media,571.98,BSE,25.42,,1,2024-09,,571.96,2024-03,25.36,1.29,2024-03,444.07,,7.22,1,2024-03,0,2.83,3.78,"MAAGHADV,"
Madhuveer Com 18 Network Ltd.,MADHUVEER,"Film Production, Distribution & Entertainment",505.92,BSE,198.55,16.42,2,2025-03,6.51,512.04,2025-06,6.14,-0.1,2025-06,0,,15.75,2,2025-03,0.21,-6.65,-1.09,"MADHUVEER,"
Adcounty Media India Ltd.,ADCOUNTY,Advertising & Media,459.36,BSE,204.15,-2.32,1,2025-03,0,451.16,,,,2025-03,33.41,,4.96,1,2025-03,0,47.29,63.96,"ADCOUNTY,"
Connplex Cinemas Ltd.,CONNPLEX,"Film Production, Distribution & Entertainment",417.24,NSE,218.45,1.82,1,2025-03,0.72,416.05,,,,2025-03,21.95,,3.64,1,2025-03,0.03,127.28,167.79,"CONNPLEX,"
E Factor Experiences Ltd.,EFACTOR,TV Broadcasting & Software Production,407.5,NSE,311.35,-4.19,1,2025-03,12.37,402.69,2025-03,163.66,20.14,2025-03,20.23,,7.29,2,2024-03,0.07,49.6,58.73,"EFACTOR,"
Phantom Digital Effects Ltd.,PHANTOMFX,TV Broadcasting & Software Production,401.94,NSE,250.85,-1.57,1,2025-03,42.04,424.92,2025-03,98.52,20.22,2025-03,19.88,,1.77,2,2025-03,0.25,13.05,17.39,"PHANTOMFX,"
GTT Data Solutions Ltd.,GTTDATA,"Film Production, Distribution & Entertainment",362.74,BSE,86.56,4.78,2,2025-09,7.32,363,2025-09,71.81,-10.38,2025-09,0,,4.08,2,2024-03,0.01,-4.23,-8.06,"GTTDATA,"
UFO Moviez India Ltd.,UFO,"Film Production, Distribution & Entertainment",332.29,NSE,84.90,5.78,2,2025-09,74.19,310.28,2025-09,449.14,26.94,2025-09,11.61,-0.47,1.06,2,2025-03,0.23,3.28,8.26,"UFO,"
Shemaroo Entertainment Ltd.,SHEMAROO,"Film Production, Distribution & Entertainment",307.22,NSE,112.57,0.38,2,2025-09,295.27,591.29,2025-09,651.54,-132.77,2025-09,0,,0.81,2,2025-03,0.64,-16.59,-9.29,"SHEMAROO,"
NDL Ventures Ltd.,NDLVENTURE,TV Broadcasting & Software Production,294.96,NSE,87.22,-3.01,1,2025-09,,289.9,2025-09,0,0.73,2025-09,404.06,27.06,5.01,1,2025-03,0,0.96,1.69,"NDLVENTURE,"
Cineline India Ltd.,CINELINE,"Film Production, Distribution & Entertainment",288.01,NSE,84.45,-4.74,1,2025-09,,283.57,2025-09,225.58,-52.64,2025-09,0,,1.98,2,2025-03,0,-12.17,-3.12,"CINELINE,"
DJ Mediaprint & Logistics Ltd.,DJML,Printing And Publishing,275.56,NSE,82.53,-1.19,2,2025-03,20.41,295.22,2025-03,82.09,6.72,2025-03,41,,5.8,2,2025-03,0.51,18.26,16.59,"DJML,"
B.A.G. Convergence Ltd.,BAGDIGITAL,"Film Production, Distribution & Entertainment",260.99,NSE,123.00,0.16,1,2025-03,0,242.72,,,,2025-03,27.75,,3.68,1,2025-03,0,64.16,89.63,"BAGDIGITAL,"
Landmarc Leisure Corporation Ltd.,LANDMARC,TV Broadcasting & Software Production,260.8,BSE,3.26,-1.81,1,2025-03,12.7,273.09,2025-06,1.16,0.21,2025-06,0,0,10.3,1,2025-03,0.5,1,0.68,"LANDMARC,"
Cash UR Drive Marketing Ltd.,CUDML,Advertising & Media,257.63,NSE,146.00,0.21,1,2025-03,0.18,249.87,,,,2025-03,14.58,,2.21,1,2025-03,0,44.43,58.19,"CUDML,"
Channel Nine Entertainment Ltd.,CNEL,"Film Production, Distribution & Entertainment",242.44,BSE,10.41,,1,2023-03,0.01,241.92,2023-03,0,0.18,2023-03,0,0,,1,2021-03,0,-0.08,-0.48,"CNEL,"
Music Broadcast Ltd.,RADIOCITY,TV Broadcasting & Software Production,239.56,NSE,6.94,-0.29,1,2025-09,104.8,340.47,2025-09,207.22,-43.48,2025-09,0,,0.49,1,2025-03,0.2,-6.57,-4.92,"RADIOCITY,"
Diksat Transworld Ltd.,DIKSAT,TV Broadcasting & Software Production,210.51,BSE,120.00,,1,2025-03,5.74,215.32,2025-03,4.54,0.06,2025-03,0,0,8.38,2,2024-03,0.26,4.48,3.43,"DIKSAT,"
Digicontent Ltd.,DGCONTENT,Printing And Publishing,209.71,NSE,36.10,-5.55,2,2025-09,39.63,247.58,2025-09,466.24,20,2025-09,10.49,0.47,5.47,2,2025-03,1.61,170.84,67.18,"DGCONTENT,"
Raj Television Network Ltd.,RAJTV,TV Broadcasting & Software Production,207.76,NSE,40.02,0.93,1,2025-03,28.47,235.82,2025-06,116.96,-3.79,2025-06,0,,2.61,1,2025-03,0.36,-23.39,-17.56,"RAJTV,"
Tips Films Ltd.,TIPSFILMS,"Film Production, Distribution & Entertainment",199.24,NSE,448.05,4.38,1,2025-09,163,359.73,2025-09,213.1,-44.64,2025-09,0,,5.54,1,2025-03,4.18,-66.65,-26.64,"TIPSFILMS,"
Sambhaav Media Ltd.,SAMBHAAV,Printing And Publishing,175.44,NSE,9.22,2.90,2,2025-03,6.21,180.96,2025-06,41.96,0.15,2025-06,523.7,-103.91,2.1,2,2025-03,0.07,0.38,1.78,"SAMBHAAV,"
Mukta Arts Ltd.,MUKTAARTS,"Film Production, Distribution & Entertainment",153.96,NSE,68.17,1.93,2,2025-03,66.92,213.86,2025-06,164.68,-16.62,2025-06,0,0,-2.95,2,2025-03,-1.45,0,-3.97,"MUKTAARTS,"
Bodhi Tree Multimedia Ltd.,BTML,TV Broadcasting & Software Production,142.05,NSE,7.90,-0.88,2,2025-03,20.95,162.53,2025-06,89.31,7,2025-06,22.19,3.5,3.61,2,2025-03,0.64,16.4,22.49,"BTML,"
Chetana Education Ltd.,CHETANA,Printing And Publishing,138.72,NSE,68.00,-1.73,1,2025-03,22.21,160.73,2025-03,102.29,13.51,2025-03,10.27,,1.76,2,2025-03,0.28,26.05,23.34,"CHETANA,"
B.A.G. Films and Media Ltd.,BAGFILMS,"Film Production, Distribution & Entertainment",134.39,NSE,6.75,0.00,2,2025-03,120.37,243.38,2025-06,138.95,10.65,2025-06,20.25,0.93,0.84,2,2025-03,0.77,6.48,7.68,"BAGFILMS,"
Maxposure Ltd.,MAXPOSURE,Advertising & Media,115.87,NSE,50.95,0.00,1,2025-03,8.04,109.05,2025-03,53.9,8.38,2025-03,13.82,,1.79,2,2025-03,0.11,12.87,15.98,"MAXPOSURE,"
Crayons Advertising Ltd.,CRAYONS,Advertising & Media,114.82,NSE,47.00,-4.08,1,2025-03,5.43,105.03,2025-03,192.27,6.75,2025-03,17,,1.04,2,2025-03,0.05,6.8,9.45,"CRAYONS,"
Cinevista Ltd.,CINEVISTA,"Film Production, Distribution & Entertainment",105.22,NSE,17.92,-1.10,2,2025-09,22.85,127.84,2025-09,19.92,-26.35,2025-09,0,,2.02,2,2025-03,0.5,-47.88,-19.87,"CINEVISTA,"
Digikore Studios Ltd.,DIGIKORE,"Film Production, Distribution & Entertainment",94.61,NSE,74.70,-3.86,1,2025-09,41.02,135.61,2025-03,35.61,-7.25,2025-03,0,,2.28,2,2025-03,1.14,-18.77,-11.05,"DIGIKORE,"
Studio LSD Ltd.,STUDIOLSD,"Film Production, Distribution & Entertainment",91.07,NSE,17.55,3.85,1,2025-03,0,88.74,,,,2025-03,7.8,,0.9,1,2025-03,0,53.78,72.7,"STUDIOLSD,"
Galaxy Cloud Kitchens Ltd.,GCKL,"Film Production, Distribution & Entertainment",88.85,BSE,18.17,-1.62,1,2025-03,14.22,102.16,2025-06,24.45,2.12,2025-06,41.97,3.14,-5.83,1,2024-03,-0.81,0,0,"GCKL,"
WOL 3D India Ltd.,WOL3D,Printing And Publishing,83.88,NSE,130.00,0.78,1,2025-03,0,82.76,2025-03,48.24,5.59,2025-03,15,,2.34,1,2025-03,0,24.05,30.11,"WOL3D,"
Vels Film International Ltd.,VELS,"Film Production, Distribution & Entertainment",76.8,NSE,59.50,-3.25,1,2025-03,56.8,109.89,2025-03,34.27,13.6,2025-03,5.65,,1.27,2,2025-03,0.94,97.56,37.06,"VELS,"
Baweja Studios Ltd.,BAWEJA,"Film Production, Distribution & Entertainment",76.47,NSE,41.50,-5.68,1,2025-03,31.13,105.46,2025-03,75.57,8.28,2025-03,9.23,,0.74,1,2025-03,0.3,8.29,11.19,"BAWEJA,"
Eros International Media Ltd.,EROSMEDIA,"Film Production, Distribution & Entertainment",75.68,NSE,7.81,,1,2025-03,152.24,227.45,2025-03,60.87,-10.14,2024-06,0,0,-0.19,2,2024-03,0.3,-50.72,-37.02,"EROSMEDIA,"
Orient Tradelink Ltd.,ORIENTTR,"Film Production, Distribution & Entertainment",72.91,BSE,21.68,14.05,1,2025-03,5.78,78.67,2025-06,15.98,0.36,2025-06,200.87,13.48,1.52,1,2024-03,0.26,1.45,5.14,"ORIENTTR,"
Graphisads Ltd.,GRAPHISAD,Advertising & Media,61.96,NSE,33.90,1.80,1,2025-03,23.72,78.09,2025-03,107.27,5.87,2025-03,10.56,,0.68,2,2025-03,0.23,8.32,9.3,"GRAPHISAD,"
GV Films Ltd.,GVFILM,"Film Production, Distribution & Entertainment",59.67,BSE,0.32,0.00,2,2025-03,16.21,75.76,2025-06,0.8,-2.67,2025-06,0,,0.53,2,2024-03,0.76,-2.07,-2.42,"GVFILM,"
Identical Brains Studios Ltd.,IDENTICAL,"Film Production, Distribution & Entertainment",52.18,NSE,37.20,-1.59,1,2025-03,0.15,40.22,2025-03,25.48,3.95,2025-03,13.21,,1.53,1,2025-03,0,17.14,23.42,"IDENTICAL,"
Esha Media Research Ltd.,ESHAMEDIA,TV Broadcasting & Software Production,51.27,BSE,65.67,1.99,1,2025-03,8.27,59.46,2025-06,2.55,-4.38,2025-06,0,,-4.52,1,2024-03,-1.07,0,-16.11,"ESHAMEDIA,"
Diligent Media Corporation Ltd.,DNAMEDIA,Printing And Publishing,49.79,NSE,4.13,-3.73,1,2025-03,436.27,483.81,2025-06,11.02,9.28,2025-06,5.37,0.31,-0.2,1,2025-03,-1.79,0,7.94,"DNAMEDIA,"
Shalimar Productions Ltd.,SHALPRO,"Film Production, Distribution & Entertainment",48.23,BSE,0.49,0.00,1,2025-03,,48.19,2025-06,1.64,-1.03,2025-06,0,,0.48,1,2024-03,0.01,0.07,0.1,"SHALPRO,"
Pritish Nandy Communications Ltd.,PNC,"Film Production, Distribution & Entertainment",44.07,NSE,29.98,2.85,2,2025-03,2.26,36.78,2025-06,35.75,-0.71,2025-06,0,,0.59,2,2025-03,0.03,-1.29,-1.72,"PNC,"
DSJ Keep Learning Ltd.,KEEPLEARN,Printing And Publishing,42.98,NSE,2.76,1.47,1,2025-03,1.87,42.64,2025-06,10.13,0.52,2025-06,83.29,3.44,5.77,1,2025-03,0.26,8.9,10.2,"KEEPLEARN,"
Siti Networks Ltd.,SITINET,TV Broadcasting & Software Production,42.73,NSE,0.43,-2.27,1,2025-03,756.82,715.34,2025-03,356.34,-195.4,2025-03,0,0,-0.03,2,2024-03,-0.8,0,0,"SITINET,"
Next Mediaworks Ltd.,NEXTMEDIA,Printing And Publishing,42.68,NSE,6.54,1.87,1,2025-09,36.84,79.49,2025-09,0,4.24,2025-09,10.07,,-1.56,2,2025-03,-1.38,0,125.71,"NEXTMEDIA,"
Picturehouse Media Ltd.,PICTUREHS,"Film Production, Distribution & Entertainment",41.23,BSE,7.89,-1.00,2,2025-03,215.16,256.31,2025-06,0.04,2.41,2025-06,19.21,1.27,-0.59,2,2024-03,-3.47,0,5.82,"PICTUREHS,"
Thinking Hats Entertainment Solutions Ltd.,THESL,"Film Production, Distribution & Entertainment",41.21,NSE,33.00,,1,2025-03,12.52,49.8,2025-03,47.67,3.66,2025-03,11.24,,1.19,1,2024-03,0.49,36.96,37.29,"THESL,"
Infomedia Press Ltd.,INFOMEDIA,Printing And Publishing,39.15,NSE,7.75,-1.02,1,2025-09,38.5,76.48,2025-09,0,-2.27,2025-09,0,0,-0.66,1,2025-03,-0.65,0,0,"INFOMEDIA,"
Baba Arts Ltd.,BABA,"Film Production, Distribution & Entertainment",38.69,BSE,7.37,-2.51,1,2025-03,0,27.22,2025-06,8.27,1.19,2025-06,32.54,1.26,1.44,1,2025-03,0,5.52,7.45,"BABA,"
Cyber Media (India) Ltd.,CYBERMEDIA,Printing And Publishing,36.2,NSE,17.38,0.46,2,2025-03,12.18,43.97,2025-06,91.91,-8.49,2025-06,0,0,-5.1,2,2025-03,-0.74,0,-1041.18,"CYBERMEDIA,"
Thinkink Picturez Ltd.,THINKINK,"Film Production, Distribution & Entertainment",35.55,BSE,0.25,-3.85,1,2025-03,0.23,35.66,2025-06,7.99,0.36,2025-06,100.15,,0.14,1,2024-03,0.02,6.53,3.88,"THINKINK,"
Picturepost Studios Ltd.,PPSL,TV Broadcasting & Software Production,33.26,NSE,11.35,-4.22,1,2025-03,3.24,35.47,2025-03,37.12,5.04,2025-03,6.6,,1.17,2,2025-03,0.11,17.76,22.39,"PPSL,"
WinPro Industries Ltd.,WINPRO,"Film Production, Distribution & Entertainment",29.29,BSE,2.97,1.71,1,2025-03,0.34,29.52,2025-06,0.19,0.35,2025-06,83.44,-1.3,1.45,1,2024-03,0.02,-1.41,-0.83,"WINPRO,"
Mediaone Global Entertainment Ltd.,MEDIAONE,"Film Production, Distribution & Entertainment",26.81,BSE,18.21,-1.03,1,2025-03,35.83,62.57,2025-06,-18.28,-0.42,2025-06,0,0,-0.85,1,2024-03,-0.99,0,0,"MEDIAONE,"
Colorchips New Media Ltd.,COLORCHIPS,TV Broadcasting & Software Production,25.36,BSE,14.95,2.75,1,2025-03,,25.24,2025-06,0.55,-1.38,2025-06,0,,1.47,1,2024-03,0,-2.57,-2.74,"COLORCHIPS,"
Cyber Media Research & Services Ltd.,CMRSL,Printing And Publishing,24.6,NSE,84.00,,2,2025-03,6.11,26.47,2025-06,78.97,2.74,2025-06,8.98,,1.34,2,2025-03,0.35,14.14,15.49,"CMRSL,"
Silly Monks Entertainment Ltd.,SILLYMONKS,"Film Production, Distribution & Entertainment",23.58,NSE,23.00,-12.28,2,2025-09,,21.98,2025-09,25.86,-0.08,2025-09,0,0,3.22,2,2025-03,0,2.74,2.72,"SILLYMONKS,"
TV Vision Ltd.,TVVISION,TV Broadcasting & Software Production,23.52,NSE,5.99,-2.28,2,2025-03,114.23,136.66,2025-06,38.98,-24.93,2025-06,0,0,-0.16,2,2025-03,-0.79,0,0,"TVVISION,"
BGIL Films & Technologies Ltd.,BGIL,"Film Production, Distribution & Entertainment",23.12,BSE,20.41,-1.97,1,2025-03,1.79,24.75,2025-06,0.33,-0.27,2025-06,0,0,1.22,1,2024-03,0.06,-3.38,-4.37,"BGIL,"
Inland Printers Ltd.,INLANPR,Printing And Publishing,22.51,BSE,45.54,-4.99,1,2025-03,1.17,23.66,2025-06,0,-0.37,2025-06,0,0,14.02,1,2025-03,0.66,-8.47,-1.66,"INLANPR,"
Inspire Films Ltd.,INSPIRE,TV Broadcasting & Software Production,21.84,NSE,16.05,,1,2025-03,13.57,34.77,2025-03,7.77,-5.1,2025-03,0,,0.65,1,2024-03,0.21,10.97,16.63,"INSPIRE,"
Sharpline Broadcast Ltd.,SHARPLINE,TV Broadcasting & Software Production,21.56,BSE,12.84,-6.96,1,2025-03,13.3,34.46,2025-06,42.22,1.22,2025-06,17.63,,1.12,1,2025-03,0.61,5.35,7.21,"SHARPLINE,"
Crystal Business System Ltd.,CRYSTAL,TV Broadcasting & Software Production,21.46,BSE,2.13,-0.93,1,2025-09,3.82,25.19,2025-09,13.63,-1.21,2025-09,0,0,1.47,1,2025-03,0.25,5.98,8.18,"CRYSTAL,"
Radaan Mediaworks India Ltd.,RADAAN,"Film Production, Distribution & Entertainment",18.36,NSE,3.19,-0.31,2,2025-03,29.35,46.87,2025-06,8.36,-1.7,2025-06,0,0,-1.42,2,2025-03,-2.57,0,13.59,"RADAAN,"
Innokaiz India Ltd.,INNOKAIZ,Advertising & Media,18.35,BSE,17.95,-4.77,1,2025-03,19.68,35.49,2025-03,9.5,-4.07,2025-03,0,,0.42,1,2025-03,0.45,-8.87,-5.62,"INNOKAIZ,"
Madhya Pradesh Today Media Ltd.,MPTODAY,Printing And Publishing,17.36,NSE,38.00,-3.80,1,2025-09,0.95,13.29,2025-03,21.7,3.19,2025-03,5.44,-0.8,0.39,1,2025-03,0.03,7.42,9.38,"MPTODAY,"
VR Films & Studios Ltd.,VRFILMS,"Film Production, Distribution & Entertainment",16.74,BSE,15.25,-1.55,1,2025-09,7.16,20.87,2025-09,11.03,-2.65,2025-09,0,,1.98,1,2025-03,0.89,-38.72,-23.55,"VRFILMS,"
Perfect-Octave Media Projects Ltd.,OCTAVE,TV Broadcasting & Software Production,16.62,BSE,4.79,4.59,1,2025-03,3.31,19.92,2025-06,0.67,-0.03,2025-06,0,0,1.97,1,2024-03,0.37,2.67,4.71,"OCTAVE,"
Antarctica Ltd.,ANTGRAPHIC,Printing And Publishing,16.43,NSE,1.06,-1.85,1,2025-03,5.18,21.5,2025-06,30,1.73,2025-06,9.49,,1.3,1,2022-03,0.23,0.12,0.09,"ANTGRAPHIC,"
Veritaas Advertising Ltd.,VERITAAS,Advertising & Media,16.37,NSE,58.00,-3.33,1,2025-03,5.68,16.1,2025-03,15.16,1.48,2025-03,11.08,,1.35,1,2024-03,0.59,74.77,65.58,"VERITAAS,"
JMD Ventures Ltd.,JMDVL,"Film Production, Distribution & Entertainment",16.16,BSE,5.60,1.45,1,2025-03,0,16.07,2025-06,0.5,0.9,2025-06,17.98,0.34,0.42,1,2025-03,0,3.55,4.67,"JMDVL,"
Interworld Digital Ltd.,INTERDIGI,"Film Production, Distribution & Entertainment",15.31,BSE,0.32,,1,2025-03,1.1,16.39,2025-06,0.02,-0.23,2025-06,0,0,0.18,1,2024-03,0.02,-0.24,-0.23,"INTERDIGI,"
Creative Eye Ltd.,CREATIVEYE,TV Broadcasting & Software Production,15.16,NSE,7.44,-1.59,1,2025-03,5.75,11.77,2025-06,2.45,-0.82,2025-06,0,0,0.79,1,2025-03,0.29,-3.53,0.7,"CREATIVEYE,"
SDC Techmedia Ltd.,SDC,"Film Production, Distribution & Entertainment",12.64,BSE,19.47,,1,2025-03,9.9,21.53,2025-03,10.93,0.35,2025-03,36.29,-4.16,5.78,1,2025-03,4.53,17.3,11.87,"SDC,"
