Sector: Telecom,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Pace Digitek Ltd.,PACEDIGITK,Telecom-Infrastructure,4647.28,NSE,215.31,0.80,2,2025-03,160.7,4591.58,,,,2025-03,17.37,,2.27,2,2025-03,0.14,32.65,42.43,"PACEDIGITK,"
Bondada Engineering Ltd.,BONDADA,Telecom-Infrastructure,4643.96,BSE,416.15,-0.50,1,2025-09,193.68,4767.95,2025-03,1407.55,103.13,2025-03,45.03,,10.99,2,2025-03,0.42,39.03,42.13,"BONDADA,"
Mahanagar Telephone Nigam Ltd.,MTNL,Telecommunication - Service  Provider,2572.29,NSE,40.86,-0.61,2,2025-03,32368.34,34730.71,2025-06,579.91,-3499.05,2025-06,0,0,-0.09,2,2025-03,-1.2,0,-6.76,"MTNL,"
Hathway Cable & Datacom Ltd.,HATHWAY,Telecommunication - Service  Provider,2352.47,NSE,13.34,0.08,2,2025-09,1.08,2174.3,2025-09,2091.47,83.08,2025-09,24.09,-7.55,0.53,2,2025-03,0,2.13,2.91,"HATHWAY,"
GTL Infrastructure Ltd.,GTLINFRA,Telecom-Infrastructure,1831.7,NSE,1.42,0.00,1,2025-03,3193.47,4195.19,2025-06,1346.4,-905.51,2025-06,0,0,-0.3,1,2025-03,-0.54,0,0,"GTLINFRA,"
Vindhya Telelinks Ltd.,VINDHYATEL,Telecom-Infrastructure,1604.07,NSE,1356.70,0.16,2,2025-03,1154.93,2631.47,2025-06,4128.52,77.56,2025-06,6.91,-2.23,0.42,2,2025-03,0.3,5.34,8.05,"VINDHYATEL,"
STL Networks Ltd.,STLNETWORK,Telecom-Infrastructure,1281.77,NSE,26.27,0.65,2,2025-09,812.26,2067.37,,,,2025-03,0,,1.45,2,2025-03,1.01,-3.94,3.82,"STLNETWORK,"
Valiant Communications Ltd.,VALIANT,Telecommunication - Equipment,884.65,BSE,773.15,-2.00,2,2025-09,1.63,858.54,2025-09,62.96,13.68,2025-09,64.65,0.16,11.7,2,2025-03,0.03,16.96,22.29,"VALIANT,"
Suyog Telematics Ltd.,SUYOG,Telecommunication - Equipment,863.38,NSE,732.90,0.18,2,2025-03,122.64,948.72,2025-03,192.57,40.56,2025-03,21.29,,2.08,2,2025-03,0.34,12.23,16,"SUYOG,"
Sar Televenture Ltd.,SARTELE,Telecommunication - Service  Provider,801.53,NSE,170.15,-1.51,1,2025-03,8.47,787.27,2025-03,35.63,5.8,2025-03,138.07,,1.07,2,2025-03,0.01,10.63,9.32,"SARTELE,"
ADC India Communications Ltd.,ADCINDIA,Telecommunication - Equipment,696.88,BSE,1519.00,-0.40,1,2025-03,0,637.51,2025-06,183.58,22.47,2025-06,31.01,0.69,9.3,1,2025-03,0,34.73,46.57,"ADCINDIA,"
Reliance Communications Ltd.,RCOM,Telecommunication - Service  Provider,337.4,NSE,1.21,-2.42,2,2025-03,47216,47114.4,2025-06,345,-198,2025-06,0,0,0,2,2025-03,-0.52,0,0,"RCOM,"
Kavveri Defence & Wireless Technologies Ltd.,KAVDEFENCE,Telecommunication - Equipment,335.05,NSE,97.32,5.00,2,2025-03,18.93,339.62,2025-06,20.43,7.46,2025-06,44.9,2.39,4.33,2,2025-03,0.35,12.76,8.44,"KAVDEFENCE,"
Frog Innovations Ltd.,FROG,Telecommunication - Equipment,297.63,NSE,191.35,-3.29,1,2025-03,20.22,310.74,2025-03,219.35,23.56,2025-03,12.63,,1.93,2,2025-03,0.13,16.36,21.45,"FROG,"
Kore Digital Ltd.,KDL,Telecommunication - Service  Provider,209.1,NSE,173.90,1.05,2,2025-03,6.54,213.52,2025-03,327.74,32.15,2025-03,6.6,,1.76,2,2025-03,0.06,35.98,45.12,"KDL,"
GTL Ltd.,GTL,Telecommunication - Service  Provider,140.31,NSE,8.94,-1.11,1,2025-03,4110.24,4239.45,2025-06,246.55,-5.67,2025-06,0,0,-0.02,1,2025-03,-0.68,0,0,"GTL,"
Prabhat Technologies (India) Ltd.,PTIL,Telecommunication - Equipment,107.06,BSE,100.00,,1,2025-03,0.26,106.92,2025-03,1,-0.53,2023-09,0,0,3.4,2,2024-03,27.14,-4.24,-1.7,"PTIL,"
Steelman Telecom Ltd.,STML,Telecommunication - Service  Provider,97.2,BSE,100.50,,1,2025-03,85.27,168.09,2025-03,175.36,8.06,2025-03,12.06,,1.76,2,2025-03,2.78,-28.33,-8.67,"STML,"
Telogica Ltd.,TELOGICA,Telecommunication - Equipment,91.45,BSE,14.05,-2.63,1,2025-03,1.68,90.84,2025-06,19.45,1.16,2025-06,79.11,4.48,3,1,2024-03,-0.81,0,0,"TELOGICA,"
Rama Telecom Ltd.,RTL,Telecommunication - Service  Provider,80.25,NSE,60.80,,1,2025-03,5,83.82,,,,2025-03,14.51,,1.93,1,2025-03,0.3,42.53,44.64,"RTL,"
Maestros Electronics & Telecommunications Systems Ltd.,METSL,Telecommunication - Equipment,77.14,BSE,139.95,1.01,2,2025-03,3.6,47.4,2025-03,28.91,4.37,2025-03,17.64,,2.12,2,2025-03,0.1,13.37,16.58,"METSL,"
Punjab Communications Ltd.,PUNJCOMMU,Telecommunication - Equipment,75.75,BSE,63.00,3.23,1,2025-03,,19.99,2025-06,20.67,1.31,2025-06,57.96,4.2,2.62,1,2024-03,0,42.82,44.88,"PUNJCOMMU,"
Quadrant Televentures Ltd.,QUADRANT,Telecommunication - Equipment,23.27,BSE,0.39,2.63,1,2025-03,2088.66,2108.65,2025-06,227.55,-260.02,2025-06,0,0,-0.01,1,2025-03,-0.73,0,0,"QUADRANT,"
Uniinfo Telecom Services Ltd.,UNIINFO,Telecommunication - Equipment,17.13,NSE,16.02,0.50,2,2025-03,4.89,21.98,2025-06,32.72,-0.19,2025-06,0,,0.52,2,2024-03,0.04,1.65,2.65,"UNIINFO,"
Shyam Telecom Ltd.,SHYAMTEL,Telecommunication - Equipment,14.46,NSE,13.18,0.69,1,2025-03,0,14.32,2025-06,0,-5.35,2025-06,0,0,-0.45,1,2025-03,0,0,0,"SHYAMTEL,"
Accord Synergy Ltd.,ACCORD,Telecommunication - Service  Provider,6.89,NSE,19.85,,1,2025-03,0.51,7.11,2025-03,27.34,-1.27,2025-03,0,,0.51,1,2025-03,0.04,-8.98,-8.66,"ACCORD,"
Cistro Telelink Ltd.,CISTRO,Telecommunication - Equipment,4.83,BSE,0.94,,1,2025-03,,4.73,2025-06,0.1,-0.21,2025-06,0,0,1.78,1,2024-03,0,-41.52,-40.97,"CISTRO,"
City Online Services Ltd.,CITYONLINE,Telecommunication - Service  Provider,2.97,BSE,5.76,-2.54,1,2025-03,0.98,2.42,2025-06,7.32,0.08,2025-06,38.63,2.54,-8.53,1,2024-03,-3.83,0,24.96,"CITYONLINE,"
