Sector: Consumer Durables,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Eureka Forbes Ltd.,EUREKAFORB,Consumer Durables - Domestic Appliances,10347.94,NSE,535.05,-2.07,2,2025-03,0,10096.29,2025-06,2491.4,170.96,2025-06,60.54,,2.36,2,2025-03,0,3.85,5.23,"EUREKAFORB,"
TTK Prestige Ltd.,TTKPRESTIG,Consumer Durables - Domestic Appliances,9146.89,NSE,668.35,0.75,2,2025-09,67.16,8676.71,2025-09,2819.79,103.78,2025-09,84.16,-19.71,4.81,2,2025-03,0.03,5.45,9.43,"TTKPRESTIG,"
IFB Industries Ltd.,IFBIND,Consumer Durables - Electronics,7509.35,NSE,1853.80,3.42,2,2025-09,20.87,7428.13,2025-09,5311.96,140.78,2025-09,59.17,1.66,8.14,2,2025-03,0.12,15.26,22.04,"IFBIND,"
Symphony Ltd.,SYMPHONY,Consumer Durables - Domestic Appliances,6194.5,NSE,901.40,-3.98,2,2025-09,,6174.5,2025-09,1144,133,2025-09,47.65,7.92,7.91,2,2025-03,0.17,28.15,32.59,"SYMPHONY,"
E2E Networks Ltd.,E2E,IT - Hardware,6190.46,NSE,3077.20,0.96,1,2025-03,11.41,4844.93,2025-06,158.74,34.51,2025-06,179.39,3.75,3.91,1,2025-03,0.01,5.75,8.58,"E2E,"
Bajaj Electricals Ltd.,BAJAJELEC,Consumer Durables - Domestic Appliances,5751.78,NSE,498.20,-1.12,2,2025-09,,5609.42,2025-09,4726.92,108.68,2025-09,55.75,0.79,3.36,2,2025-03,0,8.59,15.13,"BAJAJELEC,"
Bosch Home Comfort India Ltd.,JCHAC,Air Conditioners,4753.37,NSE,1747.50,-0.03,1,2025-03,0,4615.94,2025-06,2613.13,37.93,2025-06,125.32,-18.19,7.24,1,2025-03,0,9.61,14.36,"JCHAC,"
Hawkins Cookers Ltd.,HAWKINCOOK,Consumer Durables - Domestic Appliances,4557.49,BSE,8700.00,0.36,1,2025-09,60.28,4426.83,2025-09,1147.91,113.45,2025-09,40.17,4.18,12.24,1,2025-03,0.06,32,40.92,"HAWKINCOOK,"
Orient Electric Ltd.,ORIENTELEC,Consumer Durables - Domestic Appliances,4528.69,NSE,211.96,-0.36,1,2025-09,54.58,4563.06,2025-09,3150.36,88.01,2025-09,51.46,45.14,6.39,1,2025-03,0.02,12.56,19.91,"ORIENTELEC,"
Timex Group India Ltd.,TIMEX,Watches & Accessories,4070.81,BSE,403.25,3.89,1,2025-09,34.73,4096.44,2025-09,667.96,56.08,2025-09,72.59,0.9,34.11,1,2025-03,0.4,196.31,46.24,"TIMEX,"
Borosil Ltd.,BOROLTD,Consumer Durables - Domestic Appliances,4041.12,NSE,339.20,0.77,2,2025-09,67.15,4106.93,2025-09,1181.34,86.75,2025-09,46.59,2.96,4.75,2,2025-03,0.1,10.78,14.33,"BOROLTD,"
KDDL Ltd.,KDDL,Watches & Accessories,3143.7,NSE,2558.10,-1.09,2,2025-03,128.84,2755.64,2025-06,1752.95,144.11,2025-06,32.15,0.18,3.33,2,2025-03,0.14,17.26,24.38,"KDDL,"
Hindware Home Innovation Ltd.,HINDWAREAP,Consumer Durables - Domestic Appliances,3099.1,NSE,371.95,1.14,2,2025-03,719.89,3793.73,2025-06,2454.24,-76.44,2025-06,0,,4.12,2,2025-03,0.93,-7.4,2.14,"HINDWAREAP,"
EPACK Durable Ltd.,EPACK,Air Conditioners,2871.46,NSE,298.50,-0.93,2,2025-09,688.65,3518.53,2025-09,1895.74,44.92,2025-09,70.26,,3,2,2025-03,0.39,6,10.08,"EPACK,"
Stove Kraft Ltd.,STOVEKRAFT,Consumer Durables - Domestic Appliances,2211.35,NSE,666.35,-0.55,1,2025-09,137.06,2337.01,2025-09,1531.58,45.38,2025-09,48.73,0.71,4.47,1,2025-03,0.43,8.49,12.68,"STOVEKRAFT,"
Wonder Electricals Ltd.,WEL,Consumer Durables - Electronics,1985.33,NSE,149.33,-0.73,1,2025-03,96.22,2081.14,2025-06,817.88,15.9,2025-06,124.88,4.14,23.57,1,2025-03,0.93,25.22,18.31,"WEL,"
Nelco Ltd.,NELCO,IT - Hardware,1950.29,NSE,854.50,1.42,2,2025-09,57.09,1977.07,2025-09,297.36,4.21,2025-09,454.61,-66.66,15.17,2,2025-03,0.3,7.58,15.99,"NELCO,"
Ivalue Infosolutions Ltd.,IVALUE,IT - Hardware,1578.36,NSE,294.30,2.76,2,2025-03,42.45,1455.93,,,,2025-03,18.44,,3.37,2,2025-03,0.09,20.65,27.69,"IVALUE,"
Butterfly Gandhimathi Appliances Ltd.,BUTTERFLY,Consumer Durables - Domestic Appliances,1337.75,NSE,748.30,-3.52,1,2025-09,,1326.13,2025-09,905.46,40.77,2025-09,32.81,0.63,3.84,1,2025-03,0,10.56,16.18,"BUTTERFLY,"
TVS Electronics Ltd.,TVSELECT,IT - Hardware,1117.53,NSE,597.45,-1.35,1,2025-03,31.28,1143.6,2025-06,415.91,-6.09,2025-06,0,0,12.5,1,2025-03,0.34,-3.95,-0.76,"TVSELECT,"
Control Print Ltd.,CONTROLPR,IT - Hardware,1114.16,NSE,700.10,-0.41,2,2025-03,1.23,1098.19,2025-06,438.48,96.96,2025-06,11.49,0.42,2.71,2,2025-03,0,27.62,19.26,"CONTROLPR,"
Elin Electronics Ltd.,ELIN,Consumer Durables - Electronics,974.56,NSE,196.10,-4.60,2,2025-03,28.69,972.17,2025-06,1182.1,32.8,2025-06,29.72,,1.79,2,2025-03,0.05,5.65,8.5,"ELIN,"
Mirc Electronics Ltd.,MIRCELECTR,Consumer Durables - Electronics,948.23,NSE,25.78,-2.01,1,2025-03,101.37,1026.39,2025-06,659.75,-15.23,2025-06,0,0,5.55,1,2025-03,0.81,-1.82,5.37,"MIRCELECTR,"
Foce India Ltd.,FOCE,Watches & Accessories,939.44,NSE,1920.00,-1.03,1,2025-03,30.08,968.68,2025-03,35.82,0.98,2025-03,963.53,,25.78,2,2025-03,0.38,20.11,19.08,"FOCE,"
Safe Enterprises Retail Fixtures Ltd.,SAFEENTP,Consumer Durables - Domestic Appliances,912.28,NSE,195.75,-1.63,1,2025-03,0.24,885.14,,,,-0,,,,2,2025-03,0,50.64,69.22,"SAFEENTP,"
Unified Data- Tech Solutions Ltd.,UNIFIED,IT - Hardware,871.11,BSE,436.80,-0.91,1,2025-03,0,869.88,2025-03,220.26,34.16,2025-03,25.5,,3.67,1,2025-03,0,42.25,55.37,"UNIFIED,"
Panache Digilife Ltd.,PANACHE,IT - Hardware,651.61,NSE,427.90,-1.99,2,2025-03,20.41,670.96,2025-06,133.89,6.62,2025-06,88.84,2.6,9.76,2,2024-03,1,-1.85,6.26,"PANACHE,"
HCL Infosystems Ltd.,HCL-INSYS,IT - Hardware,498.09,NSE,15.10,-4.61,2,2025-09,355,685.88,2025-09,22.45,-19.15,2025-09,0,0,-1.65,2,2025-03,-1.22,0,-27.35,"HCL-INSYS,"
Singer India Ltd.,SINGER,Consumer Durables - Domestic Appliances,451.5,BSE,73.50,4.05,1,2025-03,0,389.41,2025-06,425.08,4.47,2025-06,101.01,-54.01,3.02,1,2025-03,0,5.06,6.93,"SINGER,"
DC Infotech and Communication Ltd.,DCI,IT - Hardware,417.76,NSE,261.80,3.87,1,2025-03,50.88,445.28,2025-06,585.33,15.49,2025-06,26.97,0.53,5.14,1,2025-03,0.75,25.45,25.52,"DCI,"
Empower India Ltd.,EMPOWER,IT - Hardware,219.96,BSE,1.91,3.80,2,2025-03,21.01,201.5,2025-06,112.08,3.26,2025-06,67.39,0.83,0.72,2,2024-03,0,2.33,2.36,"EMPOWER,"
Arham Technologies Ltd.,ARHAM,Consumer Durables - Electronics,184.43,NSE,109.00,3.81,1,2025-03,27.39,211.76,2025-03,65.16,5.96,2025-03,30.97,,6.18,1,2025-03,0.92,22.16,20.41,"ARHAM,"
Inflame Appliances Ltd.,INFLAME,Consumer Durables - Domestic Appliances,182.03,BSE,242.95,-0.51,1,2025-03,41.85,219.66,2025-03,106.18,3.13,2025-03,58.22,2.61,3.25,1,2025-03,0.75,6.35,8.55,"INFLAME,"
Umiya Buildcon Ltd.,UMIYA-MRO,IT - Hardware,171.36,NSE,91.26,0.51,2,2025-09,120.26,264.13,2025-09,58.35,40.58,2025-09,4.46,,1.52,2,2025-03,1.7,8.22,9.73,"UMIYA-MRO,"
Sonam Ltd.,SONAMLTD,Watches & Accessories,159.45,NSE,39.83,-0.80,1,2025-09,19.64,178.83,2025-09,126.22,6.04,2025-09,26.41,1.53,3.01,1,2025-03,0.36,13.33,15.87,"SONAMLTD,"
Greenchef Appliances Ltd.,GREENCHEF,Consumer Durables - Domestic Appliances,142.54,NSE,61.25,2.08,1,2025-03,85.03,224.62,2025-03,372.56,5.95,2025-03,23.96,,1.18,1,2025-03,0.71,5.06,6.13,"GREENCHEF,"
Sharp India Ltd.,SHARP,Consumer Durables - Electronics,130.01,BSE,50.01,-0.52,1,2025-03,118.17,247.49,2025-06,0,-19.62,2025-06,0,0,-1.06,1,2025-03,-1,0,-1685.2,"SHARP,"
Accel Ltd.,ACCEL,IT - Hardware,90.73,BSE,15.94,-0.31,2,2025-03,59.54,148.6,2025-06,162.73,1.79,2025-06,40.47,2.08,1.98,2,2025-03,1.34,4.26,11.57,"ACCEL,"
Mangal Compusolution Ltd.,MANGALCOMP,IT - Hardware,69.39,BSE,51.00,,1,2025-03,14.34,83.38,2025-03,25.24,4.57,2025-03,15.19,,1.75,1,2025-03,0.36,15.31,19.23,"MANGALCOMP,"
Comrade Appliances Ltd.,COMRADE,Consumer Durables - Domestic Appliances,68.18,BSE,87.65,,1,2025-03,26.84,93.9,2025-03,57.31,0.53,2025-03,128.5,,3.38,1,2025-03,1.33,2.86,6.87,"COMRADE,"
Khaitan (India) Ltd.,KHAITANLTD,Consumer Durables - Electronics,57.19,NSE,118.47,-3.29,1,2025-03,10.55,66.51,2025-06,87.88,6.46,2025-06,8.86,0.32,1.98,1,2025-03,0.39,29.31,27.75,"KHAITANLTD,"
PCS Technology Ltd.,PCS,IT - Hardware,52.71,BSE,25.16,0.04,2,2025-03,0,19.85,2025-06,0.37,1.5,2025-06,35.19,1.99,1.15,2,2025-03,0,3,4.85,"PCS,"
Salora International Ltd.,SALORAINTL,Consumer Durables - Electronics,38.58,BSE,43.80,2.53,1,2025-03,21.77,59.96,2025-06,146.99,-0.9,2025-06,0,0,0.7,1,2025-03,0.4,-2.38,-0.56,"SALORAINTL,"
Gorani Industries Ltd.,GORANIN,Consumer Durables - Domestic Appliances,37.81,BSE,70.51,-1.52,1,2025-03,11.04,48.82,2025-06,44.11,0.6,2025-06,62.91,10.88,2.8,1,2025-03,0.83,6.66,9.66,"GORANIN,"
Thakral Services (India) Ltd.,THAKRAL,Consumer Durables - Electronics,19.02,BSE,16.21,2.92,1,2025-03,8.34,26.86,2025-06,0.39,-0.23,2025-06,0,,-2.06,1,2024-03,-0.88,0,-104.69,"THAKRAL,"
ACI Infocom Ltd.,ACIIN,IT - Hardware,17.24,BSE,1.56,0.65,1,2025-03,,17.17,2025-06,0.68,-0.69,2025-06,0,,1.06,1,2024-03,0,0.53,1.1,"ACIIN,"
Compuage Infocom Ltd.,COMPINFO,IT - Hardware,16.9,NSE,1.90,-3.55,1,2024-03,656.37,648.6,2023-03,3739.44,-114.37,2024-03,0,,,2,2024-03,-2.28,0,-67.9,"COMPINFO,"
ECS Biztech Ltd.,ECS,IT - Hardware,15.05,BSE,7.32,-4.94,1,2025-03,5.3,20.34,2025-06,1.61,-0.01,2025-06,0,0,-6.43,1,2025-03,-2.23,0,6.2,"ECS,"
Universal Office Automation Ltd.,UNIOFFICE,IT - Hardware,13.39,BSE,9.14,1.67,1,2025-03,,12.02,2025-06,0,-0.03,2025-06,0,,7.52,1,2024-03,0,-12.2,-7.79,"UNIOFFICE,"
Catvision Ltd.,CATVISION,Consumer Durables - Electronics,11.26,BSE,21.15,4.96,2,2025-03,0,7.74,2025-06,21.17,-0.4,2025-06,0,0,0.49,2,2025-03,0,-1.38,-0.52,"CATVISION,"
International Data Management Ltd.,IDM,IT - Hardware,6.93,BSE,31.50,,1,2025-03,4.28,11.16,2025-06,0,-0.14,2025-06,0,0,-1.62,1,2025-03,-1.01,0,-206.1,"IDM,"
VXL Instruments Ltd.,VXLINSTR,IT - Hardware,3.88,BSE,2.86,-3.70,1,2025-03,2.83,-2.7,2025-06,0.08,-5.74,2025-06,0,0,-0.79,1,2024-03,1.29,-86.82,-50.19,"VXLINSTR,"
Mirc Electronics Ltd. - (Rights Entitlements (REs)),MIRC-RE,Consumer Durables - Electronics,0,NSE,5.96,,1,,,0,,,,-0,,,,1,-0,,,,"MIRC-RE,"
