Sector: Information Technology,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Just Dial Ltd.,JUSTDIAL,BPO/ITeS,6417.04,NSE,753.05,-0.03,1,2025-09,,6264.82,2025-09,1177.46,568,2025-09,11.3,0.95,1.31,2,2024-03,0,9.47,12.37,"JUSTDIAL,"
Infibeam Avenues Ltd.,INFIBEAM,Fintech,6380.97,NSE,18.27,0.50,2,2025-03,152.55,6202.11,2025-06,4527.73,222.59,2025-06,29.43,1.74,1.45,2,2025-03,0.04,6.79,8.63,"INFIBEAM,"
Aurionpro Solutions Ltd.,AURIONPRO,IT - Software,6229.74,NSE,1128.00,-2.89,2,2025-09,18.48,6027.68,2025-09,1327.56,204.8,2025-09,30.64,0.72,3.88,2,2025-03,0.01,15.63,18.4,"AURIONPRO,"
ASM Technologies Ltd.,ASMTEC,IT - Software,5988.47,BSE,4104.90,4.57,2,2025-09,40.14,5974.56,2025-09,456.63,55.42,2025-06,152.65,1.81,21.67,2,2025-03,0.57,20.76,20.3,"ASMTEC,"
Axiscades Technologies Ltd.,AXISCADES,IT - Software,5955.51,NSE,1400.60,-5.00,2,2025-03,189.48,6055.73,2025-06,1054.81,79.39,2025-06,75.75,3.55,8.9,2,2025-03,0.29,12.38,14.56,"AXISCADES,"
Datamatics Global Services Ltd.,DATAMATICS,IT - Software,5237.42,NSE,887.05,-1.66,2,2025-09,157.68,5247.49,2025-09,1880.41,233.23,2025-09,22.5,1.18,3.6,2,2025-03,0.12,15.91,19.02,"DATAMATICS,"
eMudhra Ltd.,EMUDHRA,IT - Software,5232.04,NSE,632.35,-0.51,2,2025-09,16.48,5192.97,2025-09,605.9,98.2,2025-09,55.06,,6.43,2,2025-03,0,12.61,15.41,"EMUDHRA,"
Zaggle Prepaid Ocean Services Ltd.,ZAGGLE,IT - Software,4884.83,NSE,364.00,3.09,2,2025-03,8.54,4240.03,2025-06,1383.52,96.55,2025-06,50.21,,3.88,2,2025-03,0.01,9.8,13.24,"ZAGGLE,"
Indiabulls Ltd.,YAARI,e-Commerce,4860.28,NSE,21.04,,2,2025-09,,4181.63,2025-09,236.27,15.35,2025-09,0,0,1.5,2,2025-03,-0.95,0,0,"YAARI,"
R Systems International Ltd.,RSYSTEMS,IT - Software,4857.64,NSE,410.35,-1.82,2,2025-06,54.46,4665.67,2025-09,1852.05,188.79,2025-09,25.73,1.46,6.67,2,2024-12,0.01,21.76,30.73,"RSYSTEMS,"
Cigniti Technologies Ltd.,CIGNITITEC,IT - Software,4635.28,NSE,1689.60,-0.85,2,2025-09,,4444.88,2025-09,2148.18,285.22,2025-09,16.25,1.27,4.11,2,2025-03,0,23.64,31.68,"CIGNITITEC,"
"NIIT Learning Systems Ltd. ",NIITMTS,IT - Software,4502.88,NSE,328.30,2.77,2,2025-09,216.13,4398.02,2025-09,1775.66,206.71,2025-09,21.78,,3.37,2,2025-03,0.06,21.74,28.11,"NIITMTS,"
Moschip Technologies Ltd.,MOSCHIP,IT - Software,4496.84,NSE,233.75,1.92,2,2025-09,20.13,4467.76,2025-09,543.4,42.8,2025-09,105.06,4.06,12.22,2,2025-03,0,12.42,12.8,"MOSCHIP,"
Route Mobile Ltd.,ROUTE,IT - Software,4389.04,NSE,696.60,-1.28,2,2025-09,,3342.02,2025-09,4529.04,185.7,2025-09,25.66,0.71,1.74,2,2025-03,0.18,14.77,17.46,"ROUTE,"
MSTC Ltd.,MSTCLTD,e-Commerce,3772.03,NSE,535.00,-0.01,2,2025-03,145,2558.31,2025-06,319.34,416.91,2025-06,8.87,0.59,4.82,2,2025-03,0.2,58.76,60.68,"MSTCLTD,"
Network People Services Technologies Ltd.,NPST,IT - Software,3594.89,NSE,1770.00,0.65,2,2025-03,3.13,3503.6,2025-03,173.21,45.2,2025-03,79.54,,32.84,2,2025-03,0.03,57.85,73.72,"NPST,"
63 Moons Technologies Ltd.,63MOONS,IT - Software,3436.08,NSE,747.45,-3.03,2,2025-09,,1573.86,2025-09,76.4,-60.44,2025-09,0,0,0.98,2,2025-03,0,-1.66,-1.62,"63MOONS,"
Protean e-Gov Technologies Ltd.,PROTEAN,BPO/ITeS,3433.06,NSE,845.10,-0.97,2,2025-09,,3325.48,2025-09,885.8,91.04,2025-09,37.71,,3.37,2,2025-03,0,9.82,12.55,"PROTEAN,"
Magellanic Cloud Ltd.,MCLOUD,IT - Software,3431.57,NSE,58.66,-1.44,2,2025-09,257.45,3639.86,2025-09,636.16,107.19,2025-09,32,0.42,5.99,2,2025-03,0.47,22.36,23.66,"MCLOUD,"
Quess Corp Ltd.,QUESS,BPO/ITeS,3377.13,NSE,226.54,1.54,2,2025-09,,3103.81,2025-09,16658.52,92.45,2025-09,38.59,-6.69,3.03,2,2025-03,0.01,2.43,3.81,"QUESS,"
TechNVision Ventures Ltd.,TECHNVISN,IT - Software,2931.49,BSE,4673.00,4.98,2,2025-03,14.45,2895.2,2025-06,232.01,-2.02,2025-06,0,0,377.61,2,2025-03,0.89,1.56,9.84,"TECHNVISN,"
RPSG Ventures Ltd.,RPSGVENT,IT - Software,2781.74,NSE,843.60,0.57,2,2025-03,4879.47,6710.44,2025-06,10063.45,79.49,2025-06,0,0,0.97,2,2025-03,1.87,6.26,16.49,"RPSGVENT,"
Nucleus Software Exports Ltd.,NUCLEUS,IT - Software,2714.93,NSE,1030.90,0.00,2,2025-09,,2630.83,2025-09,865.89,161.23,2025-09,16.84,1.31,3.2,2,2025-03,0,20.48,27.62,"NUCLEUS,"
Brightcom Group Ltd.,BCG,IT - Software,2648.3,NSE,13.11,3.07,2,2025-03,0,1494.9,2025-06,5419.73,761.39,2025-06,3.48,0.38,0.3,2,2025-03,0,8.62,12.32,"BCG,"
Saksoft Ltd.,SAKSOFT,IT - Software,2587.73,NSE,195.27,-0.35,2,2025-03,54.28,2444.7,2025-06,931.08,115.56,2025-06,22.39,0.97,4.01,2,2025-03,0.09,19.57,25.35,"SAKSOFT,"
GHV Infra Projects Ltd.,GHVINFRA,IT - Software,2395.77,BSE,334.00,0.85,1,2025-09,235.77,2594.43,2025-09,447.65,32.88,2025-09,72.86,0.12,24.69,1,2024-03,0,0,0,"GHVINFRA,"
Hinduja Global Solutions Ltd.,HGS,BPO/ITeS,2357.88,NSE,504.85,0.18,2,2025-03,1525.47,3027.42,2025-06,4368.49,-107.12,2025-06,0,0,0.31,2,2025-03,0.2,-1.55,3.21,"HGS,"
Ceinsys Tech Ltd.,CEINSYSTECH,IT - Software,2353.34,BSE,1319.05,-5.00,2,2025-09,64.16,2265.27,2025-09,574.23,87.2,2025-09,24.25,1.04,5.04,2,2025-03,0.11,21.46,27.28,"CEINSYSTECH,"
Ramco Systems Ltd.,RAMCOSYS,IT - Software,2330.27,NSE,624.30,-2.42,2,2025-09,,2281.2,2025-09,648.94,8.59,2025-09,268.59,,7.19,2,2025-03,0,-13.02,-6.54,"RAMCOSYS,"
Digitide Solutions Ltd.,DIGITIDE,IT - Software,2320.63,NSE,155.91,4.50,2,2025-09,49.22,2292.94,2025-03,3268.73,137.75,2025-03,,,,2,2025-03,0.09,20.73,27.4,"DIGITIDE,"
Sasken Technologies Ltd.,SASKEN,IT - Software,2250.3,NSE,1490.20,8.17,2,2025-09,,2184.25,2025-09,821.55,41.04,2025-09,57.3,-6.66,2.85,2,2025-03,0,6.56,8.32,"SASKEN,"
Genesys International Corporation Ltd.,GENESYS,IT - Software,1999.38,NSE,478.25,-1.08,2,2025-03,109.84,2091.31,2025-06,326.14,57.78,2025-06,34.5,0.36,3,2,2025-03,0.2,10.86,15.32,"GENESYS,"
Accelya Solutions India Ltd.,ACCELYA,IT - Software,1990.86,NSE,1331.00,-1.48,2,2025-06,0,1911.83,2025-09,537.87,126.17,2025-09,15.78,1.91,6.48,2,2025-06,0,46.03,63.52,"ACCELYA,"
One Mobikwik Systems Ltd.,MOBIKWIK,Fintech,1958.6,NSE,249.75,1.75,2,2025-09,323.38,1423.41,2025-09,1078.84,-181.86,2025-09,0,,3.74,2,2025-03,0.52,-39.01,-8.65,"MOBIKWIK,"
Bharat Global Developers Ltd.,BGDL,IT - Software,1782.68,BSE,176.05,-4.35,1,2025-03,87.57,1869.77,2025-06,634.48,14.92,2025-06,119.5,0.26,9.3,1,2025-03,0.46,11,11.29,"BGDL,"
Quick Heal Technologies Ltd.,QUICKHEAL,IT - Software,1701.31,NSE,313.85,0.90,2,2025-09,,1694.47,2025-09,276.5,-0.74,2025-09,0,0,3.81,2,2025-03,0,1.18,0.28,"QUICKHEAL,"
D-Link (India) Ltd.,DLINKINDIA,IT - Networking,1569.85,NSE,442.00,1.96,2,2025-09,,1514.46,2025-09,1427.93,103.68,2025-09,15.14,0.57,3.32,2,2025-03,0,22.9,30.84,"DLINKINDIA,"
Megasoft Ltd.,MEGASOFT,IT - Software,1566.51,NSE,210.16,-0.28,2,2025-09,,1542.43,2025-09,0,143.82,2025-09,11.36,,6.21,2,2025-03,1.19,6.29,9.66,"MEGASOFT,"
Expleo Solutions Ltd.,EXPLEOSOL,IT - Software,1520.93,NSE,980.20,-1.51,2,2025-03,0,1291.58,2025-06,1032.28,99.77,2025-06,15.24,0.73,2.32,2,2025-03,0,16.56,22.86,"EXPLEOSOL,"
Infobeans Technologies Ltd.,INFOBEAN,IT - Software,1494.63,NSE,619.55,4.28,2,2025-09,,1441.4,2025-09,436.84,63.49,2025-09,23.54,1.82,4.06,2,2025-03,0,12.31,17.59,"INFOBEAN,"
Unicommerce eSolutions Ltd.,UNIECOM,IT - Software,1433.23,NSE,128.84,3.38,2,2025-03,0.45,1431.11,2025-03,134.79,17.62,2025-03,81.06,,9.4,2,2025-03,0.01,33.15,35.51,"UNIECOM,"
NIIT Ltd.,NIITLTD,IT - Education,1378.62,NSE,100.59,1.31,2,2025-09,0.33,1330.46,2025-09,373.46,32.8,2025-09,42.7,-3.63,1.29,2,2025-03,0,4.83,5.69,"NIITLTD,"
Blue Cloud Softech Solutions Ltd.,BLUECLOUDS,IT - Software,1356.4,BSE,31.09,-3.06,2,2025-03,90.08,1443.48,2025-06,771.67,48.18,2025-06,28.15,,9.96,2,2025-03,0.74,44.47,37.89,"BLUECLOUDS,"
Alldigi Tech Ltd.,ALLDIGI,BPO/ITeS,1337.93,NSE,875.45,-1.00,2,2025-09,,1286.53,2025-09,576.89,71.72,2025-09,18.65,1.98,5.4,2,2025-03,0,32.99,45.53,"ALLDIGI,"
One Point One Solutions Ltd.,ONEPOINT,BPO/ITeS,1323.81,NSE,50.35,3.26,2,2025-03,7.09,1317.39,2025-06,264.22,34.99,2025-06,37.83,1.27,3.19,2,2024-03,0.22,23.32,29.26,"ONEPOINT,"
Aurum Proptech Ltd.,AURUM,IT - Software,1304.99,NSE,170.23,-0.97,2,2025-09,61.81,1312.14,2025-09,285.89,-34.27,2025-09,0,,2.68,2,2025-03,0.31,-19.31,-4.18,"AURUM,"
IZMO Ltd.,IZMO,IT - Software,1291.22,NSE,867.20,-4.02,2,2025-03,9.65,1276.35,2025-06,233.54,48.86,2025-06,26.43,0.74,3.55,2,2025-03,0.03,14.75,16.24,"IZMO,"
Dynacons Systems & Solutions Ltd.,DSSL,IT - Software,1113.53,NSE,874.95,-1.81,2,2025-03,51.89,1060.87,2025-06,1275.11,74.53,2025-06,14.97,0.23,4.48,2,2025-03,0.23,37.52,46.62,"DSSL,"
Kellton Tech Solutions Ltd.,KELLTONTEC,IT - Software,1113.14,NSE,21.09,0.29,2,2025-03,177.34,1262.95,2025-06,1131.37,82.43,2025-06,13.5,5.44,1.88,2,2025-03,0.33,16.38,17.31,"KELLTONTEC,"
Matrimony.Com Ltd.,MATRIMONY,BPO/ITeS,1107.07,NSE,513.15,0.67,2,2025-03,0,1042.69,2025-06,450.58,40,2025-06,27.88,3.13,4.46,2,2025-03,0,17.12,23.49,"MATRIMONY,"
Silver Touch Technologies Ltd.,SILVERTUC,IT - Software,1049.29,NSE,824.60,4.41,2,2025-03,43.48,1075.33,2025-06,298.12,22.91,2025-06,45.79,1.37,7.62,2,2025-03,0.33,18.21,22.66,"SILVERTUC,"
Creative Newtech Ltd.,CREATIVE,BPO/ITeS,1045.31,NSE,696.10,-0.19,2,2025-03,71.8,1061.88,2025-06,1868.3,54.21,2025-06,19.75,0.42,3.44,2,2024-03,0.36,29.88,27.4,"CREATIVE,"
Innovana Thinklabs Ltd.,INNOVANA,IT - Software,995.5,NSE,481.85,-0.66,2,2025-03,5.26,988.69,2025-06,110.45,44.22,2025-06,21.21,1.4,4.57,2,2025-03,0.03,22.57,31.14,"INNOVANA,"
Xchanging Solutions Ltd.,XCHANGING,IT - Software,984.92,NSE,88.37,-1.73,2,2025-09,88.79,769.81,2025-09,199.18,59.16,2025-09,16.65,-8.54,2.68,2,2025-03,0.24,13.92,15.46,"XCHANGING,"
Allied Digital Services Ltd.,ADSL,IT - Software,979.39,NSE,173.43,2.05,2,2025-09,98.3,900.07,2025-09,877.64,40.11,2025-09,25.64,2.38,1.62,2,2025-03,0.12,5.54,10.72,"ADSL,"
Sahana System Ltd.,SAHANA,IT - Software,974.11,NSE,1102.30,-2.75,1,2025-03,12.16,957.35,2025-03,108.41,17.27,2025-03,56.39,,6.75,2,2025-03,0.07,33.73,44.13,"SAHANA,"
Veefin Solutions Ltd.,VEEFIN,IT - Software,923.29,BSE,359.35,-0.70,1,2025-03,12.72,893.01,2025-03,37.32,11.15,2025-03,82.8,,5.31,2,2025-03,0.03,6.2,7.15,"VEEFIN,"
Vakrangee Ltd.,VAKRANGEE,BPO/ITeS,918.55,NSE,8.49,2.04,2,2025-09,,826.63,2025-09,268.97,9.91,2025-09,93.91,-2.53,4.4,2,2025-03,0,4.31,6.07,"VAKRANGEE,"
RNFI Services Ltd.,RNFI,Fintech,910.2,NSE,363.20,-1.82,1,2025-03,15.76,806.75,2025-03,275.45,14.13,2025-03,64.4,,8.38,2,2025-03,0.14,28.01,32.79,"RNFI,"
Kody Technolab Ltd.,KODYTECH,IT - Software,850.58,NSE,667.25,-1.89,1,2025-03,13.06,859.44,2025-03,71.77,17.62,2025-03,48.27,,15.56,2,2025-03,0.24,32.23,27.16,"KODYTECH,"
Mindteck (India) Ltd.,MINDTECK,IT - Software,819.15,NSE,256.05,2.28,2,2025-03,0,684.94,2025-06,417.57,31.05,2025-06,26.38,0.41,3.07,2,2025-03,0,12.03,15.14,"MINDTECK,"
Nintec Systems Ltd.,NINSYS,IT - Software,789.76,NSE,420.35,-1.75,2,2025-03,2.11,765.66,2025-06,145.75,28.24,2025-06,27.97,,11.45,2,2025-03,0.03,54.66,70.04,"NINSYS,"
Trident Techlabs Ltd.,TECHLABS,IT - Software,767.02,NSE,443.85,4.44,1,2025-03,12.7,773.14,2025-03,76.57,11.52,2025-03,66.61,,13.21,2,2025-03,0.22,21.99,26.7,"TECHLABS,"
Iris Business Services Ltd.,IRIS,BPO/ITeS,760.86,NSE,369.65,5.00,2,2025-03,3.45,729.61,2025-06,128.18,10.59,2025-06,73.28,0.77,10.3,2,2025-03,0.05,23.36,30.81,"IRIS,"
KSolves India Ltd.,KSOLVES,IT - Software,745.74,NSE,315.50,-0.69,2,2025-09,2.5,730.55,2025-09,148.38,31.01,2025-09,24.05,0.2,22.45,2,2025-03,0.43,153.95,172.63,"KSOLVES,"
Subex Ltd.,SUBEXLTD,IT - Software,701.38,NSE,12.46,-0.24,2,2025-03,0,623,2025-06,283.85,-7.42,2025-06,0,,2.23,2,2025-03,0,-9.96,-5.52,"SUBEXLTD,"
Onmobile Global Ltd.,ONMOBILE,IT - Software,693.43,NSE,65.10,-4.48,2,2025-09,77.21,635.6,2025-09,573.71,8.39,2025-09,79.92,,1.06,2,2025-03,0.07,-6.45,-4.15,"ONMOBILE,"
Tera Software Ltd.,TERASOFT,IT - Software,687.72,NSE,547.80,3.75,2,2025-03,19.93,697.25,2025-06,115.54,10.99,2025-06,62.58,,5.41,2,2025-03,0.16,8.02,11.25,"TERASOFT,"
Onward Technologies Ltd.,ONWARDTEC,IT - Software,668.62,NSE,295.70,0.14,2,2025-09,,601.95,2025-09,522.8,41.12,2025-09,16.26,0.48,2.88,2,2025-03,0,12.89,17.86,"ONWARDTEC,"
MOS Utility Ltd.,MOS,Fintech,643.6,NSE,25.00,3.31,1,2025-03,16.97,633.01,2025-03,207.94,11.22,2025-03,57.36,,5.74,2,2025-03,0.2,16.73,22.52,"MOS,"
Aptech Ltd.,APTECHT,IT - Education,617.44,NSE,105.95,-1.44,2,2025-09,,591.6,2025-09,484.21,21.71,2025-09,28.44,3.73,2.6,2,2025-03,0,7.48,14.04,"APTECHT,"
Digispice Technologies Ltd.,DIGISPICE,IT - Software,589.19,NSE,25.21,0.40,2,2025-03,76.71,281.93,2025-06,462.4,-30,2025-06,0,0,2.59,2,2024-03,0.11,21.7,21.15,"DIGISPICE,"
Vinsys IT Services India Ltd.,VINSYS,IT - Software,587.63,NSE,400.35,3.99,1,2025-03,19.35,593.66,2025-03,58.59,11.32,2025-03,51.92,,6.89,2,2025-03,0.15,25.95,28.69,"VINSYS,"
ABM Knowledgeware Ltd.,ABMKNO,IT - Software,572.56,BSE,289.90,-3.22,2,2025-03,0,544.48,2025-06,100.15,21.11,2025-06,38.8,-23.66,2.39,2,2025-03,0,7.49,9.81,"ABMKNO,"
