Sector: Plastic Products,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Prince Pipes and Fittings Ltd.,PRINCEPIPE,Plastic Products,3485.44,NSE,315.25,0.57,1,2025-09,227.09,3672.98,2025-09,2472.37,23.21,2025-09,150.18,-8.61,2.19,1,2025-03,0.17,2.76,3.92,"PRINCEPIPE,"
EPack Prefab Technologies Ltd.,EPACKPEB,Plastic Products,3304.37,NSE,327.95,0.49,2,2025-09,216.76,3016.95,,,,2025-03,55.7,,2.78,2,2025-03,0.59,22.76,23.94,"EPACKPEB,"
Ddev Plastiks Industries Ltd.,DDEVPLSTIK,Plastic Products,2982.2,NSE,288.15,-1.67,1,2025-03,42,2981.21,2025-06,2747.11,195.19,2025-06,15.28,,3.36,1,2025-03,0.05,24.82,33.94,"DDEVPLSTIK,"
Polyplex Corporation Ltd.,POLYPLEX,Plastic Products,2911.81,NSE,924.25,-1.38,2,2025-03,865.07,3046.76,2025-06,6938.25,200.78,2025-06,21.35,-12.2,0.79,2,2025-03,0.23,9.84,11.08,"POLYPLEX,"
Jai Corp Ltd.,JAICORPLTD,Plastic Products,2668.55,NSE,152.05,-2.10,2,2025-03,0,2658.76,2025-06,528.03,157.53,2025-06,16.99,1.15,1.77,2,2025-03,0,4.62,5.75,"JAICORPLTD,"
Xpro India Ltd.,XPROINDIA,Plastic Products,2451.13,NSE,1044.40,-5.94,2,2025-09,283.15,2465.53,2025-09,527.58,13.53,2025-09,181.16,1.22,3.57,2,2025-03,0.42,7.02,8.05,"XPROINDIA,"
Jindal Poly Films Ltd.,JINDALPOLY,Plastic Products,2430.15,NSE,557.15,1.54,2,2025-03,4415.06,6774.26,2025-06,5185.26,-26.95,2025-06,0,0,0.59,2,2025-03,1.07,2.84,6.02,"JINDALPOLY,"
Mold-Tek Packaging Ltd.,MOLDTKPAC,Plastic Products,2314.06,NSE,696.85,0.01,1,2025-09,221.88,2534.49,2025-09,843.61,67.79,2025-09,34.14,4.05,3.46,1,2025-03,0.28,9.83,12.43,"MOLDTKPAC,"
Cosmo First Ltd.,COSMOFIRST,Plastic Products,2298.56,NSE,875.60,1.20,2,2025-03,1357.35,3629.06,2025-06,3005.46,145.28,2025-06,15.82,4.81,1.54,2,2025-03,0.94,9.6,10.2,"COSMOFIRST,"
Nilkamal Ltd.,NILKAMAL,Plastic Products,2269.87,NSE,1526.60,-1.27,2,2025-09,385.76,2600.01,2025-09,3599.14,96.93,2025-09,21.74,-3.87,1.51,2,2025-03,0.25,7.37,10.47,"NILKAMAL,"
All Time Plastics Ltd.,ALLTIME,Plastic Products,2002.9,NSE,305.75,2.84,2,2025-03,218.51,2212.14,,,,2025-03,42.35,,3.03,2,2025-03,0.88,19.01,16.88,"ALLTIME,"
Cool Caps Industries Ltd.,COOLCAPS,Plastic Products,1789.49,NSE,77.40,2.11,1,2025-03,146.98,1935.48,2025-03,100.63,10.9,2025-03,164.17,,20.37,2,2025-03,2.68,24.51,15.82,"COOLCAPS,"
Cropster Agro Ltd.,CROPSTER,Plastic Products,1558.2,BSE,18.72,0.54,1,2025-03,0.45,1557.51,2025-06,204.82,13.73,2025-06,113.49,0.59,13.92,1,2025-03,0,18.19,16.08,"CROPSTER,"
Tarsons Products Ltd.,TARSONS,Plastic Products,1439.76,NSE,269.95,-4.22,2,2025-03,328.56,1742.67,2025-06,398.98,27.54,2025-06,52.29,,2.28,2,2025-03,0.52,4.79,7.04,"TARSONS,"
Apollo Pipes Ltd.,APOLLOPIPE,Plastic Products,1331.8,NSE,302.40,3.23,2,2025-09,70.69,1323.5,2025-09,1133.42,25.8,2025-09,51.74,,1.62,2,2025-03,0.12,5.24,7.54,"APOLLOPIPE,"
Ester Industries Ltd.,ESTER,Plastic Products,1043.68,NSE,106.46,-1.72,2,2025-03,660.17,1635.81,2025-06,1334.2,23.04,2025-06,46.1,,1.34,2,2025-03,0.91,1.9,6.51,"ESTER,"
Shree Tirupati Balajee FIBC Ltd.,TIRUPATI,Plastic Products,785.58,NSE,775.50,,1,2025-09,95.75,881.12,2025-03,208.3,14.37,2025-03,54.68,1.71,8.53,2,2025-03,0.96,16.92,15.6,"TIRUPATI,"
Nahar Poly Films Ltd.,NAHARPOLY,Plastic Products,756.82,NSE,307.15,0.70,2,2025-03,95.51,838.95,2025-06,694.92,46.29,2025-06,13.21,2.69,0.93,2,2025-03,0.12,4.42,6.76,"NAHARPOLY,"
Shree Rama Multi-Tech Ltd.,SHREERAMA,Plastic Products,711.05,NSE,53.29,-3.60,1,2025-03,38.84,739.89,2025-06,220.21,54.5,2025-06,13.05,0.35,4.43,1,2025-03,0.25,40.13,15.13,"SHREERAMA,"
Shri Jagdamba Polymers Ltd.,SHRJAGP,Plastic Products,702,BSE,801.55,-0.07,2,2025-03,86.83,760.99,2025-03,481.48,48.08,2025-03,14.6,,2.3,2,2025-03,0.3,16.44,18.53,"SHRJAGP,"
Prakash Pipes Ltd.,PPL,Plastic Products,661.1,NSE,276.65,-2.52,1,2025-03,38.86,443.04,2025-06,779.08,68.01,2025-06,9.72,0.35,1.46,1,2025-03,0.09,20.55,26.89,"PPL,"
Commercial Syn Bags Ltd.,COMSYN,Plastic Products,638.44,NSE,159.83,0.90,2,2025-09,100.87,733.9,2025-09,373.25,25.57,2025-09,24.97,2.96,4.2,2,2025-03,0.73,12.44,12.66,"COMSYN,"
Polysil Irrigation Systems Ltd.,POLYSIL,Plastic Products,614.28,NSE,272.95,4.22,1,2025-03,16.51,630.26,2025-03,13.89,-1.85,2025-03,0,,19.27,1,2025-03,0.8,-8.11,1.26,"POLYSIL,"
Kriti Industries (India) Ltd.,KRITI,Plastic Products,607.58,NSE,115.62,3.18,2,2025-09,98.59,686.69,2025-09,657.17,-16.48,2025-06,0,,3,2,2025-03,0.58,-2.51,6.06,"KRITI,"
Wim Plast Ltd.,WIMPLAST,Plastic Products,603.23,BSE,502.20,-2.30,2,2025-03,0,574.45,2025-06,366.92,59.55,2025-06,10.13,2.09,1.09,2,2025-03,0,11.15,15.05,"WIMPLAST,"
Essen Speciality Films Ltd.,ESFL,Plastic Products,553.54,NSE,222.85,4.99,1,2025-03,17.46,545.71,2025-06,179.62,11.12,2025-06,49.77,,3.57,1,2025-03,0.11,7.9,11.54,"ESFL,"
TPL Plastech Ltd.,TPLPLASTEH,Plastic Products,524.18,NSE,67.32,-1.07,2,2025-03,43.56,562.26,2025-06,362.57,24.59,2025-06,21.32,1.25,3.42,2,2025-03,0.3,16.98,20.99,"TPLPLASTEH,"
IIRM Holdings India Ltd.,IIRM,Plastic Products,511.08,BSE,75.00,-2.42,2,2025-09,36.8,539.26,2025-09,233.08,17.93,2025-09,28.5,,3.52,2,2025-03,0.18,17.94,23.75,"IIRM,"
Captain Polyplast Ltd.,CPL,Plastic Products,492.32,BSE,81.99,4.49,2,2025-09,81.9,573.92,2025-09,318.17,19.95,2025-09,24.15,2.84,2.97,2,2025-03,0.46,26.22,23.96,"CPL,"
Kanpur Plastipack Ltd.,KANPRPLA,Plastic Products,487.11,NSE,205.17,2.01,2,2025-03,144.69,622.91,2025-06,675.89,19.71,2025-06,26.29,0.77,2.16,2,2025-03,0.71,5.8,8.92,"KANPRPLA,"
Pramara Promotions Ltd.,PRAMARA,Plastic Products,459.39,NSE,329.45,-0.30,1,2025-03,34.1,487.03,2025-03,76.56,5.47,2025-03,83.93,,4.22,2,2025-03,0.54,12.35,15.23,"PRAMARA,"
Dhabriya Polywood Ltd.,DHABRIYA,Plastic Products,413.81,BSE,382.20,-0.07,2,2025-03,53.38,459.71,2025-06,238.51,19.92,2025-06,20.77,0.67,3.89,2,2025-03,0.53,19.79,20.43,"DHABRIYA,"
Premier Polyfilm Ltd.,PREMIERPOL,Plastic Products,413.63,NSE,39.57,-1.40,1,2025-03,21.2,422.2,2025-06,308.36,26.12,2025-06,15.84,0.48,3.34,1,2025-03,0.18,24.52,28.84,"PREMIERPOL,"
Kisan Mouldings Ltd.,KISAN,Plastic Products,356.48,BSE,29.60,-2.37,2,2025-09,32.97,388.63,2025-09,262.57,0.38,2025-09,940.57,59.61,2.36,2,2025-03,0.2,2.19,3.02,"KISAN,"
Shree Tirupati Balajee Agro Trading Company Ltd,BALAJEE,Plastic Products,351.33,NSE,42.98,0.42,2,2025-03,200.36,545.5,2025-06,561.29,30.53,2025-06,14.63,,1.17,2,2025-03,0.68,13.76,14.42,"BALAJEE,"
Shish Industries Ltd.,SHISHIND,Plastic Products,340.81,BSE,8.84,2.91,2,2025-03,31.86,371.07,2025-06,126.3,5.9,2025-06,39.3,,3.23,2,2025-03,0.31,7.33,10.01,"SHISHIND,"
Hitech Corporation Ltd.,HITECHCORP,Plastic Products,332.78,NSE,194.46,-0.75,2,2025-03,109.85,440.19,2025-06,583.71,9.8,2025-06,33.96,,1.21,2,2025-03,0.41,4.83,9.69,"HITECHCORP,"
Kaka Industries Ltd.,KAKA,Plastic Products,320.53,BSE,235.55,4.55,1,2025-03,72,390.4,2025-03,197.78,12.86,2025-03,24.92,,4.98,1,2025-03,1.12,22.21,19.47,"KAKA,"
Anka India Ltd.,ANKIN,Plastic Products,302.33,BSE,58.68,-1.99,2,2025-03,0.04,302.05,2023-12,2.66,0.03,2023-12,0,0,,1,2025-03,0,2.29,2.24,"ANKIN,"
Bhavik Enterprises Ltd.,BHAVIK,Plastic Products,290.1,BSE,142.50,,1,2024-03,0,229,,,,2024-03,36.76,,,1,2024-03,0,8.93,12.27,"BHAVIK,"
PIL ITALICA Lifestyle Ltd.,PILITA,Plastic Products,289.29,NSE,12.14,-2.57,1,2025-09,15.42,302.43,2025-09,108.83,5.33,2025-09,54.27,1.19,3.52,1,2025-03,0.12,6.83,9.62,"PILITA,"
RDB Rasayans Ltd.,RDBRL,Plastic Products,273.16,BSE,157.30,2.61,1,2025-03,0.53,254.99,2025-06,115.08,27.71,2025-06,9.86,0.54,1.23,1,2025-03,0,13.25,18,"RDBRL,"
Bilcare Ltd.,BI,Plastic Products,236.28,BSE,100.35,-0.64,2,2025-03,668.77,890.04,2025-06,780.26,-50.9,2025-06,0,0,0.51,2,2025-03,1.43,-11.62,0.93,"BI,"
OK Play India Ltd.,OKPLA,Plastic Products,235.91,BSE,6.50,0.00,2,2025-03,149.58,384.37,2025-06,169.17,-1.05,2025-06,0,0,1.44,2,2025-03,0.95,-0.62,7.25,"OKPLA,"
Genesis IBRC India Ltd.,GENESIS,Plastic Products,231.07,BSE,177.75,1.98,1,2025-03,0,231.07,2025-06,0,3.48,2025-06,66.38,0.64,27.46,1,2025-03,0,51.69,51.69,"GENESIS,"
Emmbi Industries Ltd.,EMMBI,Plastic Products,209.14,NSE,109.13,2.71,2,2025-03,159.35,366.76,2025-06,417.09,6.22,2025-06,33.61,,1.08,2,2025-03,0.86,3.38,7.71,"EMMBI,"
Aeroflex Neu Ltd.,AERONEU,Plastic Products,205.77,NSE,79.84,-0.37,2,2025-09,28.3,218.12,2025-09,130.44,1.55,2025-09,139.6,,1.96,2,2025-03,0.34,0.27,3.51,"AERONEU,"
Barflex Polyfilms Ltd.,BARFLEX,Plastic Products,193.04,NSE,78.00,0.00,1,2025-03,0.1,191.39,2025-03,97.54,15.49,2025-03,12.47,,2.12,2,2025-03,0,17.02,22.18,"BARFLEX,"
Tainwala Chemicals & Plastics (India) Ltd.,TAINWALCHM,Plastic Products,187.28,NSE,199.91,0.03,1,2025-09,,186.53,2025-09,16.32,7.4,2025-09,25.3,9.88,1.09,1,2025-03,0,3.63,4.64,"TAINWALCHM,"
Aeron Composite Ltd.,AERON,Plastic Products,186.88,NSE,109.80,0.09,1,2025-03,45.49,186.69,2025-03,215.31,13.34,2025-03,14.01,,1.85,1,2025-03,0.45,19.55,21.21,"AERON,"
Purv Flexipack Ltd.,PURVFLEXI,Plastic Products,184.86,NSE,88.10,-2.11,1,2025-03,187.2,369.7,2025-03,163.62,2.97,2025-03,62.22,,1.61,2,2025-03,1.36,11.27,11.9,"PURVFLEXI,"
Ecoplast Ltd.,ECOPLAST,Plastic Products,178.29,BSE,519.00,0.50,2,2025-09,2.5,171.02,2025-09,135.91,8.23,2025-09,21.66,1.13,2.27,2,2025-03,0,14.54,20.38,"ECOPLAST,"
Bright Brothers Ltd.,BRIGHTBR,Plastic Products,174.72,BSE,309.95,1.08,2,2025-03,35.61,199.46,2025-06,353.78,9.19,2025-06,19.01,,2.2,2,2025-03,0.47,11.8,19.5,"BRIGHTBR,"
Caprihans India Ltd.,CAPRIHANS,Plastic Products,170.95,BSE,117.00,-0.72,1,2025-03,683.77,849.08,2025-06,751.06,-57.72,2025-06,0,,-0.85,1,2024-03,-5.88,0,2.89,"CAPRIHANS,"
HCP Plastene Bulkpack Ltd.,HPBL,Plastic Products,166.63,BSE,157.90,1.90,2,2025-03,190.23,356.08,2025-06,484.48,18.33,2025-06,13.67,,2.5,2,2024-03,3.22,0.62,6.29,"HPBL,"
Harshdeep Hortico Ltd.,HARSHDEEP,Plastic Products,159.57,BSE,99.25,1.53,1,2025-09,2.13,161.4,2025-03,56.27,9.7,2025-03,16.45,,3.37,1,2025-03,0,22.95,27.05,"HARSHDEEP,"
Avro India Ltd.,AVROIND,Plastic Products,157.34,NSE,117.55,-7.09,1,2025-03,19.9,134.94,2025-06,83.28,3.44,2025-06,45.76,2.01,2.05,1,2025-03,0.26,6.19,8.21,"AVROIND,"
Texmo Pipes And Products Ltd.,TEXMOPIPES,Plastic Products,156.37,NSE,53.67,1.82,2,2025-03,52.94,178.77,2025-06,377.64,16.99,2025-06,8.4,0.25,0.99,2,2025-03,0.35,12.61,12.26,"TEXMOPIPES,"
National Plastic Technologies Ltd.,NATPLASTI,Plastic Products,154.09,BSE,253.50,-2.07,1,2025-09,57.88,211.19,2025-09,318.11,9.34,2025-09,16.5,0.53,2.78,1,2025-03,1.17,19.11,17.26,"NATPLASTI,"
BD Industries (Pune) Ltd.,BDI,Plastic Products,153.68,BSE,108.10,-0.83,1,2025-09,2.88,150.51,,,,2025-03,28.77,,2.39,2,2025-03,1.05,38.87,31.84,"BDI,"
Hindustan Adhesives Ltd.,HINDADH,Plastic Products,153.28,BSE,298.85,1.55,2,2025-03,105.58,252.66,2025-06,287.15,17.01,2025-06,9.01,,1.62,2,2024-03,0.91,24.23,20.04,"HINDADH,"
Mitsu Chem Plast Ltd.,MITSU,Plastic Products,152.21,BSE,112.10,15.27,1,2025-09,62.36,214.42,2025-09,348.62,8.22,2025-09,18.51,1.45,1.52,1,2025-03,0.71,8.22,10.45,"MITSU,"
Prima Plastics Ltd.,PRIMAPLA,Plastic Products,148.56,BSE,135.00,-1.46,2,2025-03,40.11,175.02,2025-06,199.81,6.26,2025-06,8.94,0.8,0.82,2,2025-03,0.22,10.89,13.38,"PRIMAPLA,"
Master Components Ltd.,MASTER,Plastic Products,146,NSE,365.00,6.87,1,2025-03,4.01,149.78,2025-03,42.4,6.49,2025-03,22.49,,4.95,1,2025-03,0.14,24.74,31.49,"MASTER,"
REX Pipes and Cables Industries Ltd.,REXPIPES,Plastic Products,141.42,NSE,149.65,-4.98,1,2025-03,29.75,170.19,2025-03,138.34,5.14,2025-03,27.5,,3.87,2,2025-03,0.82,15.11,15.95,"REXPIPES,"
Rajshree Polypack Ltd.,RPPL,Plastic Products,140.47,NSE,18.92,-2.82,2,2025-03,103.97,235.63,2025-06,333.55,14.48,2025-06,14.29,,0.86,2,2025-03,0.65,5.11,9.15,"RPPL,"
Jyoti Global Plast Ltd.,JYOTIGLOBL,Plastic Products,118.92,NSE,60.00,3.09,1,2025-03,25.31,142.18,,,,2025-03,19.56,,2.13,1,2025-03,1.19,33.22,23.71,"JYOTIGLOBL,"
Tokyo Plast International Ltd.,TOKYOPLAST,Plastic Products,117.82,NSE,123.74,-0.33,2,2025-09,34.45,151.71,2025-09,75.5,1.26,2025-09,93.06,7.12,1.89,2,2025-03,0.4,2.16,4.69,"TOKYOPLAST,"
APT Packaging Ltd.,APTPACK,Plastic Products,114.3,BSE,96.75,0.00,1,2025-03,23.4,137.51,2025-06,15.32,0.15,2025-06,756.92,47.22,7.9,1,2025-03,-5.02,0,5.76,"APTPACK,"
AMD Industries Ltd.,AMDIND,Plastic Products,110.65,NSE,57.69,3.44,1,2025-03,77.61,179.52,2025-06,267.66,-1.24,2025-06,0,0,0.7,1,2025-03,0.49,0.64,4.67,"AMDIND,"
ARC Insulation & Insulators Ltd.,ARCIIL,Plastic Products,105.08,NSE,102.05,,1,2025-03,5.97,110.29,,,,2025-03,12.27,,1.59,1,2025-03,0.24,45.47,52.65,"ARCIIL,"
Clara Industries Ltd.,CLARA,Plastic Products,102.69,BSE,40.00,0.00,1,2025-03,1.06,102.73,2025-03,10.78,1.89,2025-03,54.31,,1.46,1,2024-03,0.04,16.62,21.65,"CLARA,"
GM Polyplast Ltd.,GMPL,Plastic Products,100.95,BSE,75.00,,1,2025-03,0.88,100.8,2025-03,96.16,7.44,2025-03,13.56,0.48,2.58,1,2025-03,0.02,20.98,28.82,"GMPL,"
Kkalpana lndustries (India) Ltd.,KKALPANAIND,Plastic Products,95.86,BSE,10.19,-2.02,1,2025-03,25,119.94,2025-06,38.98,0.48,2025-06,201.81,-3.79,2.62,1,2025-03,0.68,1.9,5.85,"KKALPANAIND,"
Malpani Pipes And Fittings Ltd.,MALPANI,Plastic Products,87.51,BSE,81.20,1.56,1,2025-03,29.79,116.87,2025-03,140.97,8.07,2025-03,10.84,,1.88,1,2025-03,0.64,26.27,23.3,"MALPANI,"
Narmada Macplast Drip Irrigation Systems Ltd.,NARMP,Plastic Products,87.31,BSE,24.10,4.97,1,2025-03,0,86.91,2025-06,10.09,5.78,2025-06,15.09,0.04,7.43,1,2025-03,0,107.19,121.49,"NARMP,"
Vigor Plast India Ltd.,VIGOR,Plastic Products,86.44,NSE,83.50,5.56,1,2025-03,17.72,104.15,,,,2025-03,16.78,,2.62,1,2025-03,1.39,59.39,30.42,"VIGOR,"
Orient Press Ltd.,ORIENTLTD,Plastic Products,85.63,NSE,85.38,1.67,1,2025-03,61.58,144.02,2025-06,131.98,-2.81,2025-06,0,0,1.32,1,2025-03,0.94,-4.15,2.59,"ORIENTLTD,"
Srivasavi Adhesive Tapes Ltd.,SRIVASAVI,Plastic Products,83.56,NSE,58.95,-0.34,1,2025-03,1.4,84.7,2025-03,90.16,6.8,2025-03,12.29,,2.05,1,2025-03,0.03,18.25,24.29,"SRIVASAVI,"
Manas Polymers And Energies Ltd.,MPEL,Plastic Products,82.93,NSE,106.65,-3.00,1,2025-03,10.71,93.5,,,,2025-03,19.32,,6.31,1,2025-03,1.05,53.1,32.47,"MPEL,"
Mega Flex Plastics Ltd.,MEGAFLEX,Plastic Products,80.55,NSE,66.40,4.98,1,2025-09,0.85,76.29,2025-03,60.31,3.42,2025-03,23.51,,1.46,1,2025-03,0.02,6.76,9.24,"MEGAFLEX,"
Royal Cushion Vinyl Products Ltd.,ROYALCU,Plastic Products,76.98,BSE,21.75,1.12,1,2025-03,83.85,160.12,2025-06,60.37,2.05,2025-06,37.59,2.04,-1.22,1,2025-03,-1.34,0,62.57,"ROYALCU,"
Dutron Polymers Ltd.,DUTRON,Plastic Products,73.2,BSE,122.00,2.69,1,2025-09,3.21,69.77,2025-09,97.11,2.08,2025-09,35.11,5.23,2.5,1,2025-03,0.16,9.87,12.49,"DUTRON,"
Jumbo Bag Ltd.,JUMBO,Plastic Products,72.04,BSE,86.03,0.03,1,2025-09,33.17,102.57,2025-09,126.8,7.55,2025-09,9.54,0.35,2.25,1,2025-03,1.83,14.31,13.07,"JUMBO,"
Srigee DLM Ltd.,SRIGEE,Plastic Products,71.44,BSE,119.20,-0.75,1,2025-03,3.98,74.84,2025-03,71.23,5.01,2025-03,14.27,,1.96,1,2025-03,0.2,29.53,33.84,"SRIGEE,"
Gujarat Craft Industries Ltd.,GUJCRAFT,Plastic Products,67.8,BSE,137.00,2.93,1,2025-03,51.88,117.38,2025-06,211.16,2.52,2025-06,26.88,5.88,1.61,1,2025-03,1.24,6.61,9.61,"GUJCRAFT,"
TPI India Ltd.,TPINDIA,Plastic Products,66.85,BSE,15.26,-0.72,1,2025-03,16.67,83.44,2025-06,30.74,0.45,2025-06,148.56,9.16,-4.67,1,2025-03,-1.17,0,98.54,"TPINDIA,"
Swashthik Plascon Ltd.,SPL,Plastic Products,61.32,BSE,31.50,5.00,1,2025-03,85.47,144.46,2025-03,47.57,5.22,2025-03,11.75,,0.75,2,2025-03,1,9.33,10.94,"SPL,"
Jain Irrigation Systems Ltd. (DVR),JISLDVREQS,Plastic Products,58.92,NSE,30.35,0.10,1,,,58.92,2016-03,4242.28,71.26,2016-03,0.83,,,1,-0,,,,"JISLDVREQS,"
Bulkcorp International Ltd.,BULKCORP,Plastic Products,58.68,NSE,78.10,-4.99,1,2025-03,6.79,64.75,2025-03,60.38,3.52,2025-03,16.67,,1.89,1,2025-03,0.22,17.45,21.46,"BULKCORP,"
CDG Petchem Ltd.,CDG,Plastic Products,53.56,BSE,57.99,,1,2025-06,,27.3,2025-06,6.61,-1.16,2025-06,0,,2.18,2,2024-03,13.07,-44.14,4.87,"CDG,"
Innovative Tech Pack Ltd.,INNOVTEC,Plastic Products,53.35,BSE,23.75,0.00,1,2025-03,26.15,76.38,2025-06,132.56,-0.21,2025-06,0,,1.44,1,2024-03,0.85,5.14,10.39,"INNOVTEC,"
National Plastic Industries Ltd.,NATPLAS,Plastic Products,48.77,BSE,53.00,-4.25,1,2025-03,23.36,71.83,2025-06,94.6,4,2025-06,12.18,1,1.14,1,2025-03,0.56,9.4,9.7,"NATPLAS,"
Pearl Polymers Ltd.,PEARLPOLY,Plastic Products,44.81,NSE,26.62,-1.77,1,2025-03,0,43.71,2025-06,21.56,-3.52,2025-06,0,0,1.23,1,2025-03,0,-14.23,-14.48,"PEARLPOLY,"
Kshitij Polyline Ltd.,KSHITIJPOL,Plastic Products,44.27,NSE,2.87,3.61,2,2025-03,13.2,57.25,2025-06,39.46,-8.86,2025-06,0,,0.68,2,2024-03,2.24,8.26,8.27,"KSHITIJPOL,"
Duropack Ltd.,DUROPACK,Plastic Products,38.22,BSE,72.50,-0.40,1,2025-03,0,36.91,2025-06,34.81,2.24,2025-06,17.08,0.74,1.84,1,2025-03,0,12.35,16.12,"DUROPACK,"
Gujarat Petrosynthese Ltd.,GUJPETR,Plastic Products,36.74,BSE,61.50,-1.49,1,2025-03,0,35.76,2025-06,17.91,2.16,2025-06,17.02,0.58,0.73,1,2025-03,0,2.97,4.52,"GUJPETR,"
Axel Polymers Ltd.,AXELPOLY,Plastic Products,34.93,BSE,41.00,-2.15,1,2025-03,34.08,66.82,2025-06,51.01,0.71,2025-06,49.33,3.73,2.3,1,2024-03,1.71,10.91,12.92,"AXELPOLY,"
Quality RO Industries Ltd.,QRIL,Plastic Products,34.3,BSE,134.50,,1,2025-03,2.18,35.49,2025-03,12.99,1.48,2025-03,23.22,,3.53,2,2024-03,0.21,17.28,19.68,"QRIL,"
Polyspin Exports Ltd.,POLYSPIN,Plastic Products,34.01,BSE,34.01,2.75,2,2025-03,85.45,110.09,2025-06,233.83,2.58,2025-06,9.15,-1.77,0.53,2,2025-03,1.35,6.04,9.81,"POLYSPIN,"
Gujarat Raffia Industries Ltd.,GUJRAFFIA,Plastic Products,32.35,NSE,60.00,-5.00,1,2025-03,2.5,32.59,2025-06,31.04,0.58,2025-06,55.58,5.77,1.5,1,2025-03,0.12,2.5,3.97,"GUJRAFFIA,"
Amco India Ltd.,AMCOIND,Plastic Products,32.16,BSE,77.65,-3.34,1,2025-09,11.47,41.37,2025-09,113.16,1.13,2025-09,28.44,1.74,0.85,1,2024-03,0.28,2.34,4.72,"AMCOIND,"
Rishi Techtex Ltd.,RISHITECH,Plastic Products,31.79,BSE,43.00,-2.05,1,2025-03,24.02,54.5,2025-06,128.44,2.56,2025-06,12.41,0.68,0.91,1,2025-03,0.7,6.97,10.44,"RISHITECH,"
Aik Pipes & Polymers Ltd.,AIKPIPES,Plastic Products,30.93,BSE,48.60,-7.78,1,2025-03,5.81,36.48,2025-03,25.1,1.28,2025-03,24.22,,1.35,1,2025-03,0.25,5.7,8.64,"AIKPIPES,"
