Sector: Construction Materials,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
La Opala RG Ltd.,LAOPALA,Glass,2508.6,NSE,226.67,-1.78,1,2025-09,7.87,2515.84,2025-09,324.56,101,2025-09,24.84,8.97,2.95,1,2025-03,0.01,11.53,16.25,"LAOPALA,"
Nitco Ltd.,NITCO,Ceramics/Marble/Granite/Sanitaryware,2141.09,NSE,93.46,0.21,2,2025-03,285.92,2335.65,2025-06,394.39,-650.23,2025-06,0,,8.9,2,2025-03,1.48,0,-135.35,"NITCO,"
Mangalam Cement Ltd.,MANGLMCEM,Cement & Construction Materials,2108.77,NSE,769.50,1.22,1,2025-09,713.95,2677.41,2025-09,1787.89,77.09,2025-09,27.36,-2.76,2.39,1,2025-03,0.72,5.42,9.69,"MANGLMCEM,"
Somany Ceramics Ltd.,SOMANYCERA,Ceramics/Marble/Granite/Sanitaryware,1816.05,NSE,440.85,-1.36,2,2025-09,271.43,2021.25,2025-09,2703.45,48.04,2025-09,32.44,-15.52,2.31,2,2025-03,0.4,7.86,12.93,"SOMANYCERA,"
Sanghi Industries Ltd.,SANGHIIND,Cement & Construction Materials,1667.49,NSE,64.35,-0.31,1,2025-09,2485,4149.58,2025-09,1124.52,-405.82,2025-09,0,,3.97,1,2025-03,4.06,-57.84,-7.44,"SANGHIIND,"
Asian Granito India Ltd.,ASIANTILES,Ceramics/Marble/Granite/Sanitaryware,1528.3,NSE,65.73,-1.98,2,2025-03,260.52,1727.56,2025-06,1603.57,27.5,2025-06,46.08,-5.64,1.05,2,2025-03,0.19,1.57,2.18,"ASIANTILES,"
Deccan Cements Ltd.,DECCANCE,Cement & Construction Materials,1413.36,NSE,1012.70,-0.36,2,2025-03,714.02,1983,2025-06,505.39,20.06,2025-06,70.45,,1.92,2,2025-03,0.99,1.04,1.64,"DECCANCE,"
BirlaNu Ltd.,BIRLANU,Cement & Construction Materials,1397.29,NSE,1855.70,-0.61,2,2025-09,767.86,2119.84,2025-09,3596.59,-104.27,2025-09,0,,1.16,2,2025-03,0.59,-2.68,1.33,"BIRLANU,"
Arisinfra Solutions Ltd.,ARISINFRA,Cement & Construction Materials,1333.65,NSE,164.35,-3.03,2,2025-09,52.31,1201.9,2025-03,767.67,6.01,2025-03,645.84,,1.91,2,2025-03,1.61,3.52,10.89,"ARISINFRA,"
Shree Digvijay Cement Company Ltd.,SHREDIGCEM,Cement & Construction Materials,1328.31,NSE,89.92,-0.21,2,2025-09,142.22,1464.12,2025-09,760.48,37.53,2025-09,35.4,,3.63,2,2025-03,0.3,6.76,8.72,"SHREDIGCEM,"
Oriental Rail Infrastructure Ltd.,ORIRAIL,Wood & Wood Products,1096.41,BSE,165.00,-1.79,2,2025-03,282.36,1289.75,2025-06,597.06,29.23,2025-06,37.51,10.06,2.85,2,2025-03,0.84,9.71,11.11,"ORIRAIL,"
Saurashtra Cement Ltd.,SAURASHCEM,Cement & Construction Materials,1089.17,NSE,97.65,-1.82,2,2025-09,64.72,948.2,2025-09,1664.76,34.42,2025-09,31.64,-0.66,1.13,2,2025-03,0.14,0.75,2.64,"SAURASHCEM,"
Everest Industries Ltd.,EVERESTIND,Cement & Construction Materials,925.66,NSE,585.45,0.90,2,2025-09,208.99,1126.36,2025-09,1630.54,-24.37,2025-09,0,,1.61,2,2025-03,0.28,-0.61,2.46,"EVERESTIND,"
NCL Industries Ltd.,NCLIND,Cement & Construction Materials,891.54,NSE,197.30,-1.46,2,2025-03,227.64,1097.62,2025-06,1393.11,32.7,2025-06,27.26,-2.92,1.01,2,2025-03,0.27,2.95,6.2,"NCLIND,"
Sejal Glass Ltd.,SEJALLTD,Glass,840.27,NSE,825.90,-0.69,2,2025-09,177.27,1009.08,2025-09,310.33,18.94,2025-09,42.96,2.13,20.52,2,2025-03,6.7,57.56,16.6,"SEJALLTD,"
Rushil Decor Ltd.,RUSHIL,Laminates/Decoratives,738.24,NSE,25.15,0.16,2,2025-09,277.04,1007.31,2025-09,857.22,15.16,2025-09,47.19,,1.21,2,2025-03,0.44,7.95,10.2,"RUSHIL,"
Shiva Cement Ltd.,SHIVACEM,Cement & Construction Materials,729.24,BSE,24.75,0.12,1,2025-09,1601.87,2310.93,2025-09,351.75,-150.22,2025-09,0,,18.07,1,2025-03,13.68,0,-3.34,"SHIVACEM,"
Bigbloc Construction Ltd.,BIGBLOC,Cement & Construction Materials,708.02,NSE,50.22,0.10,2,2025-03,188.08,894.63,2025-06,229.42,-4.79,2025-06,337.8,10.72,5.43,2,2025-03,1.39,2.68,6.72,"BIGBLOC,"
Visaka Industries Ltd.,VISAKAIND,Cement & Construction Materials,690.29,NSE,80.38,-0.47,2,2025-03,478.44,1148.49,2025-06,1591.15,39.17,2025-06,17.62,,0.87,2,2025-03,0.64,-0.4,3.38,"VISAKAIND,"
Andhra Cements Ltd.,ACL,Cement & Construction Materials,670.92,NSE,72.43,3.29,1,2025-09,917.48,1553.99,2025-09,333.18,-165.18,2025-09,0,0,9.19,1,2025-03,5.24,-68.93,-10.64,"ACL,"
Global Surfaces Ltd.,GSLSU,Ceramics/Marble/Granite/Sanitaryware,554.78,NSE,131.12,7.17,2,2025-03,152.1,699.69,2025-06,225,-28.21,2025-06,0,,2.2,2,2025-03,0.6,-10.84,-2.15,"GSLSU,"
Haldyn Glass Ltd.,HALDYNGL,Glass,492.1,BSE,91.55,-0.66,2,2025-03,126.86,606.88,2025-06,409.77,14.08,2025-06,25.76,1.44,2.25,2,2025-03,0.59,9.09,11.75,"HALDYNGL,"
Orient Bell Ltd.,ORIENTBELL,Ceramics/Marble/Granite/Sanitaryware,431,NSE,294.35,1.71,2,2025-03,43.99,440.58,2025-06,664.53,3.84,2025-06,99.98,-5.96,1.38,2,2025-03,0.14,0.91,2.4,"ORIENTBELL,"
Interiors & More Ltd.,INM,Laminates/Decoratives,426.72,NSE,610.00,-3.47,1,2025-03,30.41,454.93,2025-03,54.03,10.32,2025-03,41.33,,6.42,2,2025-03,0.45,19.56,21.74,"INM,"
Exxaro Tiles Ltd.,EXXARO,Ceramics/Marble/Granite/Sanitaryware,424.15,NSE,9.55,-3.73,2,2025-09,88.28,508.74,2025-09,308.31,6.75,2025-09,62.84,,1.53,2,2025-03,0.33,-0.04,3.69,"EXXARO,"
Shri Keshav Cements & Infra Ltd.,SKCIL,Cement & Construction Materials,393.69,BSE,224.80,1.15,1,2025-03,233.96,621.75,2025-06,131.72,-4.86,2025-06,0,0,3.96,1,2025-03,2.43,-6.21,5.25,"SKCIL,"
Anjani Portland Cement Ltd.,APCL,Cement & Construction Materials,367.92,NSE,123.97,-0.98,2,2025-03,462.93,829.92,2025-06,453.78,-65.59,2025-06,0,,1.75,2,2025-03,2.17,-31.97,-9.09,"APCL,"
Marble City India Ltd.,MARBLE,Ceramics/Marble/Granite/Sanitaryware,361.46,BSE,153.00,-0.10,1,2025-03,91.02,448.45,2025-06,73.17,6.44,2025-06,56.1,1.7,5.58,1,2024-03,3.35,-6.83,6.32,"MARBLE,"
Sahyadri Industries Ltd.,SAHYADRI,Cement & Construction Materials,279.24,NSE,256.40,-1.00,1,2025-09,34.75,312.92,2025-09,621.66,18.51,2025-09,15.09,-2.5,0.72,1,2025-03,0.21,5.27,7.12,"SAHYADRI,"
Agarwal Toughened Glass India Ltd.,AGARWALTUF,Glass,250.45,NSE,141.70,2.64,1,2025-03,33.67,250.25,2025-03,55.31,15.17,2025-03,16.51,,2.66,1,2025-03,0.36,27.42,24.38,"AGARWALTUF,"
Murudeshwar Ceramics Ltd.,MURUDCERA,Ceramics/Marble/Granite/Sanitaryware,244.48,NSE,40.38,-3.26,2,2025-03,104.45,346.49,2025-06,205.54,9.95,2025-06,25.05,,0.65,2,2025-03,0.28,2.69,5.27,"MURUDCERA,"
Duroply Industries Ltd.,DUROPLY,Wood & Wood Products,199.77,BSE,184.00,0.55,1,2025-03,52.11,248.27,2025-06,380.52,6,2025-06,33.29,1.39,1.33,1,2025-03,0.41,6.22,8.08,"DUROPLY,"
Archidply Industries Ltd.,ARCHIDPLY,Wood & Wood Products,196.62,NSE,97.31,1.60,2,2025-03,192.66,388.49,2025-06,590.59,-4.28,2025-06,0,,1.88,2,2025-03,1.86,-6.84,3.62,"ARCHIDPLY,"
Kanoria Energy & Infrastructure Ltd.,KEIL,Cement & Construction Materials,179.11,BSE,21.00,-0.52,1,2025-03,118.14,292.4,2025-06,280.86,0.3,2025-06,591.13,-969.06,1.94,1,2025-03,1.26,3.94,8.18,"KEIL,"
Marvel Decor Ltd.,MDL,Ceramics/Marble/Granite/Sanitaryware,170.31,NSE,96.00,,1,2025-03,15.71,184.78,2025-03,32.99,1.17,2025-03,145.51,5.33,2.91,2,2025-03,0.25,6.74,8.02,"MDL,"
Esprit Stones Ltd.,ESPRIT,Ceramics/Marble/Granite/Sanitaryware,158.01,NSE,72.00,,1,2025-03,98.2,248.67,2025-03,192.83,8.36,2025-03,18.9,,1.25,2,2025-03,0.74,16.72,14.01,"ESPRIT,"
Kesoram Industries Ltd.,KESORAMIND,Cement & Construction Materials,157.51,NSE,5.06,-0.78,2,2025-09,198.85,354.2,2025-09,248.99,-165.86,2025-09,0.03,0,0.45,2,2025-03,0.44,-40.44,-4.2,"KESORAMIND,"
Airo Lam Ltd.,AIROLAM,Laminates/Decoratives,153.5,NSE,102.32,-1.11,2,2025-03,89.5,240.82,2025-06,215.63,1.86,2025-06,79.95,-7.42,2.06,2,2024-03,1.12,11.66,12.17,"AIROLAM,"
The Western Indian Plywoods Ltd.,WIPL,Laminates/Decoratives,145.88,NSE,171.88,-0.02,2,2025-03,18.32,155.32,2025-06,120.04,2.99,2025-06,48.79,2.5,3.19,2,2025-03,0.4,6.33,8.51,"WIPL,"
Regency Ceramics Ltd.,REGENCERAM,Ceramics/Marble/Granite/Sanitaryware,129.56,NSE,47.60,-1.79,1,2025-03,77.32,206.19,2025-06,18.91,3.1,2025-06,41.77,2.14,-2.09,1,2025-03,-1.29,0,-40.84,"REGENCERAM,"
Sylvan Plyboard (India) Ltd.,SYLVANPLY,Wood & Wood Products,127.87,NSE,66.00,,1,2025-03,63.46,180.37,2025-03,242.01,6.9,2025-03,18.54,,1.02,1,2025-03,0.51,6.23,11.5,"SYLVANPLY,"
Pacific Industries Ltd.,PACIFICI,Ceramics/Marble/Granite/Sanitaryware,117.83,BSE,170.95,-2.87,2,2025-03,73.08,154.63,2025-06,235.02,6.85,2025-06,17.21,0.22,0.27,2,2025-03,0.17,1.75,3.09,"PACIFICI,"
Kakatiya Cement Sugar & Industries Ltd.,KAKATCEM,Cement & Construction Materials,110.31,NSE,142.00,0.66,1,2025-09,9.32,64.61,2025-09,88.12,-27.17,2025-09,0,,0.57,1,2025-03,0.09,-6.13,-3.09,"KAKATCEM,"
Panyam Cements & Mineral Industries Ltd.,PANCM,Cement & Construction Materials,108.29,BSE,135.00,7.14,1,2025-03,393.26,501.46,2025-03,83.52,-89.19,2025-03,0,0,-0.42,1,2024-03,-2.06,0,-22.71,"PANCM,"
Barak Valley Cements Ltd.,BVCL,Cement & Construction Materials,102.82,NSE,46.31,1.80,2,2025-03,33.03,132.57,2025-06,211.92,3.32,2025-06,30.91,1.01,0.81,2,2025-03,0.26,4.2,8.94,"BVCL,"
VR Woodart Ltd.,VRWODAR,Wood & Wood Products,98.3,BSE,66.01,1.99,1,2025-03,2.12,100.42,2025-06,0,-0.49,2025-06,0,0,-39.31,1,2025-03,-1,0,0,"VRWODAR,"
Priti International Ltd.,PRITI,Wood & Wood Products,90.52,NSE,67.79,-0.66,1,2025-03,0.35,90.8,2025-06,63.94,3.52,2025-06,25.69,1.51,1.26,1,2024-03,0,17.6,23.02,"PRITI,"
Banaras Beads Ltd.,BANARBEADS,Glass,89.69,NSE,134.77,-0.05,1,2025-09,15.52,103.89,2025-09,24.19,1.8,2025-09,49.72,8.74,1.59,1,2025-03,0.15,5.61,7.74,"BANARBEADS,"
Restile Ceramics Ltd.,RESTILE,Ceramics/Marble/Granite/Sanitaryware,86.68,BSE,8.80,-1.46,1,2025-09,37.48,123.8,2025-09,3.33,-0.08,2025-09,0,0,-2.77,1,2025-03,-1.2,0,-12.96,"RESTILE,"
Alkosign Ltd.,ALKOSIGN,Wood & Wood Products,85.26,BSE,79.00,2.60,1,2025-03,12.55,94.52,2025-03,51.53,3.77,2025-03,22.62,,2.33,2,2025-03,0.38,12.12,12.89,"ALKOSIGN,"
Ecoboard Industries Ltd.,ECOBOAR,Wood & Wood Products,81.14,BSE,33.31,-2.60,1,2025-03,22.36,103.11,2025-06,8.59,-20.47,2025-06,0,,134.69,1,2024-03,2.23,-69.37,-21.11,"ECOBOAR,"
Srichakra Cement Ltd.,SRICC,Cement & Construction Materials,73.41,BSE,79.06,-5.00,1,2025-03,63.26,134.6,2025-06,112.34,-54.34,2025-06,0,,-4.07,1,2025-03,-5.58,-333.48,-76.01,"SRICC,"
Oriental Trimex Ltd.,ORIENTALTL,Ceramics/Marble/Granite/Sanitaryware,71.23,NSE,9.64,-0.82,1,2025-03,2.29,68.35,2025-06,22.18,8.68,2025-06,8.21,,0.78,1,2025-03,0.03,13.73,15.69,"ORIENTALTL,"
Durlax Top Surface Ltd.,DURLAX,Ceramics/Marble/Granite/Sanitaryware,67.34,NSE,40.50,0.00,1,2025-03,45.84,112.02,2025-03,122.65,7.5,2025-03,8.98,,1.17,1,2025-03,0.8,19,14.79,"DURLAX,"
Elegant Marbles & Grani Industries Ltd.,ELEMARB,Ceramics/Marble/Granite/Sanitaryware,65.62,BSE,221.45,4.09,1,2025-09,,58.88,2025-09,26.5,3.02,2025-09,21.69,0.83,0.45,1,2025-03,0,3.42,4.24,"ELEMARB,"
Divyashakti Ltd.,DIVSHKT,Ceramics/Marble/Granite/Sanitaryware,60.58,BSE,58.99,2.66,1,2025-09,0.59,59.67,2025-09,58.73,2.59,2025-09,23.41,-1.2,0.48,1,2025-03,0.02,2.05,2.81,"DIVSHKT,"
Lexus Granito (India) Ltd.,LEXUS,Ceramics/Marble/Granite/Sanitaryware,58.01,NSE,28.73,-0.93,1,2025-03,65.06,122.96,2025-06,75.51,-0.65,2025-06,0,,11.82,1,2024-03,6.26,-111.74,-13.87,"LEXUS,"
Aro Granite Industries Ltd.,AROGRANITE,Ceramics/Marble/Granite/Sanitaryware,54.53,NSE,36.09,1.86,1,2025-03,159.65,205.77,2025-06,112.58,-7.12,2025-06,0,,0.29,1,2025-03,0.86,-3.4,1.66,"AROGRANITE,"
Ganga Bath Fittings Ltd.,GANGABATH,Ceramics/Marble/Granite/Sanitaryware,54.52,NSE,24.55,0.61,1,2025-09,8.6,61.97,2025-03,31.93,3.58,2025-03,15.24,,1,1,2025-03,0.69,16.39,16.52,"GANGABATH,"
Bheema Cements Ltd.,BHEEMACEM,Cement & Construction Materials,52.67,BSE,16.15,,1,2025-03,200.39,252.04,2025-06,0,-30.01,2024-12,0,,2.73,1,2022-03,1.44,-26,-9.96,"BHEEMACEM,"
Pratik Panels Ltd.,PRATIK,Wood & Wood Products,51.76,BSE,8.10,2.92,1,2025-03,0.28,51.91,2025-06,4,0.45,2025-06,114.51,2.82,7.98,1,2025-03,0.04,4.18,4.1,"PRATIK,"
Keerthi Industries Ltd.,KEERTHI,Cement & Construction Materials,50.99,BSE,63.61,-3.62,1,2025-03,57.97,107.4,2025-06,117.58,-19.68,2025-06,0,,1.33,1,2025-03,1.42,-43.65,-24.37,"KEERTHI,"
Ravileela Granites Ltd.,RALEGRA,Ceramics/Marble/Granite/Sanitaryware,47.43,BSE,44.80,-3.66,1,2025-03,50.93,94.57,2025-06,45.85,1.3,2025-06,36.57,,3.06,1,2024-03,2.86,-3.83,6.71,"RALEGRA,"
Archidply Decor Ltd.,ADL,Wood & Wood Products,45.62,NSE,81.65,0.21,1,2025-03,19.55,64.7,2025-06,51.19,0.13,2025-06,348.21,22.7,0.9,1,2025-03,0.39,0.11,3.34,"ADL,"
Milton Industries Ltd.,MILTON,Laminates/Decoratives,44.44,NSE,26.15,,1,2025-03,20.42,61.29,2025-03,44.17,1.2,2025-03,37.13,-1.93,0.96,1,2024-03,0.33,7.14,10.21,"MILTON,"
Inani Marbles & Industries Ltd.,INANI,Ceramics/Marble/Granite/Sanitaryware,36.46,BSE,19.60,-0.51,1,2025-09,21.83,58.11,2025-09,48.59,-0.74,2025-09,0,0,0.68,1,2025-03,0.41,1.32,4.14,"INANI,"
Madhav Marbles And Granites Ltd.,MADHAV,Ceramics/Marble/Granite/Sanitaryware,36.1,NSE,40.26,-1.13,2,2025-03,11.72,47.39,2025-06,28.48,-1.81,2025-06,0,,0.29,2,2025-03,0.09,-1.19,0.22,"MADHAV,"
Alfa Ica (India) Ltd.,ALFAICA,Laminates/Decoratives,33.21,BSE,82.20,-2.04,1,2025-09,17.57,50.08,2025-09,79.19,1.49,2025-09,22.32,7.11,1.4,1,2024-03,0.64,8.02,10.91,"ALFAICA,"
Hemadri Cements Ltd.,HEMACEM,Cement & Construction Materials,33.15,BSE,49.70,-4.61,1,2025-03,20.65,51.86,2025-06,1.42,-19.52,2025-06,0,,-4.97,1,2025-03,-5.43,-281.52,-77.33,"HEMACEM,"
Deco-Mica Ltd.,DECOMIC,Laminates/Decoratives,32.82,BSE,78.14,0.04,1,2025-06,22.38,54.45,2025-06,75.55,2.28,2025-06,14.38,0.82,1.2,1,2025-03,0.74,7.5,11.97,"DECOMIC,"
Glittek Granites Ltd.,GLITTEKG,Ceramics/Marble/Granite/Sanitaryware,29,BSE,11.30,-0.35,1,2025-03,0,19.28,2025-06,1.04,10.06,2025-06,2.88,0.06,2.57,1,2025-03,0,86.4,51.12,"GLITTEKG,"
Suncare Traders Ltd.,SCTL,Laminates/Decoratives,20.4,BSE,0.80,-1.23,1,2025-09,5.71,25.96,2025-09,0,0.4,2025-09,51.13,15.49,0.51,1,2025-03,0.14,1.49,2.48,"SCTL,"
Jai Mata Glass Ltd.,JAIMATAG,Glass,19.3,BSE,1.90,2.70,1,2025-09,,17.39,2025-09,0.33,-0.64,2025-09,0,,9.28,1,2025-03,0,-19.33,15.91,"JAIMATAG,"
