Sector: Logistics,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
TVS Supply Chain Solutions Ltd.,TVSSCS,Logistics,5605.19,NSE,127.05,0.45,2,2025-03,859.44,5852.6,2025-06,10048.64,-127.33,2025-06,111.46,,3.35,2,2025-03,0.48,-0.54,7.32,"TVSSCS,"
Swan Defence and Heavy Industries Ltd.,SWANDEF,Shipping,4952.65,NSE,895.05,5.00,2,2025-03,2431.69,7355.16,2025-06,7.45,-161.23,2025-06,0,0,18.73,2,2025-03,8.23,-50.26,-6.02,"SWANDEF,"
VRL Logistics Ltd.,VRLLOG,Logistics,4779.28,NSE,273.10,1.52,1,2025-09,364.53,5083.07,2025-09,3175.55,233.61,2025-09,20.46,1.35,4.36,1,2025-03,0.41,18.02,25.08,"VRLLOG,"
Shreeji Shipping Global Ltd.,SHREEJISPG,Shipping,4437.08,NSE,272.05,1.32,2,2025-09,199.7,4276.45,,,,2025-03,31.42,,6.22,2,2025-03,0.75,41.16,33.77,"SHREEJISPG,"
Sindhu Trade Links Ltd.,SINDHUTRAD,Logistics,3666.71,NSE,23.77,-0.08,2,2025-06,375.09,4027.02,2025-06,1343.11,49.58,2025-06,53.23,,2.26,2,2025-03,0.23,7.84,12.8,"SINDHUTRAD,"
Allcargo Logistics Ltd.,ALLCARGO,Logistics,3461.36,NSE,35.23,0.06,2,2025-03,1168.89,3945.17,2025-06,16175.97,-67.55,2025-06,0,0,1.5,2,2025-03,0.49,1.94,5.31,"ALLCARGO,"
Mahindra Logistics Ltd.,MAHLOG,Logistics,3401.4,NSE,341.95,0.26,2,2025-09,72.52,3240.03,2025-09,6473.57,-30.26,2025-09,0,,2.97,2,2025-03,0.97,-6.51,8.69,"MAHLOG,"
Gateway Distriparks Ltd.,GATEWAY,Logistics,3082.8,NSE,61.68,-0.05,2,2025-09,352.76,3427.37,2025-09,2055.21,393.08,2025-09,7.91,,1.36,2,2025-03,0.17,18.07,17.99,"GATEWAY,"
TCI Express Ltd.,TCIEXP,Logistics,2432.69,NSE,634.05,-4.43,2,2025-09,5.55,2389.5,2025-09,1199.03,81.93,2025-09,29.69,,3.02,2,2025-03,0,11.77,15.83,"TCIEXP,"
Dredging Corporation Of India Ltd.,DREDGECORP,Shipping,2388.4,NSE,851.10,-2.61,1,2025-03,922.93,3263.2,2025-06,1233.59,-19.38,2025-06,0,,1.99,1,2025-03,0.76,-2.22,0.61,"DREDGECORP,"
Shipping Corporation of India Land and Assets Ltd.,SCILAL,Shipping,2278.69,NSE,48.89,1.43,1,2025-09,,2252.68,2025-09,22.67,-195.71,2025-09,0,,0.76,1,2025-03,0,-6.09,2.09,"SCILAL,"
Seamec Ltd.,SEAMECLTD,Shipping,2108.24,NSE,830.15,-2.00,2,2025-03,211.75,2179.84,2025-06,647.75,113.74,2025-06,18.25,-1.99,1.95,2,2025-03,0.21,9.16,10.08,"SEAMECLTD,"
Afcom Holdings Ltd.,AFCOM,Logistics,1985.88,BSE,801.50,-1.63,1,2025-06,33.65,2013.92,2025-03,238.72,48.42,2025-03,41.01,,10.87,1,2025-03,0.17,41.07,48.9,"AFCOM,"
Navkar Corporation Ltd.,NAVKARCORP,Logistics,1718.18,NSE,114.36,0.32,1,2025-09,165.74,1879.33,2025-09,534.28,-23.13,2025-09,0,,0.89,1,2025-03,0.08,-2.32,-2.17,"NAVKARCORP,"
Western Carriers (India) Ltd.,WCIL,Logistics,1315.73,NSE,129.03,-0.54,2,2025-03,172.01,1297.39,2025-06,1718.83,57.01,2025-06,23.08,,1.57,2,2025-03,0.21,10.62,13.21,"WCIL,"
Reliance Industrial Infrastructure Ltd.,RIIL,Logistics,1311.21,NSE,866.70,-0.72,2,2025-09,,1310.64,2025-09,49.48,10.12,2025-09,108.36,25.32,2.79,2,2025-03,0,2.57,2.92,"RIIL,"
Allcargo Gati Ltd.,ACLGATI,Logistics,922.9,NSE,62.98,-2.36,2,2025-03,19.36,816.88,2025-06,1609.48,14.96,2025-06,51.73,3.35,1.16,2,2025-03,0.02,1.47,3.35,"ACLGATI,"
Shree Vasu Logistics Ltd.,SVLL,Logistics,863.29,NSE,751.10,0.01,1,2025-03,66.94,917.56,2025-06,162.13,3.31,2025-06,260.97,-66.92,23.87,1,2024-03,1.5,10.46,19.54,"SVLL,"
Allcargo Terminals Ltd.,ATL,Logistics,820.46,NSE,32.67,1.87,2,2025-09,67.99,868.3,2025-09,767.68,22.25,2025-09,27,,2.66,2,2025-03,0.42,11.96,24.68,"ATL,"
JITF Infralogistics Ltd.,JITFINFRA,Logistics,799.64,NSE,309.55,4.99,2,2025-03,3502.96,3963.25,2025-06,2349.99,-31.21,2025-06,25.29,1.33,-1.55,2,2025-03,-6.86,0,12.01,"JITFINFRA,"
Tejas Cargo India Ltd.,TEJASCARGO,Logistics,788.82,NSE,330.15,4.99,1,2025-03,159.2,906.1,2025-03,501.15,19.12,2025-03,41.26,,4.56,2,2025-03,0.92,16.74,15.6,"TEJASCARGO,"
Snowman Logistics Ltd.,SNOWMAN,Logistics,782.97,NSE,46.81,-0.70,1,2025-09,124.41,902.66,2025-09,587.21,2.92,2025-09,268.05,14.16,1.93,1,2025-03,0.32,1.38,5.79,"SNOWMAN,"
Essar Shipping Ltd.,ESSARSHPNG,Shipping,745.94,NSE,35.74,4.08,2,2025-03,1631.22,2370.85,2025-06,9.41,718.46,2025-06,1.03,0.05,-0.32,2,2025-03,-0.69,0,0,"ESSARSHPNG,"
Ritco Logistics Ltd.,RITCO,Logistics,724.16,NSE,256.80,4.39,2,2025-03,313.36,1018.27,2025-06,1291.79,40.94,2025-06,16.79,,2.15,2,2025-03,0.98,16.18,14.71,"RITCO,"
Transindia Real Estate Ltd.,TREL,Logistics,713.5,NSE,28.94,-1.43,2,2025-03,0,669.19,2025-06,84.91,55.37,2025-06,12.89,,0.57,2,2025-03,0,4.28,6.18,"TREL,"
Sical Logistics Ltd.,SICALLOG,Logistics,689.29,NSE,99.90,-1.41,2,2025-03,531.59,1134.37,2025-06,277.39,-11.57,2025-06,0,0,-88.25,2,2025-03,-111.44,-217.04,2.38,"SICALLOG,"
Glottis Ltd.,GLOTTIS,Logistics,644.97,NSE,69.52,0.42,1,2025-03,22.14,652.3,,,,2025-03,11.49,,2.38,1,2025-03,0.22,79.7,91.95,"GLOTTIS,"
Tara Chand Infralogistic Solutions Ltd.,TARACHAND,Logistics,626.42,NSE,79.47,-2.53,1,2025-09,130.37,728.17,2025-09,272.73,27.03,2025-09,23.17,0.91,4.64,1,2025-03,0.93,23.21,19.71,"TARACHAND,"
Transworld Shipping Lines Ltd.,TRANSWORLD,Shipping,532.69,NSE,243.80,0.66,2,2025-03,329.4,796.35,2025-06,447.26,24.05,2025-06,22.13,0.23,0.67,2,2025-03,0.41,4.33,5.81,"TRANSWORLD,"
ABS Marine Services Ltd.,ABSMARINE,Shipping,531.75,NSE,216.60,1.74,1,2025-03,178.4,588.18,2025-03,171.36,26.72,2025-03,19.9,,2.25,2,2025-03,0.77,15.67,14.72,"ABSMARINE,"
SJ Logistics (India) Ltd.,SJLOGISTIC,Logistics,512.93,NSE,335.40,-2.67,2,2025-03,60.87,572.56,2025-06,527.54,56.02,2025-06,9.16,,2.28,2,2025-03,0.29,32.69,36.55,"SJLOGISTIC,"
Globe International Carriers Ltd.,GICL,Logistics,455.1,NSE,40.65,-1.69,2,2025-03,25.47,479.8,2025-03,156.66,4.8,2025-03,94.79,1.46,3.87,2,2025-03,0.43,8.51,11.18,"GICL,"
Tiger Logistics (India) Ltd.,TIGERLOGS,Logistics,443.09,NSE,41.99,1.60,1,2025-03,34.23,426.16,2025-06,537.66,27.1,2025-06,16.35,0.49,3.1,1,2025-03,0.25,21.68,26.73,"TIGERLOGS,"
Lancer Container Lines Ltd.,LANCER,Logistics,431.93,BSE,17.25,0.17,2,2025-03,66.03,467.11,2025-06,630.87,-16.99,2025-06,0,,0.9,2,2025-03,0.14,-0.08,1.4,"LANCER,"
Prime Fresh Ltd.,PRIMEFRESH,Logistics,387.22,BSE,284.40,-0.23,2,2025-03,4.35,386.79,2025-03,206.77,9.21,2025-03,42.45,1.04,5.26,2,2025-03,0.06,13.9,19.17,"PRIMEFRESH,"
AVG Logistics Ltd.,AVG,Logistics,321.78,NSE,213.14,-1.62,2,2025-03,107.32,420.54,2025-06,553.63,21.09,2025-06,15.26,0.48,1.31,2,2025-03,0.44,9.97,17.31,"AVG,"
Om Freight Forwarders Ltd.,OMFREIGHT,Logistics,304.43,NSE,90.59,-0.47,2,2025-03,26.95,313.52,,,,2025-03,13.84,,1.52,2,2025-03,0.16,13.53,17.11,"OMFREIGHT,"
Committed Cargo Care Ltd.,COMMITTED,Logistics,237.1,NSE,206.90,3.45,1,2025-03,0.57,235.09,2025-03,189.58,7.8,2025-03,30.39,,3.54,2,2025-03,0.01,13.33,16.95,"COMMITTED,"
Paradeep Parivahan Ltd.,PPARIVAH,Port,235.59,BSE,148.00,2.56,1,2025-03,74.78,255.05,2025-03,335.82,24.17,2025-03,9.75,,1.86,1,2025-03,0.59,26.2,23.73,"PPARIVAH,"
VL E-Governance & IT Solutions Ltd.,VLEGOV,Courier  Services,219.18,NSE,20.18,-5.04,1,2025-03,0,173.7,2025-09,31.67,-2518.29,2025-09,0,,-4.41,1,2025-03,0,-209.88,-197.78,"VLEGOV,"
Global Offshore Services Ltd.,GLOBOFFS,Shipping,215.91,BSE,70.00,-0.99,2,2025-09,60.28,266.07,2025-09,28.1,6.02,2025-09,35.85,2.62,1.63,2,2024-03,0.42,58.02,28.53,"GLOBOFFS,"
North Eastern Carrying Corporation Ltd.,NECCLTD,Logistics,211.4,NSE,21.29,0.80,1,2025-03,105.51,301.41,2025-06,320.19,8.36,2025-06,25.29,2.55,0.96,1,2025-03,0.48,4.96,6.66,"NECCLTD,"
Premier Roadlines Ltd.,PRLIND,Logistics,205.76,NSE,90.00,6.76,1,2025-03,39.03,243.87,2025-03,288.26,15.68,2025-03,13.12,,2.31,2,2025-03,0.44,17.66,18.11,"PRLIND,"
Aspinwall And Company Ltd.,ASPINWALL,Logistics,199.37,NSE,255.00,-0.57,2,2025-09,78.86,261.53,2025-09,352.17,6.61,2025-09,30.16,0.29,1.07,2,2025-03,0.35,7.73,8.88,"ASPINWALL,"
Destiny Logistics & Infra Ltd.,DESTINY,Logistics,199.27,NSE,129.50,2.37,1,2025-03,17.25,215.96,2025-03,68.06,2.59,2025-03,77.03,,6.4,1,2025-03,0.55,8.66,11.25,"DESTINY,"
Iware Supplychain Services Ltd.,IWARE,Logistics,193.8,NSE,180.85,4.99,1,2025-09,45.28,236.04,,,,2025-03,24.17,,4.47,1,2025-03,1.84,65.86,34.74,"IWARE,"
Ruchi Infrastructure Ltd.,RUCHINFRA,Logistics,173.48,NSE,7.33,-0.41,2,2025-03,85.85,241.29,2025-06,59.1,8.86,2025-06,21.58,1.12,0.84,2,2025-03,0.43,0.86,3.22,"RUCHINFRA,"
Blue Water Logistics Ltd.,BLUEWATER,Logistics,167.2,NSE,152.00,-0.65,1,2025-03,36.73,202.41,,,,2025-03,15.67,,2.76,1,2025-03,1.83,72.3,41.14,"BLUEWATER,"
Maheshwari Logistics Ltd.,MAHESHWARI,Logistics,164.41,NSE,55.55,1.37,2,2025-03,268.24,409.91,2025-06,991.26,19.14,2025-06,8.74,2.03,0.81,2,2024-03,1.38,7.93,11.56,"MAHESHWARI,"
Sadhav Shipping Ltd.,SADHAV,Shipping,162.97,NSE,113.55,3.23,1,2025-03,110.3,263.53,2025-03,96.86,11.75,2025-03,13.87,,1.64,1,2025-03,1.11,12.54,13.37,"SADHAV,"
Oneclick Logistics India Ltd.,OLIL,Logistics,159.38,NSE,284.95,-1.69,1,2025-03,1.32,158.25,2025-03,44.18,2.14,2025-03,74.58,,3.37,1,2024-03,0.19,10.85,10.61,"OLIL,"
Rapid Fleet Management Services Ltd.,RAPIDFLEET,Logistics,153.16,NSE,206.00,,1,2025-03,24.88,137.52,2025-03,172.44,10.28,2025-03,14.9,,2.22,1,2025-03,0.36,23.03,24.87,"RAPIDFLEET,"
Zeal Global Services Ltd.,ZEAL,Logistics,149.07,NSE,112.00,-3.16,1,2025-03,14.22,111.89,2025-03,367.81,14.36,2025-03,10.38,,1.9,2,2025-03,0.18,19.45,23.97,"ZEAL,"
Lakshmi Engineering And Warehousing Ltd.,LAKSHMIEW,Logistics,146.39,BSE,2189.00,-1.00,1,2025-03,8.99,146.56,2025-06,12.59,0.79,2025-06,184.37,-7.64,6.66,1,2025-03,0.41,3.87,5.86,"LAKSHMIEW,"
Sanco Trans Ltd.,SANCTRN,Logistics,133.89,BSE,743.85,1.21,1,2025-03,8.54,138.12,2025-06,115.31,2.91,2025-06,46.03,0.7,1.24,1,2025-03,0.08,1.41,3.06,"SANCTRN,"
DRS Dilip Roadlines Ltd.,DRSDILIP,Logistics,126.52,NSE,84.00,,1,2025-03,1.89,99.95,2025-03,182.2,6.01,2025-03,21.05,0.99,3.73,1,2025-03,0.06,19.44,24.26,"DRSDILIP,"
Orissa Bengal Carrier Ltd.,OBCL,Logistics,116.5,NSE,57.18,1.98,2,2025-03,59.02,174.09,2025-06,348.65,3.16,2025-06,36.81,,1.24,2,2025-03,0.64,2.55,5.99,"OBCL,"
Total Transport Systems Ltd.,TOTAL,Logistics,106.68,NSE,66.15,-1.00,2,2025-09,36.07,116.29,2025-09,642.17,13.91,2025-09,7.65,0.23,1.24,2,2025-03,0.44,11.06,11.84,"TOTAL,"
Arvind Port and Infra Ltd.,ARVINDPORT,Shipping,104.83,NSE,58.90,4.99,1,2025-03,8.01,109.92,2025-03,17.88,7.09,2025-03,14.79,,1.35,2,2025-03,0.1,12.71,16.7,"ARVINDPORT,"
Kesar Terminals & Infrastructure Ltd.,KTIL,Logistics,103.69,BSE,94.90,-2.90,2,2025-03,16.54,118.96,2025-06,36.12,-0.79,2025-06,0,0,-0.98,2,2024-03,-0.11,0,0,"KTIL,"
Jayesh Logistics Ltd.,JAYESH,Logistics,102.43,NSE,117.85,3.02,1,2025-03,27.99,129.21,,,,2025-03,14.23,,2.23,1,2025-03,1.61,56.77,31.21,"JAYESH,"
Brace Port Logistics Ltd.,BRACEPORT,Logistics,99.79,NSE,88.30,0.00,1,2025-03,0.38,82.1,2025-03,85.58,6.86,2025-03,14.55,,2.52,1,2024-03,0.04,43.19,56.79,"BRACEPORT,"
Accuracy Shipping Ltd.,ACCURACY,Logistics,98.32,NSE,6.55,0.00,2,2025-03,130.41,213.57,2025-06,905.58,2.59,2025-06,38,14.08,0.81,2,2024-03,0.94,0.44,5.38,"ACCURACY,"
Flomic Global Logistics Ltd.,FLOMIC,Logistics,98.24,BSE,54.00,-1.55,1,2025-03,37.25,124.95,2025-06,490.7,1.28,2025-06,76.57,0.56,2.24,1,2025-03,0.79,8.19,23.41,"FLOMIC,"
Patel Integrated Logistics Ltd.,PATINTLOG,Logistics,96.59,NSE,13.88,-0.36,1,2025-03,13.07,81.08,2025-06,338.56,7.71,2025-06,12.53,0.55,0.78,1,2025-03,0.11,6.31,6.36,"PATINTLOG,"
Sunsky Logistics Ltd.,SUNSKY,Logistics,96.06,BSE,77.25,1.64,1,2025-03,2.03,97.15,,,,2025-03,37.13,,4.5,1,2025-03,0.45,79.43,75.08,"SUNSKY,"
Chartered Logistics Ltd.,CHLOGIST,Logistics,95.08,BSE,7.78,1.17,1,2025-03,21.39,112.79,2025-06,73.6,2.11,2025-06,45,2.04,1.42,1,2024-03,0.46,1.5,5.16,"CHLOGIST,"
Ashapura Logistics Ltd.,ASHALOG,Logistics,91.23,NSE,67.30,-1.03,1,2025-03,62.02,149.24,2025-03,175.54,7.01,2025-03,13.01,,0.85,2,2025-03,0.49,12.93,14.12,"ASHALOG,"
Kaushalya Logistics Ltd.,KLL,Logistics,88.48,NSE,47.75,-4.02,1,2025-03,79.51,167.24,2025-03,1226.6,11.85,2025-03,7.47,,1.47,2,2025-03,1.32,21.73,19.09,"KLL,"
Chowgule Steamships Ltd.,CHOWGULSTM,Shipping,85.87,BSE,23.65,1.50,1,2025-03,0,85.71,2025-06,3.79,1.06,2025-06,81.39,-4.42,1.92,1,2025-03,0,2.93,5.58,"CHOWGULSTM,"
Pranik Logistics Ltd.,PRANIK,Logistics,84.39,NSE,76.65,-0.45,1,2025-03,18.8,94.33,2025-03,104.76,6.44,2025-03,13.1,,2.12,1,2025-03,0.5,26.14,24.37,"PRANIK,"
Repono Ltd.,REPONO,Logistics,80.18,BSE,78.00,-0.05,1,2025-03,6.13,86.25,,,,2025-03,15.57,,1.96,1,2025-03,0.43,44.22,47.5,"REPONO,"
Shreeji Translogistics Ltd.,STL,Logistics,78.48,BSE,11.18,0.54,2,2025-03,42.35,112.86,2025-06,229.1,2.14,2025-06,35.48,5.48,1.31,2,2025-03,0.71,3.4,7.06,"STL,"
Deccan Transcon Leasing Ltd.,DECCANTRAN,Shipping,77.15,NSE,33.95,-2.44,1,2025-03,32.64,105.47,2025-03,85.71,1.43,2025-03,53.94,,1,2,2025-03,0.37,10.17,11.1,"DECCANTRAN,"
Cargotrans Maritime Ltd.,CARGOTRANS,Logistics,72.56,BSE,155.05,-3.09,1,2025-03,2.46,74.48,2025-03,79.67,2.46,2025-03,29.46,,3.44,2,2025-03,0.11,18.24,23.64,"CARGOTRANS,"
Hariyana Ship Breakers Ltd.,HRYNSHP,Shipping,67.56,BSE,108.90,-3.93,2,2025-03,15.9,82.68,2025-06,0,2.63,2025-06,32.87,1.9,0.46,2,2025-03,0.11,1.1,3.2,"HRYNSHP,"
Seacoast Shipping Services Ltd.,SEACOAST,Shipping,59.79,BSE,1.11,,1,2024-03,30.3,90.08,2024-06,425.9,22.3,2024-06,2.68,0.01,0.45,1,2023-03,0.46,26.04,28.4,"SEACOAST,"
Jet Freight Logistics Ltd.,JETFREIGHT,Logistics,58.38,NSE,12.47,0.00,2,2025-09,63.17,107.27,2025-09,412.51,4.74,2025-09,12.32,0.66,0.87,2,2025-03,0.98,5.99,11.08,"JETFREIGHT,"
Arshiya Ltd.,ARSHIYA,Logistics,46.11,NSE,1.73,-1.70,1,2024-03,816.49,862.23,2024-03,13.77,-1174.95,2024-03,0,,,1,2023-03,0.82,-22.14,-4.72,"ARSHIYA,"
ABC India Ltd.,ABCINDQ,Logistics,43.83,BSE,80.90,-1.64,1,2025-03,19.6,59.85,2025-06,180.38,1.31,2025-06,33.43,-2.5,0.8,1,2025-03,0.36,4.95,7.58,"ABCINDQ,"
Timescan Logistics (India) Ltd.,TIMESCAN,Logistics,43.15,NSE,61.75,,1,2025-03,4.41,42.1,2025-03,257.97,5.86,2025-03,7.36,,1.66,2,2025-03,0.17,25.38,33.2,"TIMESCAN,"
SER Industries Ltd.,SERIND,Logistics,42.96,BSE,434.10,2.00,1,2025-09,,42.94,2025-09,0.81,0.1,2025-09,425.33,,123.24,1,2024-03,0,-24.64,-23.71,"SERIND,"
DRS Cargo Movers Ltd.,DRSCARGO,Logistics,41.69,NSE,55.35,,1,2025-03,21,61.25,2025-03,23.84,0.12,2025-03,341.68,,1.76,1,2024-03,1.03,-9.95,4.88,"DRSCARGO,"
Transvoy Logistics India Ltd.,TRANSVOY,Logistics,33.14,BSE,124.45,,1,2025-03,11.01,42.26,2025-03,33.66,2.15,2025-03,15.42,,3.44,2,2025-03,1.25,23.74,20.24,"TRANSVOY,"
Rapid Multimodal Logistics Ltd.,RAPID,Logistics,32.01,BSE,84.00,0.00,1,2025-03,,27.7,2025-03,102.99,2.26,2025-03,14.13,,2.42,1,2024-03,0.43,46.42,44.79,"RAPID,"
Balurghat Technologies Ltd.,BALTE,Logistics,31.41,BSE,17.44,0.52,1,2025-03,20.46,46.75,2025-06,98.02,1.02,2025-06,30.74,20.63,1.86,1,2025-03,1.22,13.41,13.44,"BALTE,"
GB Logistics Commerce Ltd.,GBLOGISTIC,Logistics,30.69,BSE,37.45,0.40,1,2025-03,15.84,43.8,2025-03,64.85,3.6,2025-03,8.51,,0.7,2,2025-03,0.32,25.9,27.75,"GBLOGISTIC,"
Cargosol Logistics Ltd.,CARGOSOL,Logistics,28.3,BSE,27.75,,1,2025-03,25.57,52.92,2025-03,132,0.12,2025-03,228.45,,1.41,2,2025-03,1.13,0.55,6.71,"CARGOSOL,"
Containerway International Ltd.,CONTAINER,Logistics,26.22,BSE,22.66,-4.75,1,2025-03,3.4,29.47,2025-06,27.13,-2.46,2025-06,0,0,3.08,1,2024-03,-3.34,0,-6.1,"CONTAINER,"
Shahi Shipping Ltd.,SHAHISHIP,Shipping,24.89,BSE,17.17,19.99,1,2025-03,6.2,30.51,2025-06,9.28,-4.16,2025-06,0,0,12.49,1,2024-03,0.92,56.49,25.7,"SHAHISHIP,"
BLT Logistics Ltd.,BLT,Logistics,23,BSE,47.95,-4.67,1,2025-03,13.65,36.46,,,,2025-03,7.66,,1.33,2,2025-03,1.55,55.82,31.96,"BLT,"
PDP Shipping & Projects Ltd.,PSPL,Logistics,19.41,BSE,65.25,,1,2025-03,2.91,17.88,2025-03,21.82,2.11,2025-03,9.21,,1.02,1,2025-03,0.15,17,21.46,"PSPL,"
Frontline Corporation Ltd.,FRONTCORP,Logistics,19.32,BSE,38.64,0.00,1,2025-03,57.23,75.02,2025-06,110.59,3.08,2025-06,6.28,0.17,1.21,1,2025-03,3.72,20.72,6.21,"FRONTCORP,"
Marinetrans India Ltd.,MARINETRAN,Logistics,18.71,NSE,14.70,-4.85,1,2025-03,7.6,25.51,2025-03,157.68,0.5,2025-03,37.56,,0.72,2,2024-03,0.27,1.57,5.73,"MARINETRAN,"
Inter State Oil Carrier Ltd.,INTSTOIL,Logistics,18.37,BSE,36.80,4.63,1,2025-03,23.9,40.99,2025-06,92.49,1.2,2025-06,15.28,0.59,0.94,1,2025-03,1.24,6.11,8.18,"INTSTOIL,"
MFL India Ltd.,MFLINDIA,Logistics,18.01,BSE,0.50,-1.96,1,2025-03,17.59,35.55,2025-06,54.77,-3.39,2025-06,0,,-3.36,1,2025-03,-6.33,0,1.28,"MFLINDIA,"
Dhillon Freight Carrier Ltd.,DHILLON,Logistics,16.76,BSE,42.75,,1,2025-03,3.34,16.76,,,,2025-03,9.69,,1.09,1,2025-03,0.64,39.64,32.44,"DHILLON,"
Lynx Machinery & Commercials Ltd.,LYNMC,Logistics,15.95,BSE,155.50,,1,2025-03,8.27,24.2,2025-06,0,-1.2,2025-06,0,,-27.04,1,2025-03,-29.48,0,-6.03,"LYNMC,"
Coastal Roadways Ltd.,COARO,Logistics,15.53,BSE,37.45,-4.76,1,2025-03,0.14,10.74,2025-06,41.6,1.59,2025-06,9.77,0.39,0.64,1,2025-03,0.01,6.47,9.48,"COARO,"
Future Supply Chain Solutions Ltd.,FSC,Logistics,12.9,NSE,2.75,,1,2022-03,502.3,512.47,2022-06,546.8,-685.32,2022-06,0,,,1,2021-03,0.94,-28.57,-7.26,"FSC,"
Sahara Maritime Ltd.,SMARITIME,Logistics,12.75,BSE,41.52,-4.99,1,2025-03,1,12.89,2025-03,25.24,0.24,2025-03,54.05,,1.08,1,2025-03,0.08,1.98,14.18,"SMARITIME,"
Amiable Logistics (India) Ltd.,AMIABLE,Logistics,11.11,NSE,63.55,-7.76,1,2025-03,2.94,13.91,2025-03,22.53,0.78,2025-03,14.22,,1.23,1,2025-03,0.33,9.06,12.01,"AMIABLE,"
Gconnect Logitech And Supply Chain Ltd.,GCONNECT,Logistics,8.6,BSE,23.11,-4.98,1,2025-03,0.74,9.21,2025-03,4.67,0.28,2025-03,30.81,,0.93,1,2024-03,0,10.06,13.81,"GCONNECT,"
Jalan Transolutions (India) Ltd.,JALAN,Logistics,4.94,NSE,3.40,0.00,1,2025-09,34.91,39.84,2025-03,0.79,-1.88,2025-03,0,0,-0.12,1,2024-03,-1,0,-174.68,"JALAN,"
Karnimata Cold Storage Ltd.,KCSL,Logistics,4.74,BSE,9.32,,1,2025-03,5.73,8.68,2025-03,4.45,0.79,2025-03,5.97,0.12,0.49,1,2025-03,0.59,8.49,9.61,"KCSL,"
