Sector: Automobile & Ancillaries,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Hero MotoCorp Ltd.,HEROMOTOCO,Automobile Two & Three Wheelers,105951.94,NSE,5296.00,-0.56,2,2025-03,456.76,105834.62,2025-06,40440.38,4526.79,2025-06,21.03,2.95,5.22,2,2025-03,0.02,23.73,31.78,"HEROMOTOCO,"
Ashok Leyland Ltd.,ASHOKLEY,Automobiles-Trucks/Lcv,82997.56,NSE,141.28,0.04,2,2025-03,49701.1,125435.22,2025-06,49546.88,3454.66,2025-06,25.87,0.49,6.33,2,2025-03,4.08,32.02,15.29,"ASHOKLEY,"
UNO Minda Ltd.,UNOMINDA,Auto Ancillary,70896.64,NSE,1229.70,-0.33,2,2025-09,2666.54,73258.99,2025-09,18015.43,969.65,2025-09,64.84,1.66,11.38,2,2025-03,0.4,19.27,20.32,"UNOMINDA,"
MRF Ltd.,MRF,Tyres & Allied,67383.17,NSE,158765.00,0.96,2,2025-03,2901.57,69908.25,2025-06,28632.42,1798.74,2025-06,37.46,6.68,3.55,2,2025-03,0.16,10.62,14.18,"MRF,"
Schaeffler India Ltd.,SCHAEFFLER,Bearings,63937.58,NSE,4078.40,-1.06,2,2025-06,,62534.81,2025-09,9097.71,1065.27,2025-09,60.02,,11.17,2,2024-12,0,18.52,25.3,"SCHAEFFLER,"
Bharat Forge Ltd.,BHARATFORG,Forgings,62947.54,NSE,1317.10,-0.20,2,2025-03,6251.45,67907.62,2025-06,14925.41,1030.28,2025-06,61.59,3.02,6.61,2,2025-03,0.68,11.14,12.43,"BHARATFORG,"
Tube Investments of India Ltd.,TIINDIA,Auto Ancillary,57723.69,NSE,2985.60,0.27,2,2025-09,342.34,57024.46,2025-09,20793.88,1043.87,2025-09,92.26,5.75,7.68,2,2025-03,0.08,19.89,29.36,"TIINDIA,"
Balkrishna Industries Ltd.,BALKRISIND,Tyres & Allied,44847.65,NSE,2321.60,-0.82,2,2025-09,3676.49,48444.44,2025-09,10466.18,1379.52,2025-09,32.51,2.82,4.3,2,2025-03,0.31,17.2,18.09,"BALKRISIND,"
Escorts Kubota Ltd.,ESCORTS,Automobiles-Tractors,40616.66,NSE,3629.20,-1.64,2,2025-09,,38604.07,2025-09,10684.51,1247.83,2025-09,17.25,0.8,3.42,2,2025-03,0,11.39,13.72,"ESCORTS,"
Endurance Technologies Ltd.,ENDURANCE,Auto Ancillary,40142.36,NSE,2855.90,0.79,2,2025-03,915.07,40038.53,2025-06,12054.2,858.85,2025-06,46.74,5.92,6.75,2,2025-03,0.16,15.64,18.47,"ENDURANCE,"
Apollo Tyres Ltd.,APOLLOTYRE,Tyres & Allied,32726.75,NSE,515.40,1.90,2,2025-03,3377.09,35206.34,2025-06,26349.32,831.49,2025-06,39.33,1.86,2.21,2,2025-03,0.23,7.82,11.21,"APOLLOTYRE,"
Exide Industries Ltd.,EXIDEIND,Batteries,32062,NSE,377.35,-0.66,2,2025-03,1561.17,33435.15,2025-06,17497.26,853.59,2025-06,37.81,1260.37,2.26,2,2025-03,0.11,5.97,9.19,"EXIDEIND,"
Motherson Sumi Wiring India Ltd.,MSUMI,Auto Ancillary,31042.81,NSE,46.78,-2.11,1,2025-09,9.9,30986.35,2025-09,10065.69,613.35,2025-09,50.61,,16.85,1,2025-03,0.01,35.9,48.93,"MSUMI,"
Sona BLW Precision Forgings Ltd.,SONACOMS,Auto Ancillary,30523.39,NSE,491.10,1.70,2,2025-09,15.78,30368.74,2025-09,3724.86,606.57,2025-09,49.81,1.48,5.34,2,2025-03,0,14.83,19.75,"SONACOMS,"
AIA Engineering Ltd.,AIAENG,Castings/Forgings,30367.38,NSE,3256.20,-1.88,2,2025-09,1018,30819.2,2025-09,4309.98,1110.89,2025-09,26.95,2.17,4.12,2,2025-03,0.07,15.61,19.2,"AIAENG,"
HBL Engineering Ltd.,HBLENGINE,Batteries,27147.09,NSE,979.20,1.36,2,2025-09,65.31,26990.3,2025-09,2750.8,639.23,2025-09,42.41,0.66,16.72,2,2025-03,0.04,20.45,27.46,"HBLENGINE,"
PTC Industries Ltd.,PTCIL,Castings/Forgings,26108.19,NSE,17441.00,0.06,2,2025-03,60.83,25787.2,2025-06,358.35,61.28,2025-06,426.05,,18.82,2,2025-03,0.04,6.03,7.66,"PTCIL,"
Ather Energy Ltd.,ATHERENERG,Automobile Two & Three Wheelers,24920.37,NSE,654.65,3.28,1,2025-03,449.9,24999.87,2025-03,2255,-812.3,2025-03,0,,8.02,1,2025-03,1.47,-222.73,-77.81,"ATHERENERG,"
ZF Commercial Vehicle Control Systems India Ltd.,ZFCVINDIA,Auto Ancillary,24042.84,NSE,12680.00,-0.95,2,2025-09,,22568.9,2025-09,3863.09,482.83,2025-09,49.8,,7.05,2,2025-03,0,15.35,20.48,"ZFCVINDIA,"
Force Motors Ltd.,FORCEMOT,Automobiles-Trucks/Lcv,23973.62,NSE,18194.00,1.74,2,2025-09,,23468.75,2025-09,8624.15,1074.8,2025-09,22.26,0.53,7.45,2,2025-03,0.01,30.29,43.36,"FORCEMOT,"
Timken India Ltd.,TIMKEN,Bearings,22675.06,NSE,3015.40,-1.28,1,2025-09,,22438.49,2025-09,3193.03,454.82,2025-09,49.85,3.93,8.19,1,2025-03,0,17,21.15,"TIMKEN,"
OLA Electric Mobility Ltd.,OLAELEC,Automobile Two & Three Wheelers,20638.27,NSE,46.55,-2.14,2,2025-09,2764,20476.27,2025-09,3174,-2280,2025-09,0,,5.01,2,2025-03,0.61,-121.03,-30.33,"OLAELEC,"
Sundram Fasteners Ltd.,SUNDRMFAST,Auto Ancillary,19766.78,NSE,940.15,0.36,2,2025-09,709.9,20418,2025-09,6026.12,555.91,2025-09,35.68,3.35,4.88,2,2025-03,0.21,14.98,17.3,"SUNDRMFAST,"
Castrol India Ltd.,CASTROLIND,Lubricants,18916.97,NSE,191.10,0.39,1,2025-06,,18051.19,2025-09,5635.47,976.65,2025-09,19.37,8.42,9.24,1,2024-12,0,43.94,57.59,"CASTROLIND,"
Amara Raja Energy & Mobility Ltd.,ARE&M,Batteries,17937.4,NSE,980.10,-0.92,2,2025-09,188.72,18067.83,2025-09,13200.64,901.23,2025-09,19.9,3.64,2.32,2,2025-03,0.02,13.32,18.32,"ARE&M,"
Gabriel India Ltd.,GABRIEL,Auto Ancillary,17803.95,NSE,1243.40,1.67,2,2025-03,23.86,17788.38,2025-06,4215.19,249.36,2025-06,71.4,,14.3,2,2025-03,0.02,22.42,29.93,"GABRIEL,"
CIE Automotive India Ltd.,CIEINDIA,Auto Ancillary,16363.8,NSE,432.10,0.37,2,2025-06,440.45,16552.53,2025-09,9123.43,800,2025-09,20.23,1.1,2.29,2,2024-12,0.08,13.06,16.74,"CIEINDIA,"
Ceat Ltd.,CEATLTD,Tyres & Allied,16282.58,NSE,4026.00,1.40,2,2025-09,2943.74,19145.44,2025-09,14022.58,477.16,2025-09,32.89,2.3,3.56,2,2025-03,0.44,11.21,15.39,"CEATLTD,"
Craftsman Automation Ltd.,CRAFTSMAN,Auto Ancillary,16154.52,NSE,6770.50,-0.03,2,2025-09,3039.13,19016.65,2025-09,7110.93,239.17,2025-09,67.27,1.82,5.52,2,2025-03,0.72,8.9,11.98,"CRAFTSMAN,"
JBM Auto Ltd.,JBMA,Auto Ancillary,15003.2,NSE,634.10,-0.88,2,2025-09,3158.84,18034.19,2025-09,5663.97,266.83,2025-09,71.99,3.01,10.59,2,2025-03,1.93,17.05,14.38,"JBMA,"
Minda Corporation Ltd.,MINDACORP,Auto Ancillary,13855.85,NSE,579.20,1.02,2,2025-09,1283.55,15020.94,2025-09,5495.06,225.77,2025-09,51.94,9.43,5.68,2,2025-03,0.61,11.45,13.76,"MINDACORP,"
Belrise Industries Ltd.,BELRISE,Auto Ancillary,13308.14,NSE,149.76,0.71,2,2025-03,2899.67,16058.88,2025-03,8290.82,355.44,2025-03,37.44,,2.69,2,2025-03,1.08,14.15,14.53,"BELRISE,"
Jupiter Wagons Ltd.,JWL,Railways Wagons,13284.67,NSE,312.80,-1.04,2,2025-03,484.2,13175.28,2025-06,3542.76,332.16,2025-06,41.12,,4.83,2,2025-03,0.18,17.54,21.43,"JWL,"
JK Tyre & Industries Ltd.,JKTYRE,Tyres & Allied,12554.23,NSE,458.50,2.37,2,2025-09,4710.85,16755.41,2025-09,15312.53,537.18,2025-09,23.45,1.09,2.4,2,2025-03,0.99,11.06,12.8,"JKTYRE,"
Olectra Greentech Ltd.,OLECTRA,Automobiles-Trucks/Lcv,12436.05,NSE,1515.60,-0.64,2,2025-09,366.29,12677.18,2025-09,1968.13,142.54,2025-06,88.25,0.61,11.6,2,2025-03,0.24,14.19,20.45,"OLECTRA,"
Banco Products (India) Ltd.,BANCOINDIA,Auto Ancillary,11443.7,NSE,798.60,0.54,2,2025-03,318.46,11643.12,2025-06,3378.73,432.65,2025-06,26.45,0.69,8.11,2,2025-03,0.24,33.3,38.7,"BANCOINDIA,"
Shriram Pistons & Rings Ltd,SHRIPISTON,Auto Ancillary,11431.59,NSE,2595.90,-2.38,2,2025-09,503.8,10929.39,2025-09,3816.06,549.52,2025-09,21.17,0.45,4.35,2,2025-03,0.2,23.98,27.37,"SHRIPISTON,"
Titagarh Rail Systems Ltd.,TITAGARH,Railways Wagons,11356.37,NSE,843.30,-1.47,2,2025-03,529.34,11418.31,2025-06,3644,270.19,2025-06,47.56,0.81,4.5,2,2025-03,0.21,11.7,17.18,"TITAGARH,"
SKF India Ltd.,SKFINDIA,Bearings,10274.94,NSE,2077.80,-1.04,2,2025-03,0,9556.11,2025-06,4996.85,524.81,2025-06,19.56,,3.78,2,2025-03,0,21.43,28.93,"SKFINDIA,"
Varroc Engineering Ltd.,VARROC,Auto Ancillary,9761.52,NSE,640.85,2.53,2,2025-03,948.78,10546.96,2025-06,8282.78,141.46,2025-06,72.91,0.28,5.84,2,2025-03,0.61,4.55,13.01,"VARROC,"
Ramkrishna Forgings Ltd.,RKFORGE,Forgings,9637.7,NSE,531.75,-0.49,2,2025-03,2012.77,11630.29,2025-06,4089.88,426.77,2025-06,19.24,0.17,3.18,2,2025-03,0.67,11.66,7.12,"RKFORGE,"
Happy Forgings Ltd.,HAPPYFORGE,Forgings,9547.84,NSE,1013.70,1.94,2,2025-09,192.63,9640.27,2025-09,1437.49,271.3,2025-09,35.19,,4.87,2,2025-03,0.12,15.52,19.15,"HAPPYFORGE,"
Sansera Engineering Ltd.,SANSERA,Auto Ancillary,9403.16,NSE,1514.80,-1.08,2,2025-03,298.26,9274.24,2025-06,3039.12,229.9,2025-06,41.28,,3.35,2,2025-03,0.11,10.62,13.97,"SANSERA,"
ASK Automotive Ltd.,ASKAUTOLTD,Auto Ancillary,9047.86,NSE,459.30,-1.30,2,2025-09,595.16,9632.65,2025-09,3709.76,262.93,2025-09,33.59,,7.81,2,2025-03,0.38,26.63,27.81,"ASKAUTOLTD,"
Lumax Auto Technologies Ltd.,LUMAXTECH,Auto Ancillary,8166.66,NSE,1200.20,3.90,2,2025-09,960.9,9028.96,2025-09,4221.22,267.25,2025-09,38.62,1.54,8.26,2,2025-03,0.82,26.58,24.44,"LUMAXTECH,"
Pricol Ltd.,PRICOLLTD,Auto Ancillary,6902.76,NSE,566.40,9.39,2,2025-09,112.69,6912.93,2025-09,3305.37,190.28,2025-09,36.28,1.22,6.09,2,2025-03,0.12,17.95,23.6,"PRICOLLTD,"
Subros Ltd.,SUBROS,Auto Ancillary,6610.01,NSE,1012.20,-0.07,2,2025-03,40.25,6573.7,2025-06,3436,156.08,2025-06,42.27,1.96,5.82,2,2025-03,0.04,14.69,20.29,"SUBROS,"
Sharda Motor Industries Ltd.,SHARDAMOTR,Auto Ancillary,6408.14,NSE,1115.40,-2.12,2,2025-03,0,6206.74,2025-06,2907.39,335.22,2025-06,18.96,0.44,5.49,2,2025-03,0,30.46,41,"SHARDAMOTR,"
Gulf Oil Lubricants India Ltd.,GULFOILLUB,Lubricants,6034.26,NSE,1224.10,-1.54,2,2025-09,469.31,5385.61,2025-09,3856.36,368.87,2025-09,16.24,,3.66,2,2025-03,0.29,26.11,29.36,"GULFOILLUB,"
Suprajit Engineering Ltd.,SUPRAJIT,Auto Ancillary,5980.66,NSE,435.50,-0.16,2,2025-03,657.11,6487.43,2025-06,3405.01,109.21,2025-06,54.76,-11.98,4.53,2,2025-03,0.52,7.56,13.14,"SUPRAJIT,"
LG Balakrishnan & Bros Ltd.,LGBBROSLTD,Auto Ancillary,5827.54,NSE,1829.80,0.56,2,2025-09,176.93,5773.04,2025-09,2790.14,319.92,2025-09,18.22,0.61,2.92,2,2025-03,0.07,17.12,21.28,"LGBBROSLTD,"
Fiem Industries Ltd.,FIEMIND,Auto Ancillary,5535.16,NSE,2106.50,1.43,2,2025-03,0,5236.72,2025-06,2503.81,213.6,2025-06,25.92,1.19,5.05,2,2025-03,0,21.29,28.86,"FIEMIND,"
SJS Enterprises Ltd.,SJS,Auto Ancillary,5398.81,NSE,1690.80,-1.08,2,2025-09,15.45,5389.42,2025-09,830.49,139.33,2025-09,38.96,,7.17,2,2025-03,0.02,19.75,24.23,"SJS,"
Texmaco Rail & Engineering Ltd.,TEXRAIL,Railways Wagons,5342.13,NSE,131.26,-0.58,2,2025-03,925.42,6057.02,2025-06,4928.98,195.79,2025-06,24.36,0.52,1.94,2,2025-03,0.34,8.64,14.15,"TEXRAIL,"
V.S.T. Tillers Tractors Ltd.,VSTTILLERS,Automobiles-Tractors,5095.04,NSE,5892.00,0.31,2,2025-09,,5078.25,2025-09,1118.13,96.49,2025-09,53.69,,4.82,2,2025-03,0,9.67,12.74,"VSTTILLERS,"
Greaves Cotton Ltd.,GREAVESCOT,Diesel Engines,4744.21,NSE,203.77,0.32,2,2025-09,142.13,4751.99,2025-09,3134.32,35.38,2025-09,45.63,-3.22,3.45,2,2025-03,0.04,-0.45,6.02,"GREAVESCOT,"
Swaraj Engines Ltd.,SWARAJENG,Diesel Engines,4720.32,NSE,3893.10,0.23,1,2025-09,,4583.12,2025-09,1787.8,177.02,2025-09,26.67,1.44,12.04,1,2025-03,0,42.17,56.71,"SWARAJENG,"
SML Mahindra Ltd.,SMLISUZU,Automobiles-Trucks/Lcv,4549.96,NSE,3142.20,0.23,1,2025-09,248.79,4756.66,2025-09,2504.18,141.49,2025-09,32.16,0.63,10.25,1,2025-03,0.84,36.42,27.35,"SMLISUZU,"
JTEKT India Ltd.,JTEKTINDIA,Auto Ancillary,4466.09,NSE,161.14,2.38,1,2025-03,153.22,4603,2025-06,2412.44,71.2,2025-06,62.72,2.84,3.92,1,2025-03,0.17,8.85,11.47,"JTEKTINDIA,"
Lumax Industries Ltd.,LUMAXIND,Auto Ancillary,4273.92,NSE,4590.70,-5.17,2,2025-09,860.8,5125.15,2025-09,3741.58,87.59,2025-09,28.63,2.01,5.24,2,2025-03,1,19.35,17.82,"LUMAXIND,"
Jamna Auto Industries Ltd.,JAMNAAUTO,Auto Ancillary,3729.66,NSE,93.40,2.40,2,2025-03,127.42,3712.5,2025-06,2286.33,179.68,2025-06,20.76,0.68,3.61,2,2025-03,0.13,19.12,23.92,"JAMNAAUTO,"
Shanthi Gears Ltd.,SHANTIGEAR,Auto Ancillary,3672.77,NSE,477.65,0.61,1,2025-09,,3581.05,2025-09,577.52,92.94,2025-09,39.52,1.29,8.51,1,2025-03,0,25.67,34.89,"SHANTIGEAR,"
Steel Strips Wheels Ltd.,SSWL,Auto Ancillary,3443.82,NSE,218.80,-0.84,2,2025-03,827.64,4261.36,2025-06,4590.49,201.87,2025-06,17.07,,2.18,2,2025-03,0.54,13.55,15.78,"SSWL,"
Sandhar Technologies Ltd.,SANDHAR,Auto Ancillary,3290.63,NSE,545.35,3.76,2,2025-03,821.23,4030.54,2025-06,4062.02,130.85,2025-06,23.41,1.19,2.82,2,2025-03,0.72,13.14,13.39,"SANDHAR,"
Sundaram-Clayton Ltd.,SUNCLAY,Auto Ancillary,3269.45,NSE,1480.30,-2.35,2,2025-09,1627.91,4878.08,2025-09,2122.66,-23.55,2025-09,0,,3.74,2,2025-03,1.53,-1.36,6.37,"SUNCLAY,"
TVS Srichakra Ltd.,TVSSRICHAK,Tyres & Allied,3183.5,NSE,4163.20,1.61,2,2025-03,879.98,4046.27,2025-06,3282.26,26.71,2025-06,118.74,-5.94,2.66,2,2025-03,0.74,1.79,4.8,"TVSSRICHAK,"
Rolex Rings Ltd,ROLEXRINGS,Bearings,3107.32,NSE,114.17,2.00,1,2025-03,14.11,3053.45,2025-06,1135.62,173.24,2025-06,17.94,,2.77,1,2025-03,0.01,17.66,20.98,"ROLEXRINGS,"
Veedol Corporation Ltd.,VEEDOL,Lubricants,3016.09,NSE,1733.70,0.14,2,2025-03,0,2971.55,2025-06,2004.17,152.74,2025-06,16.64,2.26,3.15,2,2025-03,0,19.38,23.56,"VEEDOL,"
Carraro India Ltd.,CARRARO,Auto Ancillary,2875.27,NSE,505.55,0.29,2,2025-03,175.43,2982.39,2025-06,1826.46,89.48,2025-06,32.14,,5.9,2,2025-03,0.38,21.29,23.22,"CARRARO,"
Federal-Mogul Goetze (India) Ltd.,FMGOETZE,Auto Ancillary,2784.11,NSE,498.95,0.44,2,2025-03,0,2173.94,2025-06,1839.21,177.88,2025-06,16.4,0.43,2.12,2,2025-03,0,14.29,20.31,"FMGOETZE,"
Savita Oil Technologies Ltd.,SOTL,Lubricants,2684.83,NSE,392.50,0.13,2,2025-09,,2578.59,2025-09,4016.04,138.25,2025-09,19.42,,1.55,2,2025-03,0,6.9,11.18,"SOTL,"
Eveready Industries India Ltd.,EVEREADY,Batteries,2667.62,NSE,367.00,0.44,2,2025-09,326.37,2986.8,2025-09,1393.46,45.84,2025-09,58.19,6.78,5.64,2,2025-03,0.63,19.45,17.48,"EVEREADY,"
NRB Bearings Ltd.,NRBBEARING,Bearings,2606.25,NSE,269.50,0.69,2,2025-03,183.99,2734.25,2025-06,1219.37,89.51,2025-06,30.1,1.02,2.74,2,2025-03,0.2,9.26,11.65,"NRBBEARING,"
Landmark Cars Ltd.,LANDMARK,Automobiles - Dealers & Distributors,2561.3,NSE,619.20,1.90,2,2025-03,627.29,3147.28,2025-06,4255.24,21.26,2025-06,130.26,,4.59,2,2025-03,1.14,3.19,9.19,"LANDMARK,"
Automotive Axles Ltd.,AUTOAXLES,Auto Ancillary,2487.13,NSE,1657.00,0.37,1,2025-09,,2472.83,2025-09,2041.52,157.18,2025-09,15.82,0.53,2.47,1,2025-03,0,16.74,22.92,"AUTOAXLES,"
Rajratan Global Wire Ltd.,RAJRATAN,Auto Ancillary,2430.15,NSE,479.05,5.90,2,2025-09,372.57,2766.47,2025-09,1010.46,58.59,2025-09,41.48,3.39,4.06,2,2025-03,0.43,11.27,14.34,"RAJRATAN,"
Rane (Madras) Ltd.,RML,Auto Ancillary,2318.76,NSE,838.60,-1.67,2,2025-09,780.47,3055.8,2025-09,3222.87,46.3,2025-09,50.08,2.03,3.41,2,2025-03,1.15,8.23,12.89,"RML,"
NDR Auto Components Ltd.,NDRAUTO,Auto Ancillary,2274.35,NSE,956.15,-2.81,2,2025-09,,2256.31,2025-09,752.42,47.36,2025-09,39.06,0.75,7.02,2,2025-03,0,19.16,25.52,"NDRAUTO,"
Goodyear India Ltd.,GOODYEAR,Tyres & Allied,2260.63,BSE,980.00,-0.15,1,2025-09,,2083.66,2025-09,2487.1,41.53,2025-09,54.43,-5.98,3.95,1,2025-03,0,9.35,13.46,"GOODYEAR,"
Wheels India Ltd.,WHEELS,Auto Ancillary,2210.21,NSE,905.50,-2.29,2,2025-09,727.45,2916.43,2025-09,4931.52,119.7,2025-09,17.8,1,2.29,2,2025-03,0.79,12.74,16.67,"WHEELS,"
Studds Accessories Ltd.,STUDDS,Auto Ancillary,2205.56,NSE,560.30,,1,2025-03,2.91,2136.28,,,,2025-03,31.16,,2.45,2,2025-03,0.01,16.64,22.94,"STUDDS,"
India Nippon Electricals Ltd.,INDNIPPON,Auto Ancillary,2136.25,NSE,946.20,1.43,2,2025-03,0,2112.6,2025-06,882.98,87.35,2025-06,24.46,2.83,2.91,2,2025-03,0,12.33,15.49,"INDNIPPON,"
Steelcast Ltd.,STEELCAS,Castings/Forgings,2115.08,NSE,208.52,1.72,1,2025-09,,2100.84,2025-09,435.94,89.07,2025-09,23.75,0.43,5.88,1,2025-03,0,24.25,32.96,"STEELCAS,"
Divgi Torqtransfer Systems Ltd.,DIVGIITTS,Auto Ancillary,1887.43,NSE,614.20,-0.30,1,2025-03,0.23,1602.82,2025-06,236.36,27.36,2025-06,68.99,,3.12,1,2025-03,0,4.14,5.71,"DIVGIITTS,"
Talbros Automotive Components Ltd.,TALBROAUTO,Auto Ancillary,1789.19,NSE,291.00,1.32,2,2025-03,83.08,1809.23,2025-06,829.46,77.32,2025-06,18.63,0.4,2.75,2,2025-03,0.13,16.14,19.88,"TALBROAUTO,"
Precision Camshafts Ltd.,PRECAM,Auto Ancillary,1704.05,NSE,179.42,0.33,2,2025-03,96.59,1707.02,2025-06,805.05,61.3,2025-06,27.8,-9.3,2.1,2,2025-03,0.12,7.02,10.5,"PRECAM,"
Amic Forging Ltd.,AMIC,Forgings,1620.93,BSE,1540.00,-3.85,1,2025-03,0,1601.4,2025-03,121.32,35.56,2025-03,45.59,,16.2,2,2025-03,0,43.2,47.57,"AMIC,"
Panama Petrochem Ltd.,PANAMAPET,Lubricants,1616.39,NSE,267.15,-0.39,2,2025-03,2.49,1437.21,2025-06,2815.33,179.48,2025-06,9.01,0.2,1.25,2,2025-03,0,15.87,20.67,"PANAMAPET,"
Alicon Castalloy Ltd.,ALICON,Castings/Forgings,1479.06,NSE,906.10,-3.20,2,2025-09,328.83,1790.98,2025-09,1662.76,33.42,2025-09,44.26,2.01,2.4,2,2025-03,0.59,8.18,11.84,"ALICON,"
MM Forgings Ltd.,MMFL,Forgings,1454.48,NSE,300.40,-1.30,2,2025-03,1185.24,2421.79,2025-06,1504.63,110.89,2025-06,13.12,0.55,1.6,2,2025-03,1.33,14.51,11.88,"MMFL,"
The Hi-Tech Gears Ltd.,HITECHGEAR,Auto Ancillary,1408.65,NSE,735.75,-2.27,2,2025-09,58.99,1437.24,2025-09,876.23,28.6,2025-09,49.26,1.32,2.88,2,2025-03,0.17,8.51,13.73,"HITECHGEAR,"
GNA Axles Ltd.,GNA,Auto Ancillary,1351.68,NSE,315.15,0.14,2,2025-09,203.25,1498.32,2025-09,1444.72,104.99,2025-09,12.87,0.85,1.44,2,2025-03,0.29,12.59,14.36,"GNA,"
Gandhar Oil Refinery (India) Ltd.,GANDHAR,Lubricants,1291.03,NSE,131.64,-0.69,2,2025-03,181.59,1320.21,2025-06,3805.07,77.05,2025-06,17.12,,1.02,2,2025-03,0.15,6.93,11.71,"GANDHAR,"
Bharat Seats Ltd.,BHARATSE,Auto Ancillary,1246.27,NSE,198.64,-2.25,1,2025-09,59.97,1300.85,2025-09,1584.97,38.06,2025-09,32.74,1.55,6.03,1,2025-03,0.41,18.1,19.94,"BHARATSE,"
Atul Auto Ltd.,ATULAUTO,Automobile Two & Three Wheelers,1234.52,NSE,445.75,-1.96,2,2025-03,109.53,1324.22,2025-06,740.4,19.64,2025-06,53.07,-3.2,2.79,2,2025-03,0.25,4.26,6.6,"ATULAUTO,"
RACL Geartech Ltd.,RACLGEAR,Auto Ancillary,1210.81,NSE,1030.00,-3.74,2,2025-03,303.88,1512.12,2025-06,406.86,27.84,2025-06,43.49,6.27,4.86,2,2025-03,1.34,11.03,12.28,"RACLGEAR,"
Kross Ltd.,KROSS,Auto Ancillary,1131.82,NSE,175.04,-1.32,1,2025-03,32.62,1080.16,2025-06,613.38,51.07,2025-06,22.16,,2.54,1,2025-03,0.08,16.52,21.8,"KROSS,"
Automobile Corporation of Goa Ltd.,ACGL,Auto Ancillary,1122.83,BSE,1844.15,-0.85,1,2025-09,93.14,1109.86,2025-09,790.36,59.05,2025-09,19.01,0.57,4.03,1,2025-03,0.34,19.72,20.2,"ACGL,"
