Sector: Trading,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Vintage Coffee & Beverages Ltd.,VINCOFE,Trading,2494.91,NSE,171.82,1.84,2,2025-09,89.34,2431.78,2025-09,430.51,60.16,2025-09,41.47,,4.93,2,2025-03,0.73,19.31,13.9,"VINCOFE,"
Rashi Peripherals Ltd.,RPTECH,Trading,2183.59,NSE,331.30,-0.96,2,2025-09,941.12,3089.75,2025-09,13107.03,205.73,2025-09,10.76,,1.21,2,2025-03,0.52,12.74,14.38,"RPTECH,"
TCC Concept Ltd.,TCC,Trading,2017.46,BSE,566.00,1.29,2,2025-03,10.58,1965.77,2025-06,93.53,46.11,2025-06,43.77,,2.78,2,2025-03,0.01,9.29,12.31,"TCC,"
A-1 Ltd.,A1L,Trading,1903.6,BSE,1655.30,4.99,2,2025-03,21.5,1923.05,2025-06,326.86,3.69,2025-06,558.08,,37.79,2,2025-03,0.43,7.49,10.26,"A1L,"
Orient Technologies Ltd.,ORIENTTECH,Trading,1804.13,NSE,433.70,0.95,1,2025-03,1.4,1689.81,2025-06,903.25,51.18,2025-06,35.25,,5.31,1,2025-03,0,19.98,27.09,"ORIENTTECH,"
Aayush Art And Bullion Ltd.,AAYUSHBULL,Trading,1538.49,BSE,1004.00,-0.06,1,2025-03,0,1537.72,2025-03,73.77,1.81,2025-03,851.41,13.84,29.09,1,2025-03,0,4.84,6.22,"AAYUSHBULL,"
RRP Defense Ltd.,RRPDEFENSE,Trading,1350.48,BSE,984.40,2.00,1,2025-03,1.2,1350.17,2025-06,13.97,1.17,2025-06,0,0,99.45,1,2025-03,0.74,108.24,83.43,"RRPDEFENSE,"
India Motor Parts & Accessories Ltd.,IMPAL,Trading,1311.9,NSE,1069.30,2.58,1,2025-09,,1261.95,2025-09,795.92,86.14,2025-09,15.23,1.23,0.51,2,2024-03,0,4.3,5.3,"IMPAL,"
Polo Queen Industrial & Fintech Ltd.,PQIF,Trading,1264.1,BSE,37.50,-1.26,2,2025-03,10.86,1274.59,2025-06,71.87,2.7,2025-06,469.05,8.1,7.52,2,2025-03,0.06,1.59,2.98,"PQIF,"
Dhunseri Ventures Ltd.,DVL,Trading,1149.34,NSE,328.40,-0.32,2,2025-03,368.85,1301.11,2025-06,595.38,3.64,2025-06,7.9,0.22,0.36,2,2025-03,0.12,4.65,6.6,"DVL,"
The Yamuna Syndicate Ltd.,YSL,Trading,1106.51,BSE,36000.00,0.00,2,2025-03,0,1073.48,2025-06,64.81,3.03,2025-06,10.13,0.94,0.86,2,2025-03,0,9.31,9.39,"YSL,"
Fabtech Technologies Ltd.,FABTECH,Trading,1083.71,NSE,243.88,5.06,2,2025-09,14.39,1056.64,,,,2025-03,23.33,,2.55,2,2025-03,0.32,30.46,34.43,"FABTECH,"
Uniphos Enterprises Ltd.,UNIENTER,Trading,1064.05,NSE,153.61,1.15,1,2025-03,0,1047.98,2025-06,114.34,-0.31,2025-06,0,0,0.41,1,2025-03,0,0.01,0.07,"UNIENTER,"
Vasa Denticity Ltd.,DENTALKART,Trading,1056.68,NSE,609.50,1.23,2,2025-03,0.12,1052.39,2025-06,254.66,16.16,2025-06,64.78,,8.59,2,2025-03,0,17.98,23.93,"DENTALKART,"
Manoj Vaibhav Gems 'N' Jewellers Ltd.,MVGJL,Trading,970.35,NSE,200.01,-0.14,1,2025-03,367.98,1308.58,2025-06,2393.9,99.25,2025-06,9.78,,1.31,1,2025-03,0.51,15.03,16.52,"MVGJL,"
Hexa Tradex Ltd.,HEXATRADEX,Trading,951.2,NSE,172.18,-0.19,2,2025-03,21.65,972.82,2025-06,4.56,-23.23,2025-06,0,0,0.21,2,2025-03,0,-0.6,0.05,"HEXATRADEX,"
Oswal Agro Mills Ltd.,OSWALAGRO,Trading,906.35,NSE,67.82,0.73,2,2025-09,,729.9,2025-09,180.18,120.12,2025-09,7.18,0.25,0.94,2,2025-03,0,12.17,16.29,"OSWALAGRO,"
Anand Rayons Ltd.,ARL,Trading,897.75,BSE,429.00,-2.60,1,2025-03,16.1,890.22,2025-06,319.4,5.31,2025-06,169.16,4.34,9.96,1,2025-03,0.24,6.78,9.24,"ARL,"
The State Trading Corporation Of India Ltd.,STCINDIA,Trading,777.6,NSE,129.25,-0.81,2,2025-03,1981.26,2718.34,2025-06,0,7.12,2025-06,109.29,4.49,-0.14,2,2024-03,-0.36,0,0,"STCINDIA,"
Sobhagya Mercantile Ltd.,SOBME,Trading,773.3,BSE,920.60,0.77,1,2025-06,8.28,781.53,2025-06,183.21,18.95,2025-06,40.81,1.91,9.03,1,2025-03,0.08,24.44,33.76,"SOBME,"
Credo Brands Marketing Ltd.,MUFTI,Trading,745.87,NSE,114.54,3.42,1,2025-09,1.25,725.29,2025-09,592.39,57.35,2025-09,13.01,,1.79,2,2025-03,0,18.26,29.66,"MUFTI,"
Macfos Ltd.,ROBU,Trading,737.76,BSE,790.00,1.13,2,2025-09,40.94,778.38,2025-09,236.09,17.78,2025-09,41.49,,9.18,2,2025-03,0.28,36.74,41.77,"ROBU,"
Veritas (India) Ltd.,VERITAS,Trading,732.45,BSE,271.65,-1.98,2,2025-03,192.41,874.08,2025-06,3930.19,89.64,2025-06,8.17,-5.56,0.27,2,2025-03,0.07,4.39,5.51,"VERITAS,"
Cellecor Gadgets Ltd.,CELLECOR,Trading,689.62,NSE,31.25,-2.19,1,2025-09,147.52,778.93,2025-03,1025.95,30.9,2025-03,22.32,,4.18,1,2025-03,0.79,25.44,24.21,"CELLECOR,"
Monika Alcobev Ltd.,MONIKA,Trading,612.4,BSE,285.50,-1.65,1,2025-09,156.28,713.1,,,,2025-03,26.5,,2.35,1,2025-03,1.81,29.91,21.58,"MONIKA,"
GP Eco Solutions India Ltd.,GPECO,Trading,611.42,NSE,516.80,4.18,1,2025-09,34.02,639.13,2025-03,240.09,10.25,2025-03,59.67,,10.84,2,2024-03,0.63,48.54,41.18,"GPECO,"
Fratelli Vineyards Ltd.,FRATELLI,Trading,605.17,BSE,139.50,0.11,2,2025-03,101.5,705.07,2025-06,189.48,-22.46,2025-06,0,,4.13,2,2025-03,0.67,-19.57,-4.51,"FRATELLI,"
Sunrise Efficient Marketing Ltd.,SEML,Trading,593.58,BSE,309.80,-1.57,1,2025-03,-0.08,592.11,2025-03,129.1,9.22,2025-03,64.36,,6.6,1,2024-03,0.18,22.06,28.05,"SEML,"
BMW Ventures Ltd.,BMWVENTLTD,Trading,578.65,NSE,66.72,-0.46,1,2025-03,428.39,990.81,,,,2025-03,17.63,,1.31,1,2025-03,2.04,16.54,13.64,"BMWVENTLTD,"
Bizotic Commercial Ltd.,BIZOTIC,Trading,570.84,BSE,710.00,1.94,1,2025-09,8.53,578.49,2025-03,110.8,3.8,2025-03,133.18,,9.83,1,2025-03,0.06,7.6,11.59,"BIZOTIC,"
Vision Infra Equipment Solutions Ltd.,VIESL,Trading,559.38,NSE,227.00,-0.85,1,2025-03,278.88,830.09,2025-03,443.27,34.06,2025-03,16.42,,3.4,2,2025-03,1.69,36.28,20.77,"VIESL,"
Spacenet Enterprises India Ltd.,SPCENET,Trading,547.99,NSE,9.68,1.79,2,2025-03,1.57,547.13,2025-06,176.01,13.44,2025-06,41.79,,3.54,2,2024-03,0.01,18.32,13.77,"SPCENET,"
Indian Link Chain Manufacturers Ltd.,INLCM,Trading,541.96,BSE,2026.00,5.00,1,2025-09,,537.37,2025-09,0,0.07,2025-09,0,0,42.3,1,2025-03,0,3.34,4.46,"INLCM,"
Banganga Paper Industries Ltd.,BANGANGA,Trading,533.06,BSE,44.50,9.99,1,2025-03,0.03,533.05,2025-06,0,-0.18,2025-06,0,,38.01,1,2024-03,0,-7.53,-7.45,"BANGANGA,"
Kothari Products Ltd.,KOTHARIPRO,Trading,532.24,NSE,89.13,-0.57,2,2025-03,263.76,707.69,2024-12,1011.33,-96.2,2025-03,0,0,0.48,2,2025-03,0.24,-8.2,-6.3,"KOTHARIPRO,"
Aprameya Engineering Ltd.,APRAMEYA,Trading,521.7,NSE,274.00,-3.01,1,2025-03,30.34,550.58,2025-03,135.71,16.12,2025-03,32.37,,8.12,1,2025-03,0.47,36.77,31.11,"APRAMEYA,"
Swiss Military Consumer Goods Ltd.,SWISSMLTRY,Trading,514.53,BSE,21.81,1.21,2,2025-03,17.02,495.47,2025-06,227.47,8.98,2025-06,57.34,,3.94,2,2025-03,0.13,8.7,11.16,"SWISSMLTRY,"
Vinyl Chemicals (India) Ltd.,VINYLINDIA,Trading,483.46,NSE,265.60,-1.28,1,2025-09,0.49,474.95,2025-09,622.4,19.61,2025-09,24.65,1.01,3.99,1,2025-03,0,18.35,24.91,"VINYLINDIA,"
True Colors Ltd.,TRUECOLORS,Trading,478.05,BSE,194.85,-3.35,1,2025-03,47.51,518.3,,,,2025-03,19.36,,2.91,1,2025-03,0.86,70.49,43.85,"TRUECOLORS,"
Nupur Recyclers Ltd.,NRL,Trading,460.28,NSE,66.64,-0.33,2,2025-03,12.56,468.71,2025-06,173.69,15.26,2025-06,34.06,,3.66,2,2024-03,0.16,10.86,15.01,"NRL,"
Jinkushal Industries Ltd.,JKIPL,Trading,451.8,NSE,118.01,0.75,2,2025-09,69.53,395.22,,,,2025-03,24.7,,1.57,2,2025-03,0.63,29.62,24.21,"JKIPL,"
Shankar Lal Rampal Dye-Chem Ltd.,SRD,Trading,445.02,NSE,70.53,4.43,1,2025-03,17.85,461.45,2025-06,425.33,12.15,2025-06,36.63,1.1,3.91,1,2025-03,0.16,10.95,14.09,"SRD,"
Manaksia Ltd.,MANAKSIA,Trading,429.25,NSE,65.59,-0.02,2,2025-03,25.88,206.48,2025-06,799.31,54.95,2025-06,7.96,12.83,0.73,2,2025-03,0.05,10.36,15.78,"MANAKSIA,"
Shiv Texchem Ltd.,SHIVTEXCHEM,Trading,414.67,BSE,178.95,1.73,1,2025-03,409.25,578.53,2025-03,2201.62,48.11,2025-03,8.62,,1.25,1,2025-03,1.23,18.3,14.46,"SHIVTEXCHEM,"
Balgopal Commercial Ltd.,BALGOPAL,Trading,414.61,BSE,218.10,-4.93,2,2025-03,1.65,412.62,2025-06,0.51,4.08,2025-06,101.59,4.15,,1,2024-03,0,59.86,64.32,"BALGOPAL,"
Chembond Chemicals Ltd.,CHEMBONDCH,Trading,413.8,NSE,153.09,-0.44,2,2025-09,,391.85,,,,2025-03,13.38,,2.24,2,2025-03,0,17.75,24.63,"CHEMBONDCH,"
Sakuma Exports Ltd.,SAKUMA,Trading,412.31,NSE,2.62,-1.87,2,2025-03,103.47,490.02,2025-06,1924.58,10.76,2025-06,38.32,-9.23,0.58,2,2025-03,0.15,2.49,3.48,"SAKUMA,"
Shiv Aum Steels Ltd.,SHIVAUM,Trading,408.01,NSE,300.00,,1,2025-09,74.96,475.3,2025-03,548.2,9.67,2025-03,42.21,,3.53,2,2024-03,0.65,10.36,12.69,"SHIVAUM,"
Aelea Commodities Ltd.,ACLD,Trading,382.32,BSE,188.90,6.90,1,2025-09,1.33,380.1,2025-03,171.25,1.22,2025-03,314.51,,5.1,2,2025-03,0.12,1.62,5.6,"ACLD,"
Riddhi Siddhi Gluco Biols Ltd.,RIDDHI,Trading,377.34,BSE,533.00,0.60,2,2025-03,99.11,476.23,2025-06,275.86,46.42,2025-06,0,0,0.24,2,2025-03,0.06,4.09,4.99,"RIDDHI,"
HP Telecom India Ltd.,HPTL,Trading,357.14,NSE,299.75,-4.99,1,2025-03,132.89,455.66,2025-03,1596.16,12.58,2025-03,28.39,,4.73,1,2025-03,1.76,24.05,16.39,"HPTL,"
Chandrima Mercantiles Ltd.,CHANDRIMA,Trading,347.16,BSE,10.42,1.96,1,2025-03,2.81,349.96,2025-06,27.36,0.5,2025-06,691.56,2.52,3.07,1,2025-03,0.03,0.98,0.9,"CHANDRIMA,"
Prizor Viztech Ltd.,PRIZOR,Trading,345.33,NSE,323.00,-0.26,1,2025-03,7.52,352.62,2025-03,71.09,10.15,2025-03,34.01,,8.06,2,2025-03,0.18,41.01,45.6,"PRIZOR,"
Saraswati Saree Depot Ltd.,SSDL,Trading,330.98,NSE,83.65,-1.02,1,2025-03,4.27,288.73,2025-06,628.01,30.83,2025-06,10.74,,1.91,2,2024-03,0.67,58.88,45.31,"SSDL,"
Evexia Lifecare Ltd.,EVEXIA,Trading,330.41,BSE,1.76,-1.12,2,2025-03,385.78,710.92,2025-06,95.37,1.78,2025-06,185,-6.38,0.77,2,2024-03,5.63,1.34,0.3,"EVEXIA,"
Aerpace Industries Ltd.,AERPACE,Trading,310.49,BSE,20.18,5.77,2,2025-03,0,310.35,2025-06,0,-8.22,2025-06,0,,6.62,2,2025-03,0,-24.09,-23.14,"AERPACE,"
Positron Energy Ltd.,POSITRON,Trading,289.08,NSE,380.35,5.95,1,2025-03,7.28,230.71,2025-03,336.82,17.78,2025-03,16.26,,3.68,2,2024-03,0.69,85.48,65.17,"POSITRON,"
Khemani Distributors & Marketing Ltd.,KDML,Trading,288.67,BSE,125.65,,1,2025-03,5.47,292.79,2025-03,87.56,13.69,2025-03,21.08,0.73,3.13,1,2025-03,0.06,15.92,20.45,"KDML,"
Northern Spirits Ltd.,NSL,Trading,286.35,BSE,178.40,3.84,1,2025-09,203.07,450.99,2025-09,2091.45,26.27,2025-09,10.9,0.24,2.09,1,2025-03,1.4,20.64,17.69,"NSL,"
Omansh Enterprises Ltd.,OMANSH,Trading,285.27,BSE,162.75,1.97,1,2025-09,1.78,286.46,2025-09,0,-0.19,2025-09,0,,135.68,1,2024-03,1.18,0,-12.1,"OMANSH,"
Esconet Technologies Ltd.,ESCONET,Trading,279.76,NSE,212.00,2.96,1,2025-03,0.53,244.4,2025-03,225.1,6.89,2025-03,40.6,,3.93,2,2025-03,0.01,15.21,20.28,"ESCONET,"
Emergent Industrial Solutions Ltd.,EMERGENT,Trading,276.2,BSE,604.50,-5.00,2,2025-03,0,261.15,2025-06,260.93,-0.99,2025-06,0,0,9.79,2,2025-03,0,14.59,36.99,"EMERGENT,"
Dhariwalcorp Ltd.,DHARIWAL,Trading,268.68,NSE,300.15,17.96,1,2025-03,11.42,280.02,2025-03,233.51,3.56,2025-03,75.58,,7.76,1,2025-03,0.33,16.39,18.55,"DHARIWAL,"
Abate AS Industries Ltd.,ABATEAS,Trading,266.04,BSE,17.40,1.52,2,2025-03,10.49,274.92,2025-03,14.09,1.11,2025-03,373.43,,1.09,2,2025-03,0.06,0.68,0.67,"ABATEAS,"
Chemkart India Ltd.,CHEMKART,Trading,262.55,BSE,217.00,0.23,1,2025-03,17.03,276.75,,,,2024-03,18.84,,,2,2025-03,0.32,58.95,61.52,"CHEMKART,"
Manbro Industries Ltd.,MANBRO,Trading,259.83,BSE,447.90,-0.02,1,2025-03,0.26,260,2025-06,0.73,1.51,2025-06,172.41,1.65,7.22,1,2025-03,0.01,3.44,2.85,"MANBRO,"
Halder Venture Ltd.,HALDER,Trading,258.4,BSE,207.75,-1.07,2,2025-03,297.79,545.66,2025-06,781.36,19.55,2025-06,13.16,0.37,1.57,2,2025-03,1.94,14.67,16.13,"HALDER,"
Dynamic Services & Security Ltd.,DYNAMIC,Trading,256.47,NSE,109.05,2.39,1,2025-03,118.92,364.46,2025-03,153.02,12.3,2025-03,20.84,,1.89,2,2025-03,0.64,16.18,19.32,"DYNAMIC,"
Kamdhenu Ventures Ltd.,KAMOPAINTS,Trading,250.86,NSE,7.98,-0.75,2,2025-03,22.84,267.79,2025-06,261.89,5.94,2025-06,42.22,,1.5,2,2025-03,0.14,4.1,6.66,"KAMOPAINTS,"
Sicagen India Ltd.,SICAGEN,Trading,243.29,BSE,62.12,-1.41,2,2025-09,146.77,325.09,2025-09,893.21,16.85,2025-09,14.44,0.13,0.47,2,2024-03,0.23,2.33,4.41,"SICAGEN,"
Suraj Industries Ltd.,SURJIND,Trading,243.03,BSE,50.30,4.73,2,2025-03,83.8,325.94,2025-06,30.57,-3.52,2025-06,103.37,,1.15,2,2025-03,1.15,6.58,3.95,"SURJIND,"
Agribio Spirits Ltd.,AGRIBIO,Trading,239.4,BSE,219.95,1.59,2,2025-03,1.87,240.8,2025-06,24.99,1.47,2025-06,65.14,,3.6,2,2024-03,0.05,9.68,10.67,"AGRIBIO,"
Omnitex Industries (India) Ltd.,OMNITEX,Trading,237.85,BSE,565.75,-1.99,1,2025-03,0,137.29,2025-06,2.39,0.33,2025-06,712.12,8.46,1.34,1,2025-03,0,0.82,1.38,"OMNITEX,"
Quest Flow Controls Ltd.,QUESTFLOW,Trading,234.13,BSE,228.25,-0.76,1,2025-03,19.58,249.12,2025-03,61.1,6.28,2025-03,37.31,,3.32,2,2025-03,0.29,10.31,11.35,"QUESTFLOW,"
Rotographics (India) Ltd.,RGIL,Trading,233.96,BSE,177.90,1.98,1,2025-03,0.04,232.94,2025-06,11.23,0.32,2025-06,722.1,11.5,16.28,1,2025-03,0.01,3.15,4.44,"RGIL,"
Visaman Global Sales Ltd.,VISAMAN,Trading,231.1,NSE,119.30,1.88,1,2025-03,64.95,283.25,2025-03,265.63,2.14,2025-03,107.99,,3.8,1,2024-03,4.57,12.17,12.35,"VISAMAN,"
Shradha AI Technologies Ltd.,SHRAAITECH,Trading,224.91,BSE,36.86,-1.26,2,2025-03,0,213.48,2025-03,14.79,9.53,2025-03,23.4,,2.49,2,2025-03,0,13.33,17.62,"SHRAAITECH,"
Excel Realty N Infra Ltd.,EXCEL,Trading,224.3,NSE,1.58,3.95,2,2025-03,0.94,223.73,2025-06,18.92,0.16,2025-06,0,0,1.3,2,2025-03,0.01,0.4,0.42,"EXCEL,"
Alstone Textiles (India) Ltd.,ALSTONE,Trading,219.62,BSE,0.35,-2.78,1,2025-03,1422,1641.61,2025-06,0,2.31,2025-06,95.11,1.2,0.33,1,2025-03,2.17,0.77,0.23,"ALSTONE,"
ABans Enterprises Ltd.,ABANSENT,Trading,219.36,BSE,31.95,-0.59,2,2025-09,201.31,399.55,2025-09,6606.05,18.79,2025-09,11.67,-1.58,1.01,2,2025-03,1.22,9.62,12.44,"ABANSENT,"
Anik Industries Ltd.,ANIKINDS,Trading,208.84,NSE,74.91,0.75,2,2025-03,3.84,210.91,2025-06,153.53,2.24,2025-06,92.99,5.89,0.54,2,2025-03,0.01,0.79,1.09,"ANIKINDS,"
Jullundur Motor Agency (Delhi) Ltd.,JMA,Trading,203.63,NSE,89.15,1.34,2,2025-03,0,191.67,2025-06,565.83,26.7,2025-06,7.77,0.6,0.8,2,2025-03,0,11.01,14.96,"JMA,"
Aarnav Fashions Ltd.,AARNAV,Trading,202.32,BSE,47.86,14.69,1,2025-03,98.86,297.14,2025-06,387.88,9.34,2025-06,21.65,0.68,1.07,1,2024-03,0.61,3.2,6.71,"AARNAV,"
Stratmont Industries Ltd.,STRATMONT,Trading,199.74,BSE,70.98,3.51,1,2025-03,15.96,215.51,2025-06,125.76,1.36,2025-06,146.87,1.44,6.57,1,2025-03,0.54,6.2,6.1,"STRATMONT,"
Equippp Social Impact Technologies Ltd.,EQUIPPP,Trading,197.43,NSE,18.80,0.86,2,2025-03,8.85,201.32,2025-06,16.2,1,2025-06,198.02,,26.02,2,2024-03,0.29,-4.09,-1.91,"EQUIPPP,"
SK Minerals & Additives Ltd.,SKM,Trading,196.39,BSE,160.00,2.37,1,2025-09,80.6,276.91,,,,2025-03,17.95,,3.03,1,2025-03,1.89,60.13,32.3,"SKM,"
Parshva Enterprises Ltd.,PARSHVA,Trading,190.55,BSE,187.00,3.37,2,2025-09,0.78,191.21,2025-09,25.46,0.24,2025-09,797.27,,13.79,2,2025-03,0.05,1.38,2.63,"PARSHVA,"
QMS Medical Allied Services Ltd.,QMSMEDI,Trading,187.57,NSE,97.00,1.04,1,2025-03,78.45,265.63,2025-06,156.82,10.72,2025-06,17.5,,1.82,1,2024-03,0.44,12.09,14.7,"QMSMEDI,"
Vega Jewellers Ltd.,VEGA,Trading,187.04,BSE,193.30,,2,2025-09,189.36,369.05,2021-03,5.94,-0.8,2021-03,0,0,,1,2025-03,0,7.53,2.59,"VEGA,"
Eyantra ventures Ltd.,EY,Trading,184.23,BSE,918.00,2.00,2,2025-03,0.13,172.19,2025-06,46.32,-3.1,2025-06,0,,7.51,2,2024-03,0,8.67,12.25,"EY,"
Thacker & Company Ltd.,THACKER,Trading,182.97,BSE,1702.00,3.14,2,2025-03,0.26,182.41,2025-06,6.44,3.65,2025-06,8.28,0.36,1.19,2,2025-03,0,2.56,3.12,"THACKER,"
WH Brady & Company Ltd.,WHBRADY,Trading,181.83,BSE,713.05,-0.97,2,2025-03,10.66,160.61,2025-06,104.48,26.12,2025-06,9.18,5.27,2.14,2,2025-03,0.13,37.99,43.84,"WHBRADY,"
Kck Industries Ltd.,KCK,Trading,179.67,NSE,28.25,-4.24,1,2025-03,3.26,177.57,2025-03,35.21,0.73,2025-03,246.47,,7.23,1,2024-03,1.15,10.26,9.97,"KCK,"
Lahoti Overseas Ltd.,LAHOTIOV,Trading,169.87,BSE,59.20,-0.13,2,2025-03,6.05,156.49,2025-06,487.82,10.18,2025-06,16.69,0.86,0.84,2,2025-03,0.03,6.73,10.89,"LAHOTIOV,"
Signet Industries Ltd.,SIGIND,Trading,165.82,NSE,55.15,-1.50,1,2025-03,387.79,534.43,2025-06,1185.97,15.84,2025-06,10.47,1.8,0.71,1,2025-03,1.66,6.89,13.73,"SIGIND,"
Slone Infosystems Ltd.,SLONE,Trading,165.76,NSE,314.60,-0.13,1,2025-03,3.91,164.96,2025-03,210.64,7.41,2025-03,22.38,,5.38,1,2025-03,0.13,33.68,37.96,"SLONE,"
Sumuka Agro Industries Ltd.,SUMUKA,Trading,162.58,BSE,228.65,0.95,1,2025-03,4.53,166.91,2025-06,69.11,2.85,2025-06,57.1,0.27,9.57,1,2024-03,0.04,37.7,45.7,"SUMUKA,"
SMT Engineering Ltd.,SMTEL,Trading,162.34,BSE,98.27,1.99,2,2025-03,50.9,188.04,2025-06,47.69,5.08,2025-06,31.63,0.47,2.49,2,2025-03,0.81,6.66,4.55,"SMTEL,"
Dhoot Industrial Finance Ltd.,DHOOTIN,Trading,160.92,BSE,254.70,0.57,1,2025-03,57.37,217.59,2025-06,13.54,32.38,2025-06,4.97,0.19,0.35,1,2025-03,0.13,4.31,4.31,"DHOOTIN,"
AG Ventures Ltd.,AGVENTURES,Trading,160.39,BSE,161.00,0.72,1,2025-03,1.03,149.77,2025-06,22.13,3.92,2025-06,40.95,-1.26,0.63,2,2025-03,0,1.24,2.58,"AGVENTURES,"
