Sector: Other,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Ion Exchange (India) Ltd.,IONEXCHANG,Environmental Services,5579.2,NSE,380.15,-1.40,2,2025-09,400.81,5589.86,2025-09,2842.2,209.91,2025-09,26.55,1.54,4.31,2,2025-03,0.25,18.71,22.68,"IONEXCHANG,"
Crizac Ltd.,CRIZAC,Educational Institutions,5367.59,NSE,306.90,1.34,2,2025-09,,5336.39,,,,2025-03,35.1,,8.95,2,2025-03,0,36.3,48.06,"CRIZAC,"
SIS Ltd.,SIS,Professional Services,4697.41,NSE,332.60,-2.00,2,2025-09,1489.82,5202.87,2025-09,14097.38,23.91,2025-09,89.58,-2.01,1.87,2,2025-03,0.63,0.5,5.82,"SIS,"
Awfis Space Solutions Ltd.,AWFIS,Business Support,4281.6,NSE,599.05,0.55,2,2025-03,23.38,4223.29,2025-06,1284.5,75.06,2025-06,57.04,,9.28,2,2025-03,0.05,40.01,53.47,"AWFIS,"
Indiqube Spaces Ltd.,INDIQUBE,Business Support,4274.78,NSE,203.86,-0.87,1,2025-03,343.96,4612.71,,,,2025-03,0,,6.73,1,2025-03,-13.42,-342.19,54.46,"INDIQUBE,"
Medi Assist Healthcare Services Ltd.,MEDIASSIST,Business Support,3665.98,NSE,493.80,-3.66,2,2025-09,243.36,3781.84,2025-09,797.95,82.26,2025-09,45.06,,4.72,2,2025-03,0.28,18.38,20.99,"MEDIASSIST,"
Jaykay Enterprises Ltd.,JAYKAY,Business Support,2914.52,BSE,223.15,-0.36,2,2025-03,30.98,2792.64,2025-06,118.95,21.68,2025-06,131.98,1.83,5.05,2,2025-03,0.07,2.3,3.61,"JAYKAY,"
TeamLease Services Ltd.,TEAMLEASE,Professional Services,2888.69,NSE,1729.10,2.16,2,2025-09,62.29,2642.07,2025-09,11702.66,118.5,2025-09,24.6,0.97,3.01,2,2025-03,0.05,13.01,14.52,"TEAMLEASE,"
EFC (I) Ltd.,EFCIL,Business Support,2822.34,NSE,283.55,4.09,2,2025-03,230.82,2911.94,2025-06,774.31,171.76,2025-06,21.36,,4.79,2,2025-03,0.43,29.03,37.32,"EFCIL,"
Veranda Learning Solutions Ltd.,VERANDA,Educational Institutions,2231.03,NSE,232.80,0.47,2,2025-09,227.57,2436.99,2025-09,479.26,-90.71,2025-09,0,,2.62,2,2025-03,2.17,-85.37,-15.28,"VERANDA,"
BLS E-Services Ltd.,BLSE,Professional Services,1862.1,NSE,204.65,3.82,2,2025-03,0,1770.7,2025-06,687.99,63.7,2025-06,33.7,,3.72,2,2025-03,0,12.87,17.52,"BLSE,"
Shanti Educational Initiatives Ltd.,SEIL,Educational Institutions,1771.81,BSE,110.00,0.00,2,2025-09,6.7,1776.37,2025-09,65.97,6.93,2025-09,253.19,,23.27,2,2025-03,0.11,10.5,14.21,"SEIL,"
TAC Infosec Ltd.,TAC,Business Support,1645.51,NSE,785.10,-5.00,1,2025-09,0.52,1624.1,2025-03,23.49,13.09,2025-03,125.67,,25.95,2,2025-03,0.03,43.38,44.59,"TAC,"
Mobavenue Ai Tech Ltd.,LUCENT,Educational Institutions,1551.08,BSE,1030.00,-4.37,2,2025-03,0,1547.22,2025-03,4.52,0.77,2025-03,0,,94.2,2,2025-03,0,5.1,7.64,"LUCENT,"
Antony Waste Handling Cell Ltd.,AWHCL,Environmental Services,1438.69,NSE,505.10,-0.28,2,2025-09,438.46,1781.97,2025-09,990.38,104.24,2025-09,16.5,1.63,2.08,2,2025-03,0.72,16.33,16.43,"AWHCL,"
Jaro Institute of Technology Management and Research Ltd.,JARO,Educational Institutions,1385.88,NSE,625.85,-1.96,1,2025-09,37.09,989.51,,,,2025-03,26.82,,3.81,2,2024-03,0.22,40.89,44.23,"JARO,"
Updater Services Ltd.,UDS,Professional Services,1346.76,NSE,201.29,-0.78,2,2025-09,2.69,1186.18,2025-09,2833.49,114.13,2025-09,11.83,,1.33,2,2025-03,0.05,13.34,16.33,"UDS,"
Ecos (India) Mobility & Hospitality Ltd.,ECOSMOBLTY,Business Support,1218,NSE,202.97,2.11,2,2025-03,6.01,1197.72,2025-06,686.19,59.88,2025-06,20.34,,5.18,2,2025-03,0.03,30.11,38.14,"ECOSMOBLTY,"
Eco Recycling Ltd.,ECORECO,Environmental Services,1140.34,BSE,591.50,0.05,2,2025-03,0,1137.43,2025-06,41.8,23.23,2025-06,49.97,0.59,12.11,2,2025-03,0,31.16,43.18,"ECORECO,"
Bluspring Enterprises Ltd.,BLUSPRING,Professional Services,1133.21,NSE,76.04,-1.36,2,2025-09,193.67,1307.36,2025-03,3483.57,-179.12,2025-03,0,,,2,2025-03,0.16,-35.75,-16.95,"BLUSPRING,"
Concord Enviro Systems Ltd.,CEWATER,Environmental Services,952.96,NSE,459.45,-3.13,2,2025-09,163.16,1018.31,2025-09,557.05,51.82,2025-09,20.2,,1.77,2,2025-03,0.24,13.59,15.16,"CEWATER,"
Krystal Integrated Services Ltd,KRYSTAL,Professional Services,837.48,NSE,601.25,4.76,2,2025-09,93.2,895.47,2025-09,1295.96,61.54,2025-09,19.41,,1.81,2,2025-03,0.19,15.33,17.52,"KRYSTAL,"
Exhicon Events Media Solutions Ltd.,EXHICON,Professional Services,747.88,BSE,535.00,-1.29,1,2025-03,,738.33,2025-03,69.67,12.1,2025-03,61.79,,9.26,2,2024-03,0.01,28.09,35.76,"EXHICON,"
RK Swamy Ltd.,RKSWAMY,Business Support,616.07,NSE,123.68,-2.93,2,2025-03,0,487.78,2025-06,303.48,19.36,2025-06,31.83,,2.44,2,2025-03,0,7.6,11.14,"RKSWAMY,"
Kapston Services Ltd.,KAPSTON,Professional Services,608.04,NSE,299.70,2.44,1,2025-03,160.99,759.78,2025-06,725.38,20.61,2025-06,29.5,2.71,6.4,1,2024-03,1.4,19.3,12.8,"KAPSTON,"
Gretex Corporate Services Ltd.,GCSL,Professional Services,580.59,NSE,257.60,3.50,2,2025-03,5.15,568.5,2025-06,241.23,-4.2,2025-06,0,,2.94,2,2025-03,0.03,1.23,3.65,"GCSL,"
Career Point Edutech Ltd.,CPEDU,Educational Institutions,556.7,NSE,306.80,-2.06,1,2014-03,0.56,557.25,,,,2014-03,0,,,1,2014-03,1.59,-6.68,-10.08,"CPEDU,"
Mold-Tek Technologies Ltd.,MOLDTECH,Engineering Consultancy,537.22,NSE,186.64,-2.39,2,2025-03,0,523.72,2025-06,139.85,7.67,2025-06,70.04,27.9,4.48,2,2025-03,0,10.22,14.33,"MOLDTECH,"
PTL Enterprises Ltd.,PTL,Business Support,528.32,NSE,39.94,-0.60,1,2025-03,13.37,539.55,2025-06,64.34,40.29,2025-06,13.11,-3.5,0.94,1,2025-03,0.02,6.58,11.07,"PTL,"
CL Educate Ltd.,CLEDUCATE,Educational Institutions,461.5,NSE,85.27,-3.85,2,2025-09,239.4,428.02,2025-09,478.02,-8.31,2025-09,0,0,1.67,2,2025-03,0.89,-0.71,2.03,"CLEDUCATE,"
Namo Ewaste Management Ltd.,NAMOEWASTE,Environmental Services,426.59,NSE,186.55,0.43,1,2025-03,2.82,417.17,2025-03,121.97,8.41,2025-03,50.75,,4.8,2,2025-03,0.03,13.63,18.95,"NAMOEWASTE,"
Monarch Surveyors and Engineering Consultants Ltd.,MSECL,Engineering Consultancy,379.17,BSE,267.85,0.41,1,2025-03,14.29,387.74,,,,2025-03,10.89,,1.87,1,2025-03,0.13,38.08,46.36,"MSECL,"
Infollion Research Services Ltd.,INFOLLION,Business Support,369.84,NSE,381.40,-1.19,1,2025-09,,332.54,2025-03,77.3,12.39,2025-03,29.86,,6.87,2,2025-03,0,26.12,35.31,"INFOLLION,"
Majestic Auto Ltd.,MAJESAUT,Business Support,362.82,BSE,349.00,2.59,2,2025-09,0.53,361.93,2025-09,60.62,80.53,2025-09,4.65,0.24,0.58,2,2025-03,0.21,1.44,4.21,"MAJESAUT,"
Global Education Ltd.,GLOBAL,Educational Institutions,359.52,NSE,70.63,-0.04,2,2025-09,,356.45,2025-09,77.63,19.9,2025-09,16.36,0.56,3.02,2,2025-03,0,28.23,37.17,"GLOBAL,"
Race Eco Chain Ltd.,RACE,Environmental Services,348.94,NSE,202.83,-1.52,2,2025-03,61.5,405.18,2025-06,625.38,7.69,2025-06,46.89,,6.38,2,2025-03,1.13,10.96,10.23,"RACE,"
ITCONS E-Solutions Ltd.,ITCONS,Professional Services,347.49,BSE,575.65,-1.42,1,2025-03,3.74,348.43,2025-03,55.98,3.25,2025-03,106.93,,14.84,1,2025-03,0.18,18.99,17.12,"ITCONS,"
EKI Energy Services Ltd.,EKI,Business Support,303.11,BSE,109.65,-1.79,2,2025-09,0.8,187.04,2025-09,135.04,-9.23,2025-09,0,,0.79,2,2025-03,0,-0.22,0.28,"EKI,"
Arihant Academy Ltd.,ARIHANTACA,Educational Institutions,302.76,NSE,500.00,1.22,2,2025-03,0,294.49,2025-03,40.56,4.38,2025-03,68.11,,11.24,2,2025-03,0,29.26,36.42,"ARIHANTACA,"
Likhami Consulting Ltd.,LIKHAMI,Engineering Consultancy,297.5,BSE,299.00,,1,2025-09,,297.28,2025-09,0.72,0.3,2025-06,0,0,8.52,1,2025-03,0,0.63,0.86,"LIKHAMI,"
Felix Industries Ltd.,FELIX,Environmental Services,297.07,NSE,172.65,0.12,2,2025-03,17.76,311.5,2025-03,36.82,9.11,2025-03,32.6,,2.2,2,2025-03,0.25,16.45,14.8,"FELIX,"
Zee Learn Ltd.,ZEELEARN,Educational Institutions,264.92,NSE,8.08,1.25,2,2025-09,378.2,635.04,2025-09,416.04,8.87,2025-09,29.86,-1.49,1.38,2,2025-03,1.82,6.83,13.46,"ZEELEARN,"
Integrated Personnel Services Ltd.,IPSL,Professional Services,258.2,NSE,300.00,,1,2025-03,34.59,287.78,2025-03,262.8,4.92,2025-03,52.52,,5.32,2,2025-03,0.61,14.16,15.1,"IPSL,"
Trishakti Industries Ltd.,TRISHAKT,Business Support,257.3,BSE,142.20,-3.53,1,2025-09,45.27,295.18,2025-09,14.68,4.44,2025-09,57.96,0.61,7.93,1,2024-03,0.27,4.79,7.68,"TRISHAKT,"
EMA Partners India Ltd.,EMAPARTNER,Professional Services,239.21,NSE,102.90,2.39,1,2025-03,1.34,175.38,2025-03,10.93,1.97,2025-03,121.25,,2.35,2,2025-03,0.01,13.06,16.36,"EMAPARTNER,"
Swadeshi Polytex Ltd.,SWADPOL,Business Support,238.29,BSE,61.10,1.34,1,2025-03,0,174.02,2025-06,0.4,2.3,2025-06,103.56,-3.68,2.13,1,2025-03,0,2.06,3.13,"SWADPOL,"
HVAX Technologies Ltd.,HVAX,Engineering Consultancy,234.65,NSE,845.00,-0.24,1,2025-03,27.98,248.36,2025-03,131.03,11.04,2025-03,21.25,,3.26,1,2025-03,0.39,21.45,22.44,"HVAX,"
Voler Car Ltd.,VOLERCAR,Business Support,231.34,NSE,207.60,-4.99,1,2025-09,,205.06,2025-03,42.4,4.5,2025-03,51.42,,6.04,1,2025-03,0,22.53,26.34,"VOLERCAR,"
Justo Realfintech Ltd.,JUSTO,Business Support,226.33,BSE,120.40,0.00,1,2025-09,21.91,186.69,,,,2025-03,15.06,,1.96,2,2025-03,0.31,38.28,44.02,"JUSTO,"
DU Digital Global Ltd.,DUGLOBAL,Professional Services,224.5,NSE,31.25,-3.25,1,2025-03,1.86,221.75,2025-03,27.99,2.99,2025-03,75.21,,3.37,2,2025-03,0.03,6.08,9.98,"DUGLOBAL,"
Mach Conferences and Events Ltd.,MCEL,Professional Services,224.47,BSE,106.70,-5.03,1,2025-09,6.26,209.57,2025-03,235.75,14.16,2025-03,15.85,,2.06,2,2025-03,0.06,17.89,23.75,"MCEL,"
CP Capital Ltd.,CPCAP,Educational Institutions,221.68,NSE,119.76,1.48,2,2025-03,41.89,259.06,2025-06,82.01,45.43,2025-06,4.87,0.7,0.4,2,2025-03,0.08,7.3,9.83,"CPCAP,"
Addictive Learning Technology Ltd.,LAWSIKHO,Educational Institutions,219.55,NSE,138.00,-0.47,1,2025-03,0,216.78,2025-03,74.86,9.76,2025-03,22.49,,2.84,2,2025-03,0,14.52,20.36,"LAWSIKHO,"
Spectrum Talent Management Ltd.,SPECTSTM,Professional Services,207.84,NSE,90.00,-1.37,1,2025-03,35.13,206.92,2025-03,1253.36,6.89,2025-03,30.17,,1.38,2,2025-03,0.23,4.83,5.35,"SPECTSTM,"
Winsol Engineers Ltd.,WINSOL,Engineering Consultancy,206.65,NSE,179.15,-3.11,1,2025-09,30.03,236.42,2025-03,110.57,11.34,2025-03,18.22,,4.25,2,2025-03,0.34,35.15,36.65,"WINSOL,"
Quint Digital Ltd.,QUINT,Business Support,200.57,BSE,42.50,-1.02,2,2025-09,21.29,216.65,2025-09,31.85,-0.33,2025-09,0,,1.17,2,2025-03,0.86,-15.56,-3.76,"QUINT,"
Silicon Rental Solutions Ltd.,SRSOLTD,Business Support,191.67,BSE,169.45,2.05,1,2025-03,4.79,167.46,2025-03,101.94,13.2,2025-03,14.52,,1.95,1,2025-03,0.05,16.41,21.72,"SRSOLTD,"
Drone Destination Ltd.,DRONE,Professional Services,190.69,NSE,78.15,-1.14,1,2025-03,15.97,189.18,2025-03,24.9,-6.81,2025-03,0,,3.21,1,2025-03,0.27,-11.26,-10.51,"DRONE,"
VJTF Eduservices Ltd.,VJTFEDU,Educational Institutions,189.38,BSE,107.60,,2,2025-03,0.85,175.97,2025-06,0.59,-2.1,2025-06,0,0,1.7,2,2024-03,0.56,98.16,77.8,"VJTFEDU,"
Lloyds Luxuries Ltd.,LLOYDS,Professional Services,186.25,NSE,78.00,-2.50,1,2025-03,0,178.66,2025-03,46.3,-6.66,2025-03,0,,5.75,1,2025-03,0,-22.38,-19.59,"LLOYDS,"
Chatterbox Technologies Ltd.,CHTR,Professional Services,185.07,BSE,131.40,0.61,1,2025-09,,169.02,,,,2025-03,20.9,,2.7,1,2025-03,0,41.76,56.77,"CHTR,"
Golden Crest Education & Services Ltd.,GOLDENCREST,Educational Institutions,183.94,BSE,350.70,,1,2025-09,,183.79,2025-09,0.31,0.16,2025-09,0,0,16.9,1,2025-03,0,1.52,2.07,"GOLDENCREST,"
Sodhani Academy Of Fintech Enablers Ltd.,SAFE,Educational Institutions,179.76,BSE,315.65,-0.68,1,2025-03,0,179.07,2025-03,3.55,3.85,2025-03,46.73,,12.91,1,2025-03,0,37.56,47.37,"SAFE,"
Aarvi Encon Ltd.,AARVI,Professional Services,177.3,NSE,119.71,1.57,2,2025-03,26.78,194.61,2025-06,548.36,11.66,2025-06,15.21,2.19,1.38,2,2025-03,0.22,8.34,10.86,"AARVI,"
Nis Management Ltd.,NISMGMT,Professional Services,176.62,BSE,89.20,-1.00,1,2025-03,83.78,235.53,,,,2025-03,11.6,,0.91,2,2025-03,0.55,13.08,11.98,"NISMGMT,"
Bharatrohan Airborne Innovations Ltd.,BHARATROHAN,Business Support,175.72,BSE,88.20,0.23,1,2025-03,1.34,170.78,,,,2025-03,18.7,,2.13,2,2025-03,0.04,20.25,19.71,"BHARATROHAN,"
RESGEN Ltd.,RESGEN,Environmental Services,172,BSE,82.25,4.29,1,2025-03,4.65,174.85,2025-03,65.16,7.98,2025-03,21.57,,2.99,1,2025-03,0.08,14.88,19.69,"RESGEN,"
Crown Lifters Ltd.,CROWN,Business Support,164.2,NSE,141.67,0.55,1,2025-03,47.22,180.93,2025-06,37.47,10.83,2025-06,15.16,0.41,2.21,1,2024-03,0.8,19.26,18.38,"CROWN,"
Urban Enviro Waste Management Ltd.,URBAN,Environmental Services,164.06,NSE,189.45,5.10,1,2025-09,29.21,192.93,2025-03,141.05,10.26,2025-03,15.99,,5.15,1,2025-03,1.29,38.34,28.15,"URBAN,"
Maruti Interior Products Ltd.,SPITZE,Professional Services,157.86,BSE,104.80,-2.96,1,2025-03,7.77,164.95,2025-03,43.68,4.81,2025-03,32.78,,4.41,2,2024-03,0.19,11.62,14.93,"SPITZE,"
Apex Ecotech Ltd.,APEXECO,Environmental Services,149.39,NSE,113.30,-8.00,1,2025-09,0.08,128.54,2025-03,70.96,8.56,2025-03,17.45,,3.23,1,2025-03,0,28.08,37.53,"APEXECO,"
KHFM Hospitality and Facility Management Services Ltd.,KHFM,Professional Services,145.85,NSE,67.30,-2.96,1,2025-03,44.75,180.04,2025-03,95.18,3.25,2025-03,44.92,,2.57,2,2025-03,0.79,6.67,10.88,"KHFM,"
Matrix Geo Solutions Ltd.,MGSL,Professional Services,141.44,NSE,97.00,-0.97,1,2025-03,1.68,137.04,,,,2025-03,24.14,,2.28,1,2025-03,0.08,35.21,44.31,"MGSL,"
Droneacharya Aerial Innovations Ltd.,DRONACHRYA,Professional Services,135.01,BSE,56.30,-0.55,1,2025-03,0,132.02,2025-03,34.52,-13.47,2025-03,0,,2.32,2,2024-03,0,8.77,12.05,"DRONACHRYA,"
Moving Media Entertainment Ltd.,MMEL,Business Support,125.06,NSE,66.50,,1,2025-03,41.61,166.17,,,,2025-03,12.03,,1.51,1,2025-03,1.05,40.74,29.87,"MMEL,"
GEM Enviro Management Ltd.,GEMENVIRO,Environmental Services,122.76,BSE,54.44,2.47,1,2025-03,0,112.18,2025-03,59.2,6.09,2025-03,20.17,,2.51,1,2025-03,0,14.67,19.73,"GEMENVIRO,"
Mitcon Consultancy & Engineering Services Ltd.,MITCON,Business Support,120.75,NSE,69.33,-1.04,2,2025-03,105.53,218.71,2025-06,112.71,5.49,2025-06,30.62,1.29,0.92,2,2024-03,1.18,5.9,10.75,"MITCON,"
Techknowgreen Solutions Ltd.,TECHKGREEN,Business Support,117.39,BSE,159.00,2.51,1,2025-03,2.6,118.74,2025-03,32.99,7.66,2025-03,15.33,,3.32,2,2025-03,0.07,23.97,29.25,"TECHKGREEN,"
Touchwood Entertainment Ltd.,TOUCHWOOD,Professional Services,116.61,NSE,105.23,3.24,2,2025-03,1.36,95.61,2025-06,81.89,6.17,2025-06,18.87,,2.82,2,2024-03,0.06,13.4,14.39,"TOUCHWOOD,"
Telge Projects Ltd.,TELGE,Engineering Consultancy,111.36,BSE,113.75,-0.22,1,2025-09,8.79,119.08,,,,2025-03,32.21,,2.6,2,2025-03,0.83,67.29,60.11,"TELGE,"
Landmark Global Learning Ltd.,LGLL,Professional Services,103.15,BSE,50.05,0.10,1,2025-03,0,93.56,2025-03,37.58,13.13,2025-03,7.86,,1.23,1,2025-03,0,21.74,29.66,"LGLL,"
Focus Business Solution Ltd.,FOCUS,Business Support,101.19,BSE,139.00,,1,2025-09,0.11,100.52,2025-03,23.91,0.74,2025-03,136.59,3.53,10.19,1,2025-03,0.02,12.62,15.63,"FOCUS,"
Supreme Facility Management Ltd.,SFML,Professional Services,98.45,NSE,39.65,1.67,1,2025-03,116.24,176.57,2025-03,329.91,6.78,2025-03,14.51,,1.17,2,2025-03,1.31,13.58,13.82,"SFML,"
Banka Bioloo Ltd.,BANKA,Environmental Services,96.17,NSE,88.29,3.46,2,2025-03,34.25,125.78,2025-06,52.43,-9.23,2025-06,0,,3.1,2,2025-03,1.1,-25.22,-8.2,"BANKA,"
Dhruv Consultancy Services Ltd.,DHRUV,Engineering Consultancy,93.83,NSE,49.64,-1.39,2,2025-03,15.39,96.06,2025-06,103.3,7.62,2025-06,12.31,,0.89,2,2025-03,0.15,8.19,11.72,"DHRUV,"
Dynavision Ltd.,DYNAVSN,Business Support,89.43,BSE,232.90,4.91,2,2025-03,22.12,97.02,2025-06,13.23,4.73,2025-06,18.9,,3.63,2,2025-03,0.96,23.84,22.9,"DYNAVSN,"
Evans Electric Ltd.,EVANS,Business Support,87.81,BSE,160.00,,1,2025-03,,87.33,2025-03,25.48,7.58,2025-03,11.59,0.24,3.34,1,2024-03,0.02,29.41,38.17,"EVANS,"
Greenleaf Envirotech Ltd.,GREENLEAF,Environmental Services,78.24,NSE,131.95,-1.05,1,2025-03,2.48,76.85,,,,2025-03,16.66,,2.59,1,2025-03,0.2,46.68,48.35,"GREENLEAF,"
Party Cruisers Ltd.,PARTYCRUS,Professional Services,77.02,NSE,64.50,-0.62,1,2025-03,0.61,69.78,2025-03,110.83,7.91,2025-03,9.74,,1.82,2,2025-03,0.01,23.49,31.01,"PARTYCRUS,"
Share Samadhan Ltd.,SSL,Professional Services,76.32,BSE,62.20,3.67,1,2025-03,0.32,60.29,2025-03,8.87,2.28,2025-03,33.4,,2.19,2,2024-03,0.08,54.4,67.15,"SSL,"
Starlog Enterprises Ltd.,STARLOG,Business Support,76.17,BSE,50.94,-2.71,2,2025-09,,64.41,2025-09,12.91,-3.9,2025-09,0,0,1.08,2,2025-03,0,54.84,51.89,"STARLOG,"
Happy Square Outsourcing Services Ltd.,WHITEFORCE,Professional Services,75.58,NSE,65.15,-5.85,1,2025-03,14.59,89.52,,,,2025-03,12.8,,2.06,1,2025-03,1.17,61.97,40.92,"WHITEFORCE,"
Safecure Services Ltd.,SAFECURE,Professional Services,73.99,BSE,73.70,-4.96,1,2025-03,20.55,92.8,,,,2025-03,14.33,,1.54,2,2025-03,0.97,33.88,27.31,"SAFECURE,"
Ascensive Educare Ltd.,ASCENSIVE,Educational Institutions,73.12,BSE,18.00,,1,2025-03,8.4,80.84,2025-03,35.34,2.61,2025-03,28.03,,4.85,1,2025-03,0.54,19.41,20.6,"ASCENSIVE,"
Vantage Knowledge Academy Ltd.,VKAL,Educational Institutions,71.71,BSE,2.10,5.00,1,2025-03,0,70.46,2025-06,3.92,0.7,2025-06,102.74,2.3,1.83,1,2025-03,0,2.6,4.05,"VKAL,"
Nukleus Office Solutions Ltd.,NUKLEUS,Business Support,70.26,BSE,174.50,9.75,1,2025-03,10.63,56.92,2025-03,28.7,2.06,2025-03,34.07,,1.81,1,2024-03,1.36,46.09,32.01,"NUKLEUS,"
Ironwood Education Ltd.,IRONWOOD,Educational Institutions,69.12,BSE,45.87,0.77,2,2025-03,16.47,83.14,2025-06,3.03,-10.72,2025-06,0,0,3.39,2,2025-03,0.76,-73.82,-36.96,"IRONWOOD,"
Future Market Networks Ltd.,FMNL,Business Support,69.01,NSE,10.88,-4.31,2,2025-03,86.07,146.34,2025-06,100.88,-17.31,2025-06,0,0,0.74,2,2025-03,0.94,113.04,59.95,"FMNL,"
Yash Innoventures Ltd.,YASHINNO,Business Support,67.68,BSE,43.00,,1,2025-03,10.48,78.15,2025-06,0.76,3.13,2025-06,21.62,,2.63,1,2024-03,0.33,5.61,2.09,"YASHINNO,"
Blue Pebble Ltd.,BLUEPEBBLE,Engineering Consultancy,67.32,NSE,165.00,0.00,1,2025-03,0,54.87,2025-03,45.66,5.06,2025-03,13.29,,2.44,1,2025-03,0,29.43,39.4,"BLUEPEBBLE,"
Moxsh Overseas Educon Ltd.,MOXSH,Educational Institutions,66.69,NSE,74.40,4.94,1,2025-03,5.4,70.76,2025-03,9.66,0.02,2025-03,0,,6.56,2,2025-03,0.56,-5.18,1.1,"MOXSH,"
Sagarsoft (India) Ltd.,SAGARSOFT,Professional Services,64.34,BSE,99.60,-6.26,2,2025-09,0.48,35.17,2025-09,152.4,-3.52,2025-09,280.95,,0.89,2,2025-03,0.01,7.57,12.45,"SAGARSOFT,"
Toss the Coin Ltd.,TTC,Business Support,60.1,BSE,318.00,2.58,1,2025-03,0,51.3,2025-03,8.65,1.26,2025-03,47.89,,4.63,1,2025-03,0,14.55,19.59,"TTC,"
Service Care Ltd.,SERVICE,Professional Services,57.31,NSE,43.00,0.00,1,2025-03,0.57,54.35,2025-03,189.01,2.01,2025-03,28.45,,1.22,1,2025-03,0.01,5,5.14,"SERVICE,"
AGS Transact Technologies Ltd.,AGSTRA,Business Support,53.04,NSE,4.10,-0.73,1,2024-09,648.31,626.34,2024-12,896.9,-122.41,2024-12,0,,0.11,2,2024-03,1.86,-16.84,1.66,"AGSTRA,"
DMR Engineering Ltd.,DMR,Engineering Consultancy,51.97,BSE,50.11,-0.22,1,2025-09,1.18,53.04,2025-03,10.47,1.71,2025-03,30.46,,2.83,2,2025-03,0.03,19.87,25.95,"DMR,"
Rithwik Facility Management Services Ltd.,RITHWIKFMS,Professional Services,49.8,BSE,162.75,,1,2025-03,3.62,48,2025-03,42.47,3.5,2025-03,14.23,0.86,2.41,1,2025-03,0.15,15.72,20.08,"RITHWIKFMS,"
